"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"tu" "td" 125 NA NA NA NA 7
"tu" "tu" 3048 NA NA 12 1 7
"kd" "kd" 47 15 13 8 NA NA
"ku" "kd" 204 9 24 13 NA NA
"ku" "ku" 1147 9 15 12 1 1
"p" "kd" 494 11 21 20 NA NA
"p" "ku" 1495 11 5 11 NA NA
"p" "p" 5256 5 8 103 2 3
"td" "kd" 48 NA 3 NA 4 NA
"td" "ku" 43 NA NA NA 5 NA
"td" "p" 619 NA 1 1 21 NA
"td" "td" 187 NA NA NA 3 NA
"tu" "kd" 109 1 2 2 NA NA
"tu" "p" 477 NA NA 8 NA NA
"tu" "td" 121 1 NA NA NA 11
"tu" "tu" 3120 1 1 11 4 9
"kd" "kd" 41 1 8 1 NA NA
"ku" "kd" 252 3 23 8 NA NA
"ku" "ku" 1251 4 15 9 1 3
"p" "kd" 528 2 10 21 NA NA
"p" "ku" 1621 9 9 17 3 NA
"p" "p" 5298 11 15 136 2 1
"td" "kd" 97 NA NA NA NA NA
"td" "ku" 47 NA NA 1 NA 1
"td" "p" 685 NA 1 4 25 NA
"td" "td" 158 NA NA NA NA NA
"tu" "kd" 116 NA 2 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 508 NA 1 6 NA 2
"tu" "td" 136 NA NA 1 NA 5
"tu" "tu" 3099 NA 1 10 5 3
"kd" "kd" 27 17 36 30 NA NA
"ku" "kd" 196 8 29 10 NA NA
"ku" "ku" 1286 18 12 15 2 2
"p" "kd" 441 17 46 35 1 NA
"p" "ku" 1532 10 7 31 NA 1
"p" "p" 5292 5 19 125 5 NA
"td" "kd" 70 NA 1 NA 10 NA
"td" "ku" 49 NA NA NA 1 NA
"td" "p" 652 NA 1 8 66 NA
"td" "td" 155 NA NA NA NA NA
"tu" "kd" 119 1 6 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 474 1 1 1 NA NA
"tu" "td" 125 NA NA NA NA 9
"tu" "tu" 3167 NA NA 15 2 4
"kd" "kd" 44 8 15 NA NA NA
"ku" "kd" 207 4 20 2 NA NA
"ku" "ku" 1250 20 15 10 NA 4
"p" "kd" 441 8 18 17 NA NA
"p" "ku" 1554 NA 3 20 NA 3
"p" "p" 5464 1 9 101 1 4
"td" "kd" 56 NA 7 NA 2 NA
"td" "ku" 44 NA NA NA 4 NA
"td" "p" 648 NA 3 4 17 NA
"td" "td" 127 NA NA NA 6 21
"tu" "kd" 119 NA 6 1 NA NA
"tu" "p" 477 NA 1 12 NA NA
"tu" "td" 108 1 NA 2 NA 13
"tu" "tu" 3179 1 1 2 1 2
"kd" "kd" 59 10 3 NA NA NA
"ku" "kd" 230 5 27 10 NA NA
"ku" "ku" 1268 16 14 9 3 4
"p" "kd" 517 2 20 10 NA NA
"p" "ku" 1464 3 6 7 NA 1
"p" "p" 5207 2 10 98 2 5
"td" "kd" 47 NA 1 2 1 NA
"td" "ku" 31 NA NA NA 1 NA
"td" "p" 709 NA NA 3 60 NA
"td" "td" 159 NA NA NA 3 46
"tu" "kd" 107 NA 3 2 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 469 1 NA 1 1 1
"tu" "td" 139 NA NA NA NA 10
"tu" "tu" 3121 NA NA 10 6 6
"kd" "kd" 51 1 NA NA NA NA
"ku" "kd" 220 3 21 4 2 NA
"ku" "ku" 1149 7 16 13 1 4
"p" "kd" 475 NA 19 8 1 NA
"p" "ku" 1577 5 4 13 4 2
"p" "p" 5326 5 12 96 6 6
"td" "kd" 68 NA 18 11 16 NA
"td" "ku" 56 NA NA NA 1 NA
"td" "p" 687 NA 6 14 28 NA
"td" "td" 142 NA NA NA NA NA
"tu" "kd" 119 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 498 NA 2 1 NA NA
"tu" "td" 127 NA NA NA NA 1
"tu" "tu" 3234 NA NA 11 NA 1
"kd" "kd" 45 6 13 NA NA NA
"ku" "kd" 242 6 26 7 NA NA
"ku" "ku" 1124 10 26 10 NA 2
"p" "kd" 496 4 10 14 NA NA
"p" "ku" 1507 9 6 14 NA NA
"p" "p" 5405 3 3 120 2 2
"td" "kd" 61 NA 3 11 NA NA
"td" "ku" 32 NA 1 NA 2 NA
"td" "p" 666 NA NA 12 27 NA
"td" "td" 270 NA NA NA NA 15
"tu" "kd" 86 1 4 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 534 NA NA 6 NA 4
"tu" "td" 85 NA NA NA 1 6
"tu" "tu" 3065 NA NA 11 1 1
"kd" "kd" 44 12 38 NA NA NA
"ku" "kd" 219 9 22 5 NA NA
"ku" "ku" 1141 17 17 12 1 5
"p" "kd" 476 11 28 12 NA NA
"p" "ku" 1600 8 6 12 3 1
"p" "p" 5432 9 9 141 3 3
"td" "kd" 47 NA 5 NA 2 NA
"td" "ku" 26 NA 1 NA 1 NA
"td" "p" 640 NA 1 10 31 1
"td" "td" 207 NA NA NA NA 14
"tu" "kd" 96 1 3 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 475 NA NA 3 NA NA
"tu" "td" 92 NA NA NA NA 2
"tu" "tu" 3022 1 1 9 3 6
"kd" "kd" 44 2 17 NA NA NA
"ku" "kd" 225 5 9 7 NA NA
"ku" "ku" 1228 7 9 15 3 NA
"p" "kd" 535 5 19 27 NA NA
"p" "ku" 1485 1 7 17 NA 3
"p" "p" 5295 6 12 139 4 1
"td" "kd" 55 NA 1 NA NA NA
"td" "ku" 29 NA NA NA 3 NA
"td" "p" 725 1 2 6 44 NA
"td" "td" 197 NA NA NA 1 2
"tu" "kd" 106 NA 2 4 NA NA
"tu" "p" 486 NA 1 3 NA NA
"tu" "td" 106 NA NA NA NA 6
"tu" "tu" 3259 NA 1 16 1 6
"kd" "kd" 41 2 9 4 NA NA
"ku" "kd" 187 3 26 3 NA NA
"ku" "ku" 1172 19 11 12 2 NA
"p" "kd" 458 3 23 13 NA NA
"p" "ku" 1555 7 9 18 1 1
"p" "p" 5263 3 11 109 3 NA
"td" "kd" 72 NA 2 NA NA NA
"td" "ku" 37 NA 1 1 3 1
"td" "p" 654 NA NA 6 25 1
"td" "td" 196 NA NA NA 7 36
"tu" "kd" 92 NA 1 NA NA NA
"tu" "p" 449 NA NA 3 1 1
"tu" "td" 108 NA NA 1 1 9
"tu" "tu" 3110 NA 2 5 2 7
"kd" "kd" 23 6 28 NA NA NA
"ku" "kd" 172 1 37 8 1 NA
"ku" "ku" 1181 10 21 16 2 3
"p" "kd" 469 10 40 19 1 NA
"p" "ku" 1533 5 8 26 1 1
"p" "p" 5199 8 24 139 4 1
"td" "kd" 68 NA 11 7 NA NA
"td" "ku" 37 NA NA NA 4 NA
"td" "p" 665 NA 5 8 36 NA
"td" "td" 127 NA NA NA 26 NA
"tu" "kd" 111 1 4 NA 1 NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 496 1 2 10 NA NA
"tu" "td" 124 NA NA NA NA 9
"tu" "tu" 3239 1 NA 12 NA 1
"kd" "kd" 33 8 5 NA NA NA
"ku" "kd" 214 1 23 3 NA NA
"ku" "ku" 1257 17 12 15 2 3
"p" "kd" 471 4 20 20 NA NA
"p" "ku" 1420 1 8 10 NA 1
"p" "p" 5196 3 9 123 1 4
"td" "kd" 52 NA 7 5 NA NA
"td" "ku" 47 NA NA 1 1 NA
"td" "p" 631 NA NA 6 26 1
"td" "td" 187 NA NA NA 56 3
"tu" "kd" 75 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 472 NA NA 3 NA 5
"tu" "td" 104 NA NA 2 NA 11
"tu" "tu" 3075 NA NA 8 1 2
"kd" "kd" 46 33 27 2 NA NA
"ku" "kd" 229 12 44 9 NA NA
"ku" "ku" 1172 9 27 13 1 2
"p" "kd" 464 13 44 26 NA NA
"p" "ku" 1460 13 5 21 NA 1
"p" "p" 5318 14 26 106 9 3
"td" "kd" 50 NA 1 NA NA NA
"td" "ku" 43 NA NA NA NA NA
"td" "p" 666 NA 1 12 38 1
"td" "td" 249 NA NA NA 8 NA
"tu" "kd" 121 NA 3 4 NA NA
"tu" "p" 469 NA NA 3 NA NA
"tu" "td" 115 NA NA NA NA 12
"tu" "tu" 3236 1 NA 10 4 8
"kd" "kd" 36 10 13 NA NA NA
"ku" "kd" 179 2 28 4 2 NA
"ku" "ku" 1227 4 17 7 NA 1
"p" "kd" 494 5 37 10 1 NA
"p" "ku" 1643 8 8 11 1 1
"p" "p" 5370 2 20 119 2 1
"td" "kd" 44 NA 4 NA NA NA
"td" "ku" 34 NA 1 NA 1 NA
"td" "p" 653 NA 1 1 25 NA
"td" "td" 235 NA NA NA NA 25
"tu" "kd" 86 1 2 1 NA NA
"tu" "ku" 7 NA NA NA NA NA
"tu" "p" 507 NA 1 4 NA 2
"tu" "td" 139 NA NA NA NA 6
"tu" "tu" 3061 NA 2 7 3 3
"kd" "kd" 34 36 6 18 NA NA
"ku" "kd" 222 8 23 9 NA NA
"ku" "ku" 1305 22 7 15 2 2
"p" "kd" 453 12 9 22 NA NA
"p" "ku" 1627 5 5 21 2 1
"p" "p" 5385 6 2 139 3 2
"td" "kd" 50 NA 14 11 2 NA
"td" "ku" 38 NA NA NA 3 NA
"td" "p" 582 NA 9 31 43 1
"td" "td" 154 NA NA NA 16 11
"tu" "kd" 116 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 458 NA NA 6 NA 1
"tu" "td" 109 NA NA 3 NA 6
"tu" "tu" 3292 NA 1 12 3 5
"kd" "kd" 40 21 21 10 NA NA
"ku" "kd" 222 10 17 4 2 NA
"ku" "ku" 1242 5 12 8 3 3
"p" "kd" 521 3 28 34 NA NA
"p" "ku" 1595 1 4 21 1 2
"p" "p" 5144 3 6 116 1 2
"td" "kd" 58 NA 2 2 NA NA
"td" "ku" 28 NA 1 1 1 NA
"td" "p" 639 NA 1 11 15 2
"td" "td" 133 NA NA NA 41 5
"tu" "kd" 94 1 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 499 1 NA 3 NA 1
"tu" "td" 129 NA NA 1 NA 6
"tu" "tu" 3048 NA NA 13 2 2
"kd" "kd" 41 4 1 NA NA NA
"ku" "kd" 209 1 27 3 NA NA
"ku" "ku" 1300 13 17 8 1 3
"p" "kd" 428 3 14 11 NA NA
"p" "ku" 1587 4 5 23 1 3
"p" "p" 5243 6 11 154 7 2
"td" "kd" 43 NA 7 NA NA NA
"td" "ku" 48 NA 3 NA 2 NA
"td" "p" 650 NA 6 2 13 NA
"td" "td" 142 NA NA NA NA NA
"tu" "kd" 111 NA 1 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 427 NA 1 6 NA NA
"tu" "td" 121 NA NA NA NA 9
"tu" "tu" 3147 NA 1 11 2 6
"kd" "kd" 35 6 17 NA NA NA
"ku" "kd" 187 3 15 7 1 NA
"ku" "ku" 1222 16 11 11 2 1
"p" "kd" 457 4 26 32 NA NA
"p" "ku" 1570 3 11 18 1 1
"p" "p" 5056 5 6 154 3 2
"td" "kd" 69 NA 2 1 1 NA
"td" "ku" 38 NA NA NA 3 NA
"td" "p" 663 NA NA 12 43 NA
"td" "td" 206 NA NA NA 3 14
"tu" "kd" 103 NA 1 1 NA NA
"tu" "p" 491 NA NA 7 NA 1
"tu" "td" 142 NA NA NA NA 5
"tu" "tu" 3118 NA NA 12 3 3
"kd" "kd" 40 15 1 NA NA NA
"ku" "kd" 223 5 17 4 NA NA
"ku" "ku" 1202 17 10 10 3 2
"p" "kd" 510 5 18 17 NA NA
"p" "ku" 1441 2 2 16 NA 4
"p" "p" 5369 1 3 142 3 3
"td" "kd" 42 NA 6 NA 4 NA
"td" "ku" 33 NA NA NA 1 NA
"td" "p" 682 NA 1 29 51 NA
"td" "td" 132 NA NA NA NA 8
"tu" "kd" 121 NA 5 1 1 NA
"tu" "p" 514 NA 1 7 1 NA
"tu" "td" 118 NA NA 1 NA 13
"tu" "tu" 3295 NA 1 13 3 2
"kd" "kd" 39 30 3 26 NA NA
"ku" "kd" 231 4 21 13 1 NA
"ku" "ku" 1135 7 14 8 1 2
"p" "kd" 486 13 19 30 3 NA
"p" "ku" 1630 11 3 19 3 3
"p" "p" 5468 5 12 134 5 4
"td" "kd" 49 1 NA 1 21 NA
"td" "ku" 49 NA NA 1 1 NA
"td" "p" 630 NA 1 8 61 NA
"td" "td" 243 NA NA NA NA NA
"tu" "kd" 96 NA 4 2 NA NA
"tu" "p" 437 NA 3 3 1 NA
"tu" "td" 110 NA NA NA NA 2
"tu" "tu" 3047 NA NA 16 NA 2
"kd" "kd" 30 1 30 NA NA NA
"ku" "kd" 215 5 20 6 NA NA
"ku" "ku" 1271 9 11 8 NA NA
"p" "kd" 430 9 19 24 NA NA
"p" "ku" 1597 6 5 16 NA 2
"p" "p" 5182 3 7 111 3 4
"td" "kd" 47 NA 6 5 NA NA
"td" "ku" 28 NA NA NA NA NA
"td" "p" 600 NA 3 8 30 1
"td" "td" 158 NA NA NA 29 NA
"tu" "kd" 106 NA 5 5 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 471 NA NA 4 NA NA
"tu" "td" 115 NA NA NA NA 4
"tu" "tu" 3411 NA NA 7 4 4
"kd" "kd" 46 3 15 NA NA NA
"ku" "kd" 224 2 29 4 NA NA
"ku" "ku" 1223 12 14 11 2 4
"p" "kd" 456 6 15 4 NA NA
"p" "ku" 1609 3 5 14 NA NA
"p" "p" 5364 4 7 103 NA 2
"td" "kd" 37 NA NA 5 NA NA
"td" "ku" 42 NA 1 NA 5 NA
"td" "p" 682 NA NA 6 28 NA
"td" "td" 147 NA NA NA 3 NA
"tu" "kd" 92 NA 4 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 268 NA 2 3 NA 1
"tu" "td" 117 NA NA 1 NA 12
"tu" "tu" 3162 1 1 6 5 5
"kd" "kd" 28 13 NA 3 NA NA
"ku" "kd" 217 1 17 3 3 NA
"ku" "ku" 1221 10 8 11 3 3
"p" "kd" 496 3 21 11 1 NA
"p" "ku" 1513 12 7 17 1 3
"p" "p" 5354 7 13 132 2 4
"td" "kd" 90 NA 2 NA 1 NA
"td" "ku" 48 NA NA NA 2 NA
"td" "p" 660 NA 1 3 25 NA
"td" "td" 106 NA NA NA 5 NA
"tu" "kd" 113 NA NA 1 NA NA
"tu" "p" 539 NA 1 7 NA 1
"tu" "td" 146 NA NA NA NA 13
"tu" "tu" 3264 NA 1 8 2 3
"kd" "kd" 51 9 19 6 NA NA
"ku" "kd" 243 7 26 14 NA NA
"ku" "ku" 1122 14 17 23 1 NA
"p" "kd" 474 NA 23 31 NA NA
"p" "ku" 1441 5 7 19 3 1
"p" "p" 5176 10 9 117 2 4
"td" "kd" 103 NA 4 1 5 NA
"td" "ku" 41 NA NA NA 1 NA
"td" "p" 696 NA 4 5 26 NA
"td" "td" 110 NA NA NA 1 1
"tu" "kd" 99 NA 4 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 526 NA NA 3 NA NA
"tu" "td" 112 NA NA 1 NA 4
"tu" "tu" 3066 1 NA 9 2 6
"kd" "kd" 46 9 8 1 NA NA
"ku" "kd" 219 5 11 7 NA NA
"ku" "ku" 1229 4 11 11 1 3
"p" "kd" 574 2 18 24 NA NA
"p" "ku" 1600 4 2 23 1 5
"p" "p" 5465 4 11 105 1 2
"td" "kd" 62 NA NA NA NA NA
"td" "ku" 28 NA NA 1 1 NA
"td" "p" 654 NA NA 1 32 NA
"td" "td" 159 NA NA NA 12 11
"tu" "kd" 71 NA 1 NA NA NA
"tu" "p" 548 NA 1 1 NA NA
"tu" "td" 106 NA NA NA NA 8
"tu" "tu" 3038 1 NA 4 2 6
"kd" "kd" 44 7 6 NA NA NA
"ku" "kd" 216 2 30 7 NA NA
"ku" "ku" 1256 16 15 10 3 NA
"p" "kd" 470 4 21 13 NA NA
"p" "ku" 1618 8 2 16 1 1
"p" "p" 5311 5 5 115 3 2
"td" "kd" 49 NA NA NA NA NA
"td" "ku" 40 NA NA NA 1 NA
"td" "p" 652 NA 1 3 29 NA
"td" "td" 143 NA NA NA 6 13
"tu" "kd" 99 NA 3 NA NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 478 1 1 3 NA NA
"tu" "td" 121 NA NA 1 NA 6
"tu" "tu" 3280 NA NA 11 1 2
"kd" "kd" 38 1 6 9 NA NA
"ku" "kd" 245 3 23 2 NA NA
"ku" "ku" 1226 14 9 8 NA 4
"p" "kd" 445 1 17 15 NA NA
"p" "ku" 1537 5 11 15 1 1
"p" "p" 5354 6 10 113 2 2
"td" "kd" 45 NA 5 NA NA NA
"td" "ku" 32 NA NA NA 1 NA
"td" "p" 602 NA NA 2 18 NA
"td" "td" 206 NA 1 NA 17 6
"tu" "kd" 116 NA 2 4 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 487 NA 1 3 NA NA
"tu" "td" 109 NA NA 1 NA 4
"tu" "tu" 3141 NA 1 8 3 2
"kd" "kd" 40 3 41 NA NA NA
"ku" "kd" 200 2 24 5 1 NA
"ku" "ku" 1278 8 21 16 1 NA
"p" "kd" 477 15 25 12 1 NA
"p" "ku" 1574 4 4 25 NA NA
"p" "p" 5454 3 18 128 3 1
"td" "kd" 35 NA 5 NA 3 NA
"td" "ku" 32 NA 1 NA 1 NA
"td" "p" 668 NA 1 3 39 NA
"td" "td" 212 NA NA NA NA 2
"tu" "kd" 114 NA 1 1 1 NA
"tu" "p" 520 NA NA 3 NA NA
"tu" "td" 119 NA NA NA NA 8
"tu" "tu" 2994 NA NA 18 2 6
"kd" "kd" 34 9 40 NA NA NA
"ku" "kd" 242 1 28 5 NA NA
"ku" "ku" 1198 3 9 13 NA 3
"p" "kd" 488 5 21 5 NA NA
"p" "ku" 1638 7 3 11 NA 4
"p" "p" 5280 4 10 121 1 2
"td" "kd" 63 NA NA NA NA NA
"td" "ku" 31 NA NA NA 1 NA
"td" "p" 648 NA NA 5 26 NA
"td" "td" 85 NA NA 11 NA NA
"tu" "kd" 110 NA NA 1 NA NA
"tu" "p" 459 1 NA 1 NA 2
"tu" "td" 132 1 NA NA NA 10
"tu" "tu" 3265 1 1 8 2 5
"kd" "kd" 28 10 3 2 NA NA
"ku" "kd" 232 2 14 6 1 NA
"ku" "ku" 1153 13 5 6 4 NA
"p" "kd" 450 2 14 15 NA NA
"p" "ku" 1425 1 5 24 NA 2
"p" "p" 5183 3 8 114 1 1
"td" "kd" 46 NA NA 1 9 NA
"td" "ku" 14 NA NA NA 1 NA
"td" "p" 653 NA NA 2 38 NA
"td" "td" 105 NA NA NA NA NA
"tu" "kd" 111 NA 4 3 NA NA
"tu" "p" 517 NA NA 2 NA NA
"tu" "td" 102 NA NA NA NA 6
"tu" "tu" 3091 NA NA 14 2 1
"kd" "kd" 35 24 42 NA NA NA
"ku" "kd" 214 5 27 4 NA NA
"ku" "ku" 1266 17 14 16 1 1
"p" "kd" 502 16 30 16 NA NA
"p" "ku" 1534 13 5 18 1 2
"p" "p" 5356 8 12 109 1 6
"td" "kd" 51 NA 4 NA 12 NA
"td" "ku" 29 NA 1 NA 2 NA
"td" "p" 643 NA 1 1 32 NA
"td" "td" 121 NA NA 7 3 21
"tu" "kd" 122 NA 2 1 NA NA
"tu" "p" 482 NA 1 4 1 3
"tu" "td" 123 NA NA NA NA 11
"tu" "tu" 3298 NA 1 6 NA 3
"kd" "kd" 63 NA 15 9 NA NA
"ku" "kd" 224 2 23 5 NA NA
"ku" "ku" 1332 8 11 18 1 2
"p" "kd" 493 5 26 6 NA NA
"p" "ku" 1671 15 3 7 NA NA
"p" "p" 5320 1 14 108 1 2
"td" "kd" 51 NA 6 NA NA NA
"td" "ku" 46 NA NA NA NA NA
"td" "p" 646 NA 5 2 24 NA
"td" "td" 188 NA NA NA NA 6
"tu" "kd" 106 NA 4 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 455 NA 1 4 NA NA
"tu" "td" 118 NA NA NA NA 3
"tu" "tu" 3045 NA NA 9 6 1
"kd" "kd" 58 30 29 29 NA NA
"ku" "kd" 223 5 17 7 NA NA
"ku" "ku" 1286 13 9 10 2 1
"p" "kd" 479 17 32 35 NA 1
"p" "ku" 1633 7 1 17 NA 4
"p" "p" 5344 17 7 114 6 2
"td" "kd" 61 NA 3 NA NA NA
"td" "ku" 43 NA 1 NA 1 NA
"td" "p" 708 NA 1 10 31 NA
"td" "td" 225 NA NA NA 4 61
"tu" "kd" 101 NA NA 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 481 NA 1 8 1 2
"tu" "td" 115 NA NA 1 NA 7
"tu" "tu" 3047 NA 2 14 4 5
"kd" "kd" 34 9 12 3 NA NA
"ku" "kd" 189 5 26 8 NA NA
"ku" "ku" 1145 15 17 13 1 1
"p" "kd" 435 3 31 21 NA NA
"p" "ku" 1517 8 7 17 1 1
"p" "p" 5402 1 22 164 5 3
"td" "kd" 41 NA NA 1 NA NA
"td" "ku" 29 NA NA NA 1 NA
"td" "p" 717 NA NA 26 70 3
"td" "td" 126 NA NA 1 54 79
"tu" "kd" 125 NA 1 8 NA NA
"tu" "p" 426 NA 3 5 1 1
"tu" "td" 144 NA NA 3 2 19
"tu" "tu" 3038 NA 1 10 3 7
"kd" "kd" 39 6 20 NA NA NA
"ku" "kd" 225 3 32 7 NA NA
"ku" "ku" 1215 12 11 7 NA NA
"p" "kd" 483 5 14 18 NA NA
"p" "ku" 1482 4 9 12 1 3
"p" "p" 5290 8 19 101 4 3
"td" "kd" 57 NA 1 7 NA NA
"td" "ku" 24 NA NA 2 1 NA
"td" "p" 555 1 NA 2 19 NA
"td" "td" 305 NA NA NA 3 6
"tu" "kd" 99 NA 3 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 509 NA NA 6 NA 3
"tu" "td" 128 NA NA NA NA 7
"tu" "tu" 3176 NA NA 7 NA 7
"kd" "kd" 49 NA NA NA NA NA
"ku" "kd" 205 NA 24 6 NA NA
"ku" "ku" 1236 8 8 10 1 3
"p" "kd" 497 1 18 23 NA NA
"p" "ku" 1606 4 5 27 2 NA
"p" "p" 5420 9 10 120 NA 3
"td" "kd" 59 NA 1 NA 4 NA
"td" "ku" 22 NA 1 NA NA NA
"td" "p" 694 NA 1 1 14 NA
"td" "td" 190 NA NA NA NA NA
"tu" "kd" 103 NA 5 2 NA NA
"tu" "p" 529 NA 4 7 1 NA
"tu" "td" 121 NA NA NA NA 6
"tu" "tu" 3300 NA NA 12 3 1
"kd" "kd" 39 24 23 NA NA NA
"ku" "kd" 181 9 14 5 1 NA
"ku" "ku" 1315 14 8 9 2 NA
"p" "kd" 498 14 27 14 1 NA
"p" "ku" 1591 7 6 19 1 1
"p" "p" 5178 4 4 109 3 1
"td" "kd" 61 NA 2 NA 4 NA
"td" "ku" 51 NA NA 1 3 NA
"td" "p" 665 NA 1 NA 35 NA
"td" "td" 74 NA NA NA 17 NA
"tu" "kd" 113 NA 2 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 485 1 2 3 NA NA
"tu" "td" 116 NA NA NA NA 9
"tu" "tu" 3148 1 NA 7 2 2
"kd" "kd" 25 6 13 NA NA NA
"ku" "kd" 188 7 24 4 1 NA
"ku" "ku" 1168 11 13 6 2 1
"p" "kd" 497 9 29 13 1 NA
"p" "ku" 1542 3 8 18 1 1
"p" "p" 5361 4 12 102 NA 1
"td" "kd" 79 NA 5 2 2 NA
"td" "ku" 35 NA 1 NA 2 1
"td" "p" 601 NA 3 4 22 NA
"td" "td" 132 NA NA NA 5 NA
"tu" "kd" 89 1 5 3 NA NA
"tu" "p" 500 NA 1 5 NA 2
"tu" "td" 91 NA NA NA NA 9
"tu" "tu" 3077 NA NA 7 5 7
"kd" "kd" 55 5 15 4 NA NA
"ku" "kd" 218 5 25 5 NA NA
"ku" "ku" 1290 10 19 7 2 3
"p" "kd" 474 3 25 11 2 NA
"p" "ku" 1557 8 5 10 1 NA
"p" "p" 5332 6 12 137 3 4
"td" "kd" 49 NA 16 NA 23 NA
"td" "ku" 34 NA NA NA 3 NA
"td" "p" 684 NA 1 3 33 NA
"td" "td" 142 NA NA NA NA 1
"tu" "kd" 144 NA 3 2 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 485 NA NA 6 NA 1
"tu" "td" 109 NA NA NA NA 3
"tu" "tu" 3206 1 1 10 2 4
"kd" "kd" 42 8 NA NA NA NA
"ku" "kd" 201 6 32 9 1 NA
"ku" "ku" 1150 13 13 15 1 3
"p" "kd" 473 1 27 23 NA NA
"p" "ku" 1497 8 5 29 1 1
"p" "p" 5282 3 23 139 1 2
"td" "kd" 57 NA 1 NA 4 NA
"td" "ku" 39 NA NA 1 3 NA
"td" "p" 667 NA 1 12 36 3
"td" "td" 149 NA NA NA 94 4
"tu" "kd" 85 NA 2 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 550 NA NA 7 1 NA
"tu" "td" 124 NA NA 1 NA 20
"tu" "tu" 3093 NA 3 9 7 1
"kd" "kd" 27 3 14 NA NA NA
"ku" "kd" 191 1 27 11 NA NA
"ku" "ku" 1217 7 17 13 2 1
"p" "kd" 498 6 25 14 NA NA
"p" "ku" 1525 7 7 20 1 NA
"p" "p" 5350 3 27 172 1 1
"td" "kd" 34 NA 1 NA NA NA
"td" "ku" 43 NA NA NA NA NA
"td" "p" 647 NA NA 3 23 NA
"td" "td" 290 NA NA NA 2 NA
"tu" "kd" 97 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 497 1 NA 1 NA 1
"tu" "td" 129 NA NA NA NA 5
"tu" "tu" 3268 1 NA 15 2 2
"kd" "kd" 27 14 47 38 NA NA
"ku" "kd" 193 7 33 23 NA NA
"ku" "ku" 1210 3 11 14 1 3
"p" "kd" 508 17 41 74 NA NA
"p" "ku" 1716 5 11 22 NA 1
"p" "p" 5532 6 19 154 2 2
"td" "kd" 55 NA NA NA 1 NA
"td" "ku" 45 NA 1 NA NA 1
"td" "p" 664 NA NA 8 28 NA
"td" "td" 216 NA NA NA NA 17
"tu" "kd" 93 NA 4 3 NA NA
"tu" "p" 489 NA NA 3 1 1
"tu" "td" 100 NA NA NA NA 5
"tu" "tu" 3140 NA NA 13 1 5
"kd" "kd" 44 NA 7 1 NA NA
"ku" "kd" 216 NA 19 1 NA NA
"ku" "ku" 1174 4 12 10 3 2
"p" "kd" 482 2 48 11 1 NA
"p" "ku" 1561 1 3 24 4 1
"p" "p" 5377 4 24 146 1 2
"td" "kd" 48 NA 22 1 5 NA
"td" "ku" 33 NA 1 NA 3 NA
"td" "p" 628 NA 9 4 19 1
"td" "td" 160 NA NA NA 29 NA
"tu" "kd" 94 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 466 NA 1 7 NA NA
"tu" "td" 114 NA NA NA NA 12
"tu" "tu" 3003 1 1 7 3 4
"kd" "kd" 41 8 9 NA NA NA
"ku" "kd" 248 3 15 3 NA NA
"ku" "ku" 1370 9 14 9 1 2
"p" "kd" 489 4 14 12 NA NA
"p" "ku" 1589 2 6 19 3 NA
"p" "p" 5271 3 7 130 1 3
"td" "kd" 72 NA 5 NA 2 NA
"td" "ku" 46 NA NA 1 1 NA
"td" "p" 659 NA NA 8 28 NA
"td" "td" 195 NA NA NA 10 4
"tu" "kd" 119 NA 4 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 452 NA 3 6 NA 1
"tu" "td" 106 NA NA NA NA 5
"tu" "tu" 3081 1 2 11 1 2
