"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"ku" "kd" 197 7 20 6 NA NA
"ku" "ku" 1253 11 10 16 1 NA
"p" "kd" 485 6 23 16 NA NA
"p" "ku" 1407 3 5 21 1 1
"p" "p" 5274 2 19 150 1 4
"td" "kd" 50 NA 2 NA NA NA
"td" "ku" 56 NA NA NA 1 NA
"td" "p" 653 NA 2 5 24 2
"td" "td" 156 NA NA NA 5 18
"tu" "kd" 124 NA 3 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 447 NA NA 2 NA 1
"tu" "td" 106 NA NA NA NA 9
"tu" "tu" 2992 NA 1 12 5 7
"kd" "kd" 30 16 7 1 NA NA
"ku" "kd" 199 6 29 7 NA NA
"ku" "ku" 1303 15 13 16 2 NA
"p" "kd" 487 2 22 20 NA NA
"p" "ku" 1608 13 1 13 NA 5
"p" "p" 5320 7 11 117 1 3
"td" "kd" 53 NA 5 4 5 NA
"td" "ku" 33 NA NA NA 2 NA
"td" "p" 579 NA 2 9 25 1
"td" "td" 198 NA NA NA 6 NA
"tu" "kd" 122 NA 8 5 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 468 1 2 5 NA 1
"tu" "td" 111 NA NA 1 NA 5
"tu" "tu" 3157 NA NA 10 2 4
"kd" "kd" 24 8 4 NA NA NA
"ku" "kd" 229 1 22 2 NA NA
"ku" "ku" 1214 13 6 15 NA 2
"p" "kd" 457 3 21 16 NA NA
"p" "ku" 1496 3 2 17 NA 2
"p" "p" 5593 1 18 111 4 3
"td" "kd" 91 NA 2 NA NA NA
"td" "ku" 42 NA NA NA 1 NA
"td" "p" 706 NA NA NA 53 NA
"td" "td" 210 NA NA NA NA NA
"tu" "kd" 132 NA 3 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 495 NA 1 4 1 NA
"tu" "td" 100 NA NA NA NA 8
"tu" "tu" 3292 NA NA 10 NA 2
"kd" "kd" 51 NA NA 9 NA NA
"ku" "kd" 257 1 6 8 NA NA
"ku" "ku" 1206 11 7 11 4 NA
"p" "kd" 523 NA 11 17 NA NA
"p" "ku" 1595 4 6 15 1 NA
"p" "p" 5328 2 16 108 3 2
"td" "kd" 73 NA NA NA NA NA
"td" "ku" 31 NA NA NA 2 NA
"td" "p" 674 NA NA 9 19 1
"td" "td" 197 NA NA NA 18 2
"tu" "kd" 118 NA NA 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 542 NA NA 5 NA NA
"tu" "td" 108 NA NA NA 1 2
"tu" "tu" 3221 NA NA 7 5 3
"kd" "kd" 52 45 46 NA NA NA
"ku" "kd" 186 14 42 5 3 NA
"ku" "ku" 1260 23 23 9 2 1
"p" "kd" 467 21 48 20 3 NA
"p" "ku" 1529 8 12 7 1 1
"p" "p" 5333 13 17 124 3 1
"td" "kd" 56 NA 19 18 16 NA
"td" "ku" 39 NA NA NA 2 NA
"td" "p" 614 NA 5 8 40 NA
"td" "td" 239 NA NA NA 1 3
"tu" "kd" 98 NA 2 4 NA NA
"tu" "p" 279 1 3 7 NA NA
"tu" "td" 102 NA NA 1 NA 4
"tu" "tu" 3210 NA 1 12 3 NA
"kd" "kd" 29 6 17 NA NA NA
"ku" "kd" 223 2 37 3 NA NA
"ku" "ku" 1246 11 20 15 4 3
"p" "kd" 483 6 20 17 NA NA
"p" "ku" 1617 15 1 33 NA 1
"p" "p" 5498 2 12 120 2 1
"td" "kd" 53 NA 7 2 NA NA
"td" "ku" 14 NA NA NA 1 NA
"td" "p" 660 NA 1 9 35 1
"td" "td" 110 NA NA 1 7 12
"tu" "kd" 102 NA 1 NA NA NA
"tu" "ku" NA NA NA NA NA 1
"tu" "p" 544 NA NA 5 1 2
"tu" "td" 143 NA NA 1 NA 13
"tu" "tu" 3216 NA NA 10 6 2
"kd" "kd" 30 2 2 NA NA NA
"ku" "kd" 185 2 24 8 NA NA
"ku" "ku" 1197 15 21 16 4 3
"p" "kd" 462 1 38 28 NA NA
"p" "ku" 1449 9 8 32 1 3
"p" "p" 5253 6 33 154 2 2
"td" "kd" 61 NA 2 14 NA NA
"td" "ku" 37 NA NA 1 1 NA
"td" "p" 671 NA 3 19 24 NA
"td" "td" 133 NA NA 1 6 4
"tu" "kd" 115 NA 3 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 449 NA 1 10 1 2
"tu" "td" 132 NA NA NA NA 5
"tu" "tu" 3150 NA NA 8 3 2
"kd" "kd" 40 21 2 NA NA NA
"ku" "kd" 260 7 23 4 NA NA
"ku" "ku" 1322 13 13 6 NA 1
"p" "kd" 484 6 22 14 1 NA
"p" "ku" 1645 3 2 10 1 1
"p" "p" 5151 5 16 89 4 NA
"td" "kd" 89 NA 9 7 2 NA
"td" "ku" 44 NA 1 NA NA NA
"td" "p" 672 NA 1 3 10 NA
"td" "td" 165 NA NA NA NA 21
"tu" "kd" 105 NA 5 2 NA NA
"tu" "p" 477 2 1 2 NA NA
"tu" "td" 120 NA NA NA NA 8
"tu" "tu" 2917 1 1 7 3 2
"kd" "kd" 50 13 14 1 NA NA
"ku" "kd" 227 3 20 2 2 NA
"ku" "ku" 1255 13 13 8 1 2
"p" "kd" 495 7 18 11 NA NA
"p" "ku" 1472 5 1 9 1 1
"p" "p" 5340 7 16 93 2 3
"td" "kd" 72 NA NA 5 3 NA
"td" "ku" 37 NA NA NA 1 NA
"td" "p" 624 NA NA 4 19 1
"td" "td" 91 NA NA NA 5 9
"tu" "kd" 98 1 NA 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 517 NA NA 2 NA NA
"tu" "td" 128 NA NA NA NA 8
"tu" "tu" 3186 NA NA 7 2 3
"kd" "kd" 55 14 3 NA NA NA
"ku" "kd" 201 7 23 4 1 NA
"ku" "ku" 1277 12 1 9 1 1
"p" "kd" 478 1 21 14 NA NA
"p" "ku" 1629 8 5 13 1 2
"p" "p" 5286 3 10 120 7 5
"td" "kd" 56 NA NA NA 10 NA
"td" "ku" 44 NA NA NA 2 NA
"td" "p" 678 NA NA 10 36 NA
"td" "td" 106 NA NA 5 3 NA
"tu" "kd" 129 NA 8 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 490 NA 2 1 1 NA
"tu" "td" 123 NA NA 1 NA 6
"tu" "tu" 3076 NA 3 10 7 3
"kd" "kd" 41 NA 10 9 NA NA
"ku" "kd" 200 5 22 13 NA NA
"ku" "ku" 1119 9 14 24 2 NA
"p" "kd" 464 4 11 11 NA NA
"p" "ku" 1501 14 6 24 1 3
"p" "p" 5244 6 18 135 2 1
"td" "kd" 56 NA 17 12 NA NA
"td" "ku" 25 NA NA NA 1 NA
"td" "p" 607 NA 10 15 35 1
"td" "td" 209 NA NA NA 10 34
"tu" "kd" 103 NA 3 3 NA NA
"tu" "p" 490 NA 1 6 NA NA
"tu" "td" 134 NA NA 1 NA 7
"tu" "tu" 3022 1 2 15 1 3
"kd" "kd" 34 1 10 NA NA NA
"ku" "kd" 172 3 25 5 NA NA
"ku" "ku" 1234 16 10 17 2 NA
"p" "kd" 427 2 29 22 NA NA
"p" "ku" 1517 3 4 25 3 2
"p" "p" 5354 3 16 157 4 3
"td" "kd" 54 NA 3 NA NA NA
"td" "ku" 27 NA NA NA 1 NA
"td" "p" 625 NA 1 1 26 NA
"td" "td" 147 NA NA NA 14 37
"tu" "kd" 116 NA 6 3 NA NA
"tu" "p" 429 NA 4 2 NA NA
"tu" "td" 101 NA NA NA 1 8
"tu" "tu" 3021 1 NA 8 3 2
"kd" "kd" 46 14 7 4 NA NA
"ku" "kd" 258 7 22 2 NA NA
"ku" "ku" 1191 12 15 11 2 2
"p" "kd" 484 2 25 19 1 NA
"p" "ku" 1462 7 2 15 1 1
"p" "p" 5274 4 14 109 NA 2
"td" "kd" 57 NA 2 NA 2 NA
"td" "ku" 44 NA 1 NA 4 NA
"td" "p" 614 NA NA 1 24 NA
"td" "td" 202 NA NA NA NA 9
"tu" "kd" 111 NA 6 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 441 NA NA 3 NA 1
"tu" "td" 107 NA NA NA NA 11
"tu" "tu" 3126 NA NA 9 2 4
"kd" "kd" 47 5 31 6 NA NA
"ku" "kd" 221 10 25 1 NA NA
"ku" "ku" 1221 12 10 5 NA 3
"p" "kd" 479 15 25 14 NA NA
"p" "ku" 1585 8 7 7 1 1
"p" "p" 5275 9 21 113 4 2
"td" "kd" 80 NA NA NA NA NA
"td" "ku" 47 NA NA NA 2 NA
"td" "p" 637 NA NA 20 49 1
"td" "td" 271 NA NA 1 43 43
"tu" "kd" 124 NA 1 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 412 NA 1 3 NA NA
"tu" "td" 127 NA NA NA NA 8
"tu" "tu" 3229 1 NA 7 2 7
"kd" "kd" 20 10 5 NA NA NA
"ku" "kd" 250 5 16 3 NA NA
"ku" "ku" 1251 4 14 11 3 2
"p" "kd" 483 2 23 15 NA NA
"p" "ku" 1475 1 3 14 1 1
"p" "p" 5074 4 13 101 NA 5
"td" "kd" 67 NA 1 NA 4 NA
"td" "ku" 35 NA NA NA 1 NA
"td" "p" 608 NA 1 30 56 NA
"td" "td" 143 NA NA NA 10 11
"tu" "kd" 108 NA 2 3 NA NA
"tu" "p" 510 NA 1 5 NA NA
"tu" "td" 109 NA NA NA NA 7
"tu" "tu" 2971 NA NA 8 3 2
"kd" "kd" 47 16 22 NA NA NA
"ku" "kd" 215 8 27 NA NA NA
"ku" "ku" 1243 23 15 14 NA 1
"p" "kd" 477 3 27 16 NA NA
"p" "ku" 1455 7 9 8 NA NA
"p" "p" 5148 7 12 141 NA 2
"td" "kd" 41 NA 4 NA NA NA
"td" "ku" 53 NA 2 NA 2 NA
"td" "p" 612 NA 3 2 28 NA
"td" "td" 142 NA NA NA NA NA
"tu" "kd" 121 NA 3 NA NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 504 NA NA 6 1 1
"tu" "td" 101 NA NA NA NA 5
"tu" "tu" 3121 NA NA 16 1 3
"kd" "kd" 25 2 12 NA NA NA
"ku" "kd" 224 2 17 3 1 NA
"ku" "ku" 1276 8 10 6 2 2
"p" "kd" 460 1 13 7 NA NA
"p" "ku" 1628 10 6 19 1 3
"p" "p" 5612 7 8 162 1 12
"td" "kd" 43 NA 3 NA NA NA
"td" "ku" 43 NA 1 NA 2 NA
"td" "p" 611 NA NA 4 47 NA
"td" "td" 162 NA NA NA NA 2
"tu" "kd" 125 NA 2 NA NA NA
"tu" "p" 524 NA NA 3 NA 2
"tu" "td" 92 NA NA NA NA 12
"tu" "tu" 3124 NA NA 13 5 3
"kd" "kd" 16 5 25 NA NA NA
"ku" "kd" 221 7 18 9 NA NA
"ku" "ku" 1203 10 6 10 1 1
"p" "kd" 463 5 20 19 NA NA
"p" "ku" 1530 3 9 20 2 2
"p" "p" 5306 3 10 107 6 NA
"td" "kd" 71 NA 1 3 1 NA
"td" "ku" 39 NA NA 2 1 NA
"td" "p" 661 NA 1 NA 24 NA
"td" "td" 128 NA NA NA 13 7
"tu" "kd" 113 NA 1 NA NA NA
"tu" "p" 426 NA 1 5 NA 1
"tu" "td" 103 NA NA NA NA 12
"tu" "tu" 3108 NA NA 4 NA 2
"kd" "kd" 37 9 7 NA NA NA
"ku" "kd" 228 3 21 4 NA NA
"ku" "ku" 1306 6 11 7 4 3
"p" "kd" 468 3 26 16 NA NA
"p" "ku" 1569 7 3 14 2 1
"p" "p" 5236 11 16 77 1 2
"td" "kd" 97 NA 5 NA NA NA
"td" "ku" 34 NA 1 NA NA NA
"td" "p" 662 NA 1 4 16 1
"td" "td" 132 NA NA 1 12 1
"tu" "kd" 97 NA 3 1 NA NA
"tu" "p" 530 NA NA 7 2 NA
"tu" "td" 132 NA NA NA NA 14
"tu" "tu" 2960 NA NA 9 3 5
"kd" "kd" 46 7 19 NA NA NA
"ku" "kd" 224 2 15 1 NA NA
"ku" "ku" 1263 4 6 5 2 NA
"p" "kd" 511 2 19 7 NA NA
"p" "ku" 1613 5 7 12 NA NA
"p" "p" 5421 1 7 124 NA 2
"td" "kd" 57 NA 4 NA 1 NA
"td" "ku" 59 NA 1 1 1 NA
"td" "p" 710 NA 1 1 14 NA
"td" "td" 227 NA NA NA NA NA
"tu" "kd" 101 NA 3 1 NA NA
"tu" "p" 474 NA 1 3 1 NA
"tu" "td" 108 NA NA NA NA 7
"tu" "tu" 3100 NA 1 8 2 1
"kd" "kd" 51 NA 2 NA NA NA
"ku" "kd" 201 1 13 3 NA NA
"ku" "ku" 1227 9 3 10 2 3
"p" "kd" 453 NA 12 5 NA NA
"p" "ku" 1356 1 1 11 1 3
"p" "p" 5357 3 5 145 2 1
"td" "kd" 77 NA 18 NA 2 NA
"td" "ku" 34 NA 1 NA 4 NA
"td" "p" 671 NA 12 NA 18 NA
"td" "td" 122 NA NA NA 2 2
"tu" "kd" 105 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 527 NA NA 4 NA 1
"tu" "td" 148 NA NA 4 NA 10
"tu" "tu" 3149 NA 1 11 2 5
"kd" "kd" 36 NA 11 3 NA NA
"ku" "kd" 201 2 20 4 NA NA
"ku" "ku" 1279 9 11 18 3 1
"p" "kd" 476 5 27 14 NA NA
"p" "ku" 1605 3 7 21 NA 1
"p" "p" 5512 1 7 119 10 2
"td" "kd" 53 NA 1 NA 1 NA
"td" "ku" 37 NA NA NA 3 NA
"td" "p" 659 NA NA 10 29 NA
"td" "td" 131 NA NA NA 10 3
"tu" "kd" 110 NA 4 1 NA NA
"tu" "p" 489 NA 2 7 NA NA
"tu" "td" 84 NA NA NA NA 7
"tu" "tu" 3109 1 NA 10 3 6
"kd" "kd" 47 39 34 NA NA NA
"ku" "kd" 263 16 42 2 NA NA
"ku" "ku" 1286 13 21 6 NA NA
"p" "kd" 442 14 34 18 NA NA
"p" "ku" 1674 4 3 11 NA 2
"p" "p" 5439 6 15 114 6 3
"td" "kd" 63 NA 1 NA NA NA
"td" "ku" 29 NA NA NA 1 NA
"td" "p" 662 NA NA 27 19 1
"td" "td" 117 NA 1 NA 28 28
"tu" "kd" 104 NA NA NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 518 1 1 1 NA 1
"tu" "td" 61 NA NA NA NA 9
"tu" "tu" 3166 NA 2 13 2 5
"kd" "kd" 30 16 16 NA NA NA
"ku" "kd" 211 10 28 3 NA NA
"ku" "ku" 992 13 17 9 2 NA
"p" "kd" 501 9 18 4 NA NA
"p" "ku" 1341 8 9 17 NA 3
"p" "p" 5181 4 3 99 NA NA
"td" "kd" 45 NA 1 NA NA NA
"td" "ku" 31 NA NA NA NA NA
"td" "p" 688 NA NA 11 9 NA
"td" "td" 143 NA NA NA 28 12
"tu" "kd" 107 NA 2 2 NA NA
"tu" "p" 473 1 NA 3 NA NA
"tu" "td" 97 NA NA NA NA 5
"tu" "tu" 3100 NA 1 7 1 4
"kd" "kd" 31 3 38 NA NA NA
"ku" "kd" 205 6 27 5 NA NA
"ku" "ku" 1185 9 8 6 NA NA
"p" "kd" 468 15 25 17 NA NA
"p" "ku" 1633 4 4 23 NA 1
"p" "p" 5365 4 15 149 2 1
"td" "kd" 49 NA NA NA 1 NA
"td" "ku" 28 NA NA NA 1 NA
"td" "p" 639 NA NA 1 20 1
"td" "td" 190 NA NA NA 17 3
"tu" "kd" 114 NA 5 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 536 NA NA 4 NA 1
"tu" "td" 85 NA NA NA NA 11
"tu" "tu" 3045 NA NA 10 NA 5
"kd" "kd" 38 21 19 3 NA NA
"ku" "kd" 186 3 24 6 2 NA
"ku" "ku" 1086 10 9 6 4 3
"p" "kd" 473 9 25 8 1 NA
"p" "ku" 1522 3 7 17 1 3
"p" "p" 5325 4 1 115 5 NA
"td" "kd" 49 NA 1 NA NA NA
"td" "ku" 36 NA NA 1 NA NA
"td" "p" 678 NA 2 1 21 1
"td" "td" 147 NA NA 8 5 NA
"tu" "kd" 123 NA NA NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 273 NA NA 1 1 1
"tu" "td" 139 NA NA NA NA 13
"tu" "tu" 2982 NA NA 7 3 6
"kd" "kd" 34 NA 1 NA NA NA
"ku" "kd" 211 1 27 4 NA NA
"ku" "ku" 1106 12 15 12 NA 5
"p" "kd" 490 5 29 20 NA NA
"p" "ku" 1347 3 9 20 NA 4
"p" "p" 5307 7 17 122 3 3
"td" "kd" 34 NA 1 NA 2 NA
"td" "ku" 37 NA NA NA 2 NA
"td" "p" 725 NA NA NA 34 1
"td" "td" 308 NA NA NA NA 83
"tu" "kd" 110 NA 1 NA NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 446 NA 1 6 NA 1
"tu" "td" 61 NA NA NA NA 2
"tu" "tu" 3149 1 NA 15 2 4
"kd" "kd" 33 10 4 4 NA NA
"ku" "kd" 222 3 22 15 NA NA
"ku" "ku" 1205 10 9 20 2 1
"p" "kd" 419 3 16 12 NA NA
"p" "ku" 1568 1 4 22 1 1
"p" "p" 5389 5 4 115 1 1
"td" "kd" 21 NA 7 NA NA NA
"td" "ku" 55 NA 1 NA NA NA
"td" "p" 700 NA NA 1 22 NA
"td" "td" 198 NA NA 2 NA NA
"tu" "kd" 116 NA NA 1 NA NA
"tu" "p" 494 NA 1 6 NA 1
"tu" "td" 111 NA NA NA NA 12
"tu" "tu" 3352 NA NA 9 2 3
"kd" "kd" 66 NA 9 NA NA NA
"ku" "kd" 201 2 13 2 NA NA
"ku" "ku" 1213 6 9 5 NA 3
"p" "kd" 502 2 6 14 NA NA
"p" "ku" 1433 3 3 18 NA 1
"p" "p" 5176 NA 3 94 2 1
"td" "kd" 54 NA 1 3 NA NA
"td" "ku" 46 NA 1 NA 1 NA
"td" "p" 645 NA 1 1 38 NA
"td" "td" 194 NA NA NA NA NA
"tu" "kd" 114 NA 2 NA NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 479 NA NA 5 NA NA
"tu" "td" 114 1 NA NA NA 5
"tu" "tu" 3283 NA 2 6 3 2
"kd" "kd" 51 3 6 NA NA NA
"ku" "kd" 234 2 17 6 1 NA
"ku" "ku" 1330 9 4 15 1 1
"p" "kd" 453 1 15 19 NA NA
"p" "ku" 1552 7 8 23 1 2
"p" "p" 5256 7 11 112 1 2
"td" "kd" 82 NA 1 3 NA NA
"td" "ku" 35 NA NA 1 3 NA
"td" "p" 635 NA 1 2 25 1
"td" "td" 158 NA NA NA 23 1
"tu" "kd" 98 NA 3 8 NA NA
"tu" "p" 470 NA 1 3 NA 1
"tu" "td" 61 NA NA NA NA 6
"tu" "tu" 3261 1 NA 14 1 5
"kd" "kd" 34 22 17 NA NA NA
"ku" "kd" 226 9 24 3 1 NA
"ku" "ku" 1231 13 8 10 1 2
"p" "kd" 526 8 32 40 NA NA
"p" "ku" 1540 3 1 28 NA 1
"p" "p" 5117 6 20 141 4 3
"td" "kd" 60 NA 2 NA 1 NA
"td" "ku" 33 NA NA NA NA NA
"td" "p" 661 NA 1 11 44 NA
"td" "td" 181 NA NA 10 16 NA
"tu" "kd" 82 1 5 3 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 473 NA NA 2 NA NA
"tu" "td" 104 NA NA NA NA 10
"tu" "tu" 3262 1 NA 12 1 3
"kd" "kd" 22 1 1 3 NA NA
"ku" "kd" 190 NA 14 7 NA NA
"ku" "ku" 1170 7 10 14 NA 1
"p" "kd" 469 1 24 19 NA NA
"p" "ku" 1567 7 3 17 1 2
"p" "p" 5140 3 12 131 2 2
"td" "kd" 46 NA 6 4 7 NA
"td" "ku" 38 NA NA 2 1 NA
"td" "p" 611 NA 2 4 18 NA
"td" "td" 195 NA NA NA 3 NA
"tu" "kd" 104 NA 1 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 429 NA 1 5 1 1
"tu" "td" 132 NA NA NA NA 22
"tu" "tu" 3253 1 NA 12 NA 5
"kd" "kd" 44 NA 2 NA NA NA
"ku" "kd" 207 1 19 6 NA NA
"ku" "ku" 1143 5 7 21 1 NA
"p" "kd" 513 NA 29 5 NA NA
"p" "ku" 1401 7 2 14 NA NA
"p" "p" 5192 6 20 142 5 1
"td" "kd" 73 NA 2 NA 2 NA
"td" "ku" 31 NA NA NA 1 NA
"td" "p" 667 NA 1 42 59 1
"td" "td" 224 NA NA NA 6 3
"tu" "kd" 125 NA 5 3 1 NA
"tu" "p" 477 NA NA 1 1 NA
"tu" "td" 109 NA NA 1 NA 5
"tu" "tu" 3271 NA 1 8 3 4
"kd" "kd" 34 3 9 NA NA NA
"ku" "kd" 203 4 22 11 NA NA
"ku" "ku" 1142 6 15 18 NA 3
"p" "kd" 447 1 36 18 NA NA
"p" "ku" 1405 5 4 22 1 1
"p" "p" 5174 5 15 151 4 3
"td" "kd" 38 NA NA NA NA NA
"td" "ku" 30 NA NA NA 1 NA
"td" "p" 635 NA NA 3 33 NA
"td" "td" 197 NA NA NA NA 9
"tu" "kd" 83 NA 3 NA NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 444 NA NA 4 NA 4
"tu" "td" 159 1 NA NA NA 5
"tu" "tu" 3097 NA NA 10 4 8
"kd" "kd" 37 16 16 3 NA NA
"ku" "kd" 225 11 23 1 NA NA
"ku" "ku" 1256 13 20 13 1 1
"p" "kd" 487 4 17 1 NA NA
"p" "ku" 1592 8 7 13 NA 2
"p" "p" 5260 6 14 95 4 4
"td" "kd" 62 NA NA NA NA NA
"td" "ku" 39 NA NA NA 2 NA
"td" "p" 635 NA NA 5 30 NA
"td" "td" 178 NA NA NA 1 18
"tu" "kd" 125 NA NA NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 515 NA NA 3 NA NA
"tu" "td" 130 NA NA NA NA 5
"tu" "tu" 3421 NA 1 10 4 5
"kd" "kd" 14 41 65 3 NA NA
"ku" "kd" 229 18 35 7 NA NA
"ku" "ku" 1259 10 13 12 NA NA
"p" "kd" 498 30 46 42 NA NA
"p" "ku" 1755 4 11 23 3 NA
"p" "p" 5453 12 23 139 2 3
"td" "kd" 64 NA NA 13 1 NA
"td" "ku" 33 NA NA NA NA NA
"td" "p" 592 NA NA 8 12 NA
"td" "td" 205 NA NA NA NA 3
"tu" "kd" 85 1 3 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 442 NA 3 4 NA 1
"tu" "td" 119 NA NA NA NA 6
"tu" "tu" 3200 NA 1 9 3 2
"kd" "kd" 38 NA 5 NA NA NA
"ku" "kd" 224 1 9 NA 1 NA
"ku" "ku" 1154 7 5 7 NA NA
"p" "kd" 509 3 17 13 1 NA
"p" "ku" 1388 1 1 13 NA 2
"p" "p" 5317 6 5 112 3 2
"td" "kd" 28 NA NA 1 1 NA
"td" "ku" 29 NA NA NA 1 1
"td" "p" 674 NA NA 4 35 NA
"td" "td" 109 NA NA NA NA 14
"tu" "kd" 105 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 505 NA NA 3 NA 2
"tu" "td" 108 NA NA NA NA 2
"tu" "tu" 2969 NA NA 7 2 2
"kd" "kd" 43 6 7 NA NA NA
"ku" "kd" 198 5 26 2 1 NA
"ku" "ku" 1196 14 13 9 3 2
"p" "kd" 481 3 16 11 NA NA
"p" "ku" 1569 7 6 12 NA 2
"p" "p" 5339 5 8 141 1 1
"td" "kd" 69 NA 4 NA NA NA
"td" "ku" 26 NA 1 NA 1 NA
"td" "p" 696 NA 2 3 33 NA
"td" "td" 177 NA NA NA NA 67
"tu" "kd" 94 NA 3 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 483 NA NA 7 NA 1
"tu" "td" 126 NA NA NA NA 16
"tu" "tu" 3195 NA NA 7 3 6
"kd" "kd" 41 28 20 1 NA NA
"ku" "kd" 233 10 23 3 NA NA
"ku" "ku" 1254 14 10 11 1 1
"p" "kd" 466 8 34 39 NA NA
"p" "ku" 1547 6 6 16 1 1
"p" "p" 5281 10 17 165 1 3
"td" "kd" 25 NA NA 1 3 NA
"td" "ku" 28 NA NA 1 NA NA
"td" "p" 654 NA NA 4 42 3
"td" "td" 162 NA NA NA 22 8
"tu" "kd" 84 NA NA NA NA NA
"tu" "p" 454 1 1 6 NA 1
"tu" "td" 138 NA NA NA NA 8
"tu" "tu" 3202 1 1 11 4 11
"kd" "kd" 43 17 11 5 NA NA
"ku" "kd" 191 12 29 3 NA NA
"ku" "ku" 1170 14 8 12 NA 1
"p" "kd" 505 9 23 17 NA NA
"p" "ku" 1739 1 3 25 1 1
"p" "p" 5373 8 14 96 2 2
"td" "kd" 61 NA 4 NA NA NA
"td" "ku" 33 NA NA NA NA NA
"td" "p" 670 NA 1 9 16 1
"td" "td" 129 NA NA NA 11 1
"tu" "kd" 85 NA 6 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 526 NA 1 4 NA 3
"tu" "td" 123 NA NA NA NA 8
"tu" "tu" 3052 NA 1 11 1 3
"kd" "kd" 61 29 27 NA NA NA
"ku" "kd" 128 10 37 3 1 NA
"ku" "ku" 1220 13 10 9 NA 2
"p" "kd" 478 4 28 8 NA NA
"p" "ku" 1536 9 6 15 3 1
"p" "p" 5260 13 7 87 NA 2
"td" "kd" 61 NA NA NA 3 NA
"td" "ku" 70 NA NA NA 1 NA
"td" "p" 667 NA 1 15 18 1
"td" "td" 167 NA NA NA 24 1
"tu" "kd" 115 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 481 NA NA 5 NA 2
"tu" "td" 134 NA NA 2 1 12
"tu" "tu" 3016 NA NA 7 NA 7
"kd" "kd" 13 7 7 NA NA NA
"ku" "kd" 192 5 18 2 NA NA
"ku" "ku" 1136 6 8 8 NA 4
"p" "kd" 490 3 13 15 NA NA
"p" "ku" 1439 4 4 29 1 1
"p" "p" 5296 4 12 172 5 8
"td" "kd" 71 NA 6 NA 1 NA
"td" "ku" 25 NA NA NA NA NA
"td" "p" 683 NA 3 6 48 1
"td" "td" 137 NA NA 2 12 2
"tu" "kd" 89 NA 1 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 493 NA NA 5 1 2
"tu" "td" 118 NA NA NA NA 9
"tu" "tu" 3064 NA NA 6 1 5
"kd" "kd" 15 13 21 2 NA NA
"ku" "kd" 180 7 24 3 1 NA
"ku" "ku" 1253 22 16 4 NA 2
"p" "kd" 437 13 31 17 NA NA
"p" "ku" 1571 8 12 13 NA 1
"p" "p" 5418 10 13 102 6 2
"td" "kd" 75 NA 3 NA 1 NA
"td" "ku" 64 NA NA NA NA NA
"td" "p" 705 NA 3 3 37 NA
"td" "td" 152 NA NA NA 2 17
"tu" "kd" 97 NA 4 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 541 NA 2 3 NA 1
"tu" "td" 117 NA NA NA NA 10
"tu" "tu" 3113 1 1 8 2 NA
"kd" "kd" 46 49 37 NA NA NA
"ku" "kd" 167 5 26 5 NA NA
"ku" "ku" 1152 12 8 7 1 NA
"p" "kd" 494 19 37 19 1 NA
"p" "ku" 1537 5 1 6 4 3
"p" "p" 5263 19 27 129 8 3
"td" "kd" 55 NA 7 NA 6 NA
"td" "ku" 29 NA NA NA 3 NA
"td" "p" 643 NA 1 18 49 NA
"td" "td" 181 NA NA 1 19 11
"tu" "kd" 111 NA 4 1 1 NA
"tu" "p" 538 NA 2 7 1 1
"tu" "td" 121 NA NA NA NA 12
"tu" "tu" 3378 NA NA 13 3 6
"kd" "kd" 64 NA 2 NA NA NA
