"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"td" "p" 682 NA NA 3 23 NA
"td" "td" 158 NA NA NA NA 37
"tu" "kd" 128 NA 4 NA NA NA
"tu" "p" 547 NA NA 5 NA NA
"tu" "td" 99 NA NA NA NA 7
"tu" "tu" 3181 NA 1 11 3 3
"kd" "kd" 37 13 3 NA NA NA
"ku" "kd" 194 2 30 2 NA NA
"ku" "ku" 1229 15 8 6 6 2
"p" "kd" 435 3 24 42 1 NA
"p" "ku" 1515 4 1 16 1 1
"p" "p" 5346 6 19 123 1 6
"td" "kd" 65 NA NA 7 12 NA
"td" "ku" 25 NA NA 1 1 NA
"td" "p" 618 NA NA 9 28 NA
"td" "td" 132 NA NA 1 1 1
"tu" "kd" 100 NA 5 4 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 456 NA NA 2 NA NA
"tu" "td" 87 NA NA 1 NA 7
"tu" "tu" 3114 NA 3 7 2 4
"kd" "kd" 39 32 34 NA NA NA
"ku" "kd" 237 17 31 6 NA NA
"ku" "ku" 1178 17 18 7 NA 1
"p" "kd" 487 21 37 13 NA NA
"p" "ku" 1555 10 9 14 1 1
"p" "p" 5399 9 14 125 3 2
"td" "kd" 64 NA 2 2 NA NA
"td" "ku" 40 NA NA 1 1 NA
"td" "p" 653 NA 2 5 24 NA
"td" "td" 144 NA NA NA 7 NA
"tu" "kd" 101 NA 2 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 443 NA NA 3 NA 2
"tu" "td" 117 NA NA NA NA 4
"tu" "tu" 3128 NA NA 7 3 5
"kd" "kd" 33 7 32 NA NA NA
"ku" "kd" 99 2 26 4 NA NA
"ku" "ku" 1318 13 11 12 3 3
"p" "kd" 459 15 15 2 1 NA
"p" "ku" 1471 13 5 19 1 NA
"p" "p" 5253 3 20 119 2 5
"td" "kd" 58 NA 4 10 NA NA
"td" "ku" 45 NA NA 1 1 NA
"td" "p" 643 1 1 35 40 1
"td" "td" 167 NA NA NA 1 11
"tu" "kd" 96 NA 2 NA NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 512 NA NA 7 NA NA
"tu" "td" 104 NA NA 1 NA 6
"tu" "tu" 3007 NA 1 9 1 6
"kd" "kd" 58 11 20 12 NA NA
"ku" "kd" 209 7 17 7 NA NA
"ku" "ku" 1208 5 15 11 1 6
"p" "kd" 497 7 22 30 1 NA
"p" "ku" 1527 2 1 21 3 NA
"p" "p" 5352 NA 11 127 3 NA
"td" "kd" 71 NA NA NA 2 NA
"td" "ku" 48 NA NA NA NA NA
"td" "p" 608 NA NA 3 30 1
"td" "td" 206 NA NA NA 30 7
"tu" "kd" 105 NA 1 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 407 NA NA 2 1 1
"tu" "td" 124 NA NA NA NA 9
"tu" "tu" 3120 1 1 7 2 6
"kd" "kd" 23 36 16 4 NA NA
"ku" "kd" 206 10 25 13 1 NA
"ku" "ku" 1395 13 14 14 2 2
"p" "kd" 471 7 38 5 NA NA
"p" "ku" 1514 5 7 11 NA 1
"p" "p" 5146 10 17 111 1 3
"td" "kd" 75 NA NA NA NA NA
"td" "ku" 61 NA NA NA 3 NA
"td" "p" 667 NA NA 1 38 1
"td" "td" 237 NA NA NA 21 1
"tu" "kd" 95 NA 2 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 553 NA NA 3 1 1
"tu" "td" 123 NA NA NA NA 9
"tu" "tu" 3277 NA NA 9 5 7
"kd" "kd" 59 11 38 NA NA NA
"ku" "kd" 222 5 26 7 NA NA
"ku" "ku" 1202 10 14 11 2 3
"p" "kd" 470 7 8 11 NA NA
"p" "ku" 1477 8 2 26 NA 1
"p" "p" 5295 3 7 158 NA 3
"td" "kd" 51 NA 3 NA NA NA
"td" "ku" 55 NA 1 NA 1 NA
"td" "p" 678 NA 1 3 23 NA
"td" "td" 173 NA NA NA 37 NA
"tu" "kd" 114 2 6 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 512 NA 1 6 1 1
"tu" "td" 112 NA NA NA 1 12
"tu" "tu" 3068 1 NA 14 2 4
"kd" "kd" 40 45 40 28 NA NA
"ku" "kd" 216 18 29 15 1 NA
"ku" "ku" 1196 13 13 19 3 1
"p" "kd" 467 15 27 20 NA NA
"p" "ku" 1557 9 11 25 3 5
"p" "p" 5239 9 9 99 2 3
"td" "kd" 40 NA 7 2 NA NA
"td" "ku" 39 NA NA NA 1 1
"td" "p" 710 NA 3 5 35 1
"td" "td" 88 NA NA NA 53 NA
"tu" "kd" 112 NA 3 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 418 NA NA 3 NA NA
"tu" "td" 113 NA NA 1 1 7
"tu" "tu" 2920 NA NA 8 3 3
"kd" "kd" 35 14 10 NA NA NA
"ku" "kd" 179 1 16 7 NA NA
"ku" "ku" 1103 12 8 14 2 3
"p" "kd" 474 2 25 9 NA NA
"p" "ku" 1455 2 4 18 1 1
"p" "p" 5455 4 9 155 5 NA
"td" "kd" 40 NA 1 NA NA NA
"td" "ku" 12 NA NA NA 1 NA
"td" "p" 638 NA NA 6 24 NA
"td" "td" 238 NA NA 2 NA 2
"tu" "kd" 86 NA 3 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 471 NA 3 5 NA NA
"tu" "td" 85 NA NA NA NA 14
"tu" "tu" 3270 2 NA 13 5 3
"kd" "kd" 63 7 NA NA NA NA
"ku" "kd" 239 NA 17 4 NA NA
"ku" "ku" 1339 16 8 6 2 1
"p" "kd" 479 2 20 19 NA NA
"p" "ku" 1615 3 5 14 1 3
"p" "p" 5284 NA 8 116 1 1
"td" "kd" 80 NA 2 NA NA NA
"td" "ku" 31 NA NA NA NA NA
"td" "p" 698 NA 5 17 44 NA
"td" "td" 204 NA NA NA NA 1
"tu" "kd" 99 NA NA NA NA NA
"tu" "ku" 9 NA NA NA NA NA
"tu" "p" 454 NA NA 3 NA NA
"tu" "td" 113 NA NA NA NA 6
"tu" "tu" 3259 NA NA 9 4 6
"kd" "kd" 39 15 12 NA NA NA
"ku" "kd" 208 3 18 3 NA NA
"ku" "ku" 1176 14 6 5 NA 6
"p" "kd" 508 4 12 2 NA NA
"p" "ku" 1642 5 1 24 1 2
"p" "p" 5336 8 4 120 9 6
"td" "kd" 44 NA NA NA 2 NA
"td" "ku" 19 NA NA NA 3 NA
"td" "p" 677 NA 1 15 45 1
"td" "td" 128 NA NA NA 30 20
"tu" "kd" 96 NA 1 1 NA NA
"tu" "p" 506 NA NA 10 1 2
"tu" "td" 110 NA NA NA NA 8
"tu" "tu" 3173 1 1 11 3 4
"kd" "kd" 13 5 8 NA NA NA
"ku" "kd" 212 NA 17 5 NA NA
"ku" "ku" 1205 5 8 6 1 1
"p" "kd" 459 1 17 11 NA NA
"p" "ku" 1464 6 2 20 NA 1
"p" "p" 5501 2 9 128 4 2
"td" "kd" 66 NA 7 1 NA NA
"td" "ku" 39 NA NA NA 1 NA
"td" "p" 615 NA 2 5 52 NA
"td" "td" 188 NA NA NA NA NA
"tu" "kd" 97 NA 2 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 469 NA NA 6 NA NA
"tu" "td" 127 NA NA 1 NA 11
"tu" "tu" 2996 NA 1 9 1 5
"kd" "kd" 27 13 10 NA NA NA
"ku" "kd" 193 3 17 4 NA NA
"ku" "ku" 1153 10 7 13 3 NA
"p" "kd" 472 7 27 23 NA NA
"p" "ku" 1413 3 5 15 3 3
"p" "p" 5216 15 7 118 1 3
"td" "kd" 58 NA 1 NA 10 NA
"td" "ku" 58 NA 1 NA 7 1
"td" "p" 640 NA 4 NA 26 NA
"td" "td" 177 NA NA NA 23 9
"tu" "kd" 96 1 1 2 NA NA
"tu" "p" 471 NA NA 5 NA NA
"tu" "td" 96 NA NA NA NA 1
"tu" "tu" 3045 1 NA 9 4 3
"kd" "kd" 34 28 39 10 NA NA
"ku" "kd" 188 8 34 1 NA NA
"ku" "ku" 1224 13 18 9 1 2
"p" "kd" 503 12 35 42 NA NA
"p" "ku" 1595 6 6 18 1 1
"p" "p" 5400 9 16 107 NA 3
"td" "kd" 63 NA 16 NA 1 NA
"td" "ku" 39 NA 1 NA NA NA
"td" "p" 636 NA 5 5 36 NA
"td" "td" 130 NA NA 1 3 35
"tu" "kd" 105 NA 3 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 509 NA 1 7 NA 1
"tu" "td" 118 NA NA NA NA 6
"tu" "tu" 3185 NA NA 12 1 2
"kd" "kd" 34 10 4 NA NA NA
"ku" "kd" 227 4 25 4 1 NA
"ku" "ku" 1151 12 17 12 NA NA
"p" "kd" 490 2 32 14 NA NA
"p" "ku" 1491 8 9 24 NA 2
"p" "p" 5358 10 16 141 2 4
"td" "kd" 48 NA 2 NA 5 NA
"td" "ku" 33 NA NA 1 NA NA
"td" "p" 662 NA 4 19 29 NA
"td" "td" 164 NA NA 9 NA 35
"tu" "kd" 106 NA 1 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 499 1 NA 3 NA NA
"tu" "td" 107 NA NA 1 NA 5
"tu" "tu" 3244 NA 2 6 3 2
"kd" "kd" 38 8 6 NA NA NA
"ku" "kd" 214 7 9 8 NA NA
"ku" "ku" 1289 11 12 12 NA 5
"p" "kd" 433 6 27 11 NA NA
"p" "ku" 1562 3 11 9 6 2
"p" "p" 5352 7 8 132 NA 1
"td" "kd" 58 NA 5 NA NA NA
"td" "ku" 41 NA NA NA 1 NA
"td" "p" 619 NA 3 11 26 NA
"td" "td" 189 NA NA 5 NA 3
"tu" "kd" 92 1 1 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 488 NA 1 4 NA NA
"tu" "td" 95 NA NA NA NA 7
"tu" "tu" 3146 NA 1 13 3 4
"kd" "kd" 42 8 1 NA NA NA
"ku" "kd" 195 NA 16 3 NA NA
"ku" "ku" 1253 4 9 10 1 1
"p" "kd" 518 5 24 14 NA NA
"p" "ku" 1517 4 1 6 NA 1
"p" "p" 5451 2 15 105 4 2
"td" "kd" 49 NA NA 2 1 NA
"td" "ku" 32 NA NA 1 NA NA
"td" "p" 664 NA NA 7 26 1
"td" "td" 145 NA NA NA 38 4
"tu" "kd" 54 2 5 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 492 NA NA 1 1 NA
"tu" "td" 115 NA NA 1 1 8
"tu" "tu" 3045 NA 1 10 1 NA
"kd" "kd" 37 7 1 NA NA NA
"ku" "kd" 243 NA 16 2 NA NA
"ku" "ku" 1231 8 11 10 NA 5
"p" "kd" 476 NA 52 13 NA NA
"p" "ku" 1550 2 4 11 1 3
"p" "p" 5161 1 54 127 2 4
"td" "kd" 41 NA 1 NA NA NA
"td" "ku" 31 NA NA NA NA NA
"td" "p" 706 NA NA 6 62 NA
"td" "td" 161 NA NA NA 23 40
"tu" "kd" 103 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 511 1 1 3 NA NA
"tu" "td" 111 NA NA NA NA 13
"tu" "tu" 3201 NA NA 14 NA 5
"kd" "kd" 50 12 13 2 NA NA
"ku" "kd" 205 6 24 5 NA NA
"ku" "ku" 1137 11 16 16 2 2
"p" "kd" 456 5 27 18 NA NA
"p" "ku" 1477 7 6 8 1 3
"p" "p" 5373 4 13 97 1 1
"td" "kd" 59 NA NA NA NA NA
"td" "ku" 58 NA NA NA NA NA
"td" "p" 677 NA NA 1 22 NA
"td" "td" 213 NA NA NA 17 73
"tu" "kd" 102 1 4 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 478 NA NA 4 1 1
"tu" "td" 144 NA NA NA NA 5
"tu" "tu" 3131 NA 3 4 5 4
"kd" "kd" 42 12 7 8 NA NA
"ku" "kd" 201 13 21 4 NA NA
"ku" "ku" 1276 12 11 12 1 1
"p" "kd" 443 6 23 18 NA NA
"p" "ku" 1586 2 3 13 NA 1
"p" "p" 5316 3 15 106 1 3
"td" "kd" 40 NA 3 1 NA NA
"td" "ku" 15 NA NA NA 1 NA
"td" "p" 724 NA 6 1 12 1
"td" "td" 197 NA NA NA 8 15
"tu" "kd" 103 NA 1 1 NA NA
"tu" "p" 443 NA NA 3 NA NA
"tu" "td" 140 NA NA NA NA 6
"tu" "tu" 3152 NA NA 9 2 2
"kd" "kd" 60 7 6 NA NA NA
"ku" "kd" 112 6 6 2 1 NA
"ku" "ku" 1261 8 4 5 3 NA
"p" "kd" 548 3 13 10 NA NA
"p" "ku" 1568 2 4 19 1 1
"p" "p" 5587 7 12 127 NA 3
"td" "kd" 50 NA NA NA 1 NA
"td" "ku" 42 NA NA 1 2 NA
"td" "p" 672 NA NA 9 22 NA
"td" "td" 150 NA NA NA 1 2
"tu" "kd" 100 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 532 NA NA 7 NA NA
"tu" "td" 116 NA NA 1 NA 9
"tu" "tu" 2969 NA NA 14 1 6
"kd" "kd" 54 2 9 3 NA NA
"ku" "kd" 213 1 20 5 NA NA
"ku" "ku" 1127 13 6 13 1 2
"p" "kd" 473 2 18 7 NA NA
"p" "ku" 1462 5 6 17 1 NA
"p" "p" 5394 NA 21 129 6 2
"td" "kd" 60 NA 3 NA NA NA
"td" "ku" 24 NA NA NA 1 NA
"td" "p" 656 NA 1 7 37 1
"td" "td" 146 NA NA NA 14 5
"tu" "kd" 91 NA 1 NA NA NA
"tu" "p" 532 NA 3 7 1 NA
"tu" "td" 107 NA NA 2 NA 12
"tu" "tu" 3336 NA 2 12 2 5
"kd" "kd" 45 27 36 1 NA NA
"ku" "kd" 188 5 23 5 NA NA
"ku" "ku" 1228 7 10 6 1 3
"p" "kd" 488 20 43 7 NA NA
"p" "ku" 1588 5 5 10 1 NA
"p" "p" 5158 9 14 159 5 NA
"td" "kd" 57 NA NA 3 1 NA
"td" "ku" 46 NA NA NA 1 NA
"td" "p" 622 1 1 3 14 NA
"td" "td" 124 NA NA NA 25 1
"tu" "kd" 99 1 NA NA NA NA
"tu" "p" 504 NA NA 3 NA NA
"tu" "td" 137 NA NA NA NA 9
"tu" "tu" 3253 1 1 8 4 6
"kd" "kd" 64 6 5 3 NA NA
"ku" "kd" 220 3 6 5 NA NA
"ku" "ku" 1292 14 10 10 NA 1
"p" "kd" 442 2 12 19 NA NA
"p" "ku" 1613 11 5 23 NA 3
"p" "p" 5420 5 4 124 2 NA
"td" "kd" 61 NA NA 2 NA NA
"td" "ku" 38 NA NA 1 1 NA
"td" "p" 669 NA NA 7 25 NA
"td" "td" 177 NA NA NA 6 1
"tu" "kd" 99 NA 1 1 NA NA
"tu" "p" 475 NA 1 2 NA NA
"tu" "td" 137 NA NA 1 NA 13
"tu" "tu" 3156 1 1 8 3 6
"kd" "kd" 35 14 19 NA NA NA
"ku" "kd" 220 5 22 5 NA NA
"ku" "ku" 1192 11 6 7 1 1
"p" "kd" 458 8 35 23 NA NA
"p" "ku" 1498 4 6 16 2 1
"p" "p" 5305 6 25 116 5 4
"td" "kd" 59 NA 1 NA 9 NA
"td" "ku" 39 NA NA NA 2 NA
"td" "p" 629 NA NA 4 19 1
"td" "td" 159 NA NA NA 1 2
"tu" "kd" 114 1 6 7 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 265 NA 2 6 NA NA
"tu" "td" 136 NA NA 1 NA 6
"tu" "tu" 3035 NA NA 5 4 2
"kd" "kd" 53 19 26 6 NA NA
"ku" "kd" 229 5 30 10 NA NA
"ku" "ku" 1225 22 8 10 1 1
"p" "kd" 535 7 17 20 NA NA
"p" "ku" 1633 13 6 19 1 2
"p" "p" 5526 4 8 141 2 2
"td" "kd" 55 NA 2 NA 3 NA
"td" "ku" 29 NA NA NA 1 NA
"td" "p" 696 NA 1 NA 17 1
"td" "td" 193 NA NA NA 8 5
"tu" "kd" 100 NA 1 2 NA NA
"tu" "p" 471 NA NA 2 NA 1
"tu" "td" 108 NA NA 1 NA 12
"tu" "tu" 3171 NA NA 10 1 2
"kd" "kd" 40 3 6 NA NA NA
"ku" "kd" 229 1 15 5 NA NA
"ku" "ku" 1095 12 7 10 NA 2
"p" "kd" 461 4 23 13 NA NA
"p" "ku" 1402 2 8 16 1 1
"p" "p" 5398 6 10 106 NA 1
"td" "kd" 89 NA 4 NA NA NA
"td" "ku" 49 NA NA NA 1 NA
"td" "p" 671 NA 1 1 22 NA
"td" "td" 217 NA NA NA 1 NA
"tu" "kd" 103 NA 1 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 504 NA NA 2 1 NA
"tu" "td" 115 NA NA NA NA 12
"tu" "tu" 3316 1 1 11 2 6
"kd" "kd" 36 56 49 31 NA NA
"ku" "kd" 192 29 53 20 NA NA
"ku" "ku" 1301 21 20 12 NA 1
"p" "kd" 498 20 41 18 NA NA
"p" "ku" 1562 17 16 26 NA 1
"p" "p" 5365 9 20 91 4 2
"td" "kd" 70 NA 1 1 NA NA
"td" "ku" 26 NA NA NA 2 NA
"td" "p" 692 NA NA 6 20 NA
"td" "td" 175 NA NA NA 5 NA
"tu" "kd" 103 NA 11 2 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 570 NA NA 5 NA NA
"tu" "td" 76 NA NA NA NA 3
"tu" "tu" 2990 1 NA 11 1 1
"kd" "kd" 47 10 13 NA NA NA
"ku" "kd" 200 8 23 1 NA NA
"ku" "ku" 1101 12 19 8 3 NA
"p" "kd" 470 7 17 11 NA NA
"p" "ku" 1344 2 4 14 3 1
"p" "p" 5395 3 14 123 1 1
"td" "kd" 51 NA 10 1 NA NA
"td" "ku" 45 NA 1 NA 3 NA
"td" "p" 645 NA 2 13 22 1
"td" "td" 150 NA NA 2 7 NA
"tu" "kd" 126 NA 1 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 441 NA 1 3 NA NA
"tu" "td" 89 NA NA NA NA 6
"tu" "tu" 3118 NA NA 9 NA 3
"kd" "kd" 42 13 28 9 NA NA
"ku" "kd" 239 11 29 5 NA NA
"ku" "ku" 1196 11 9 8 2 1
"p" "kd" 458 14 33 31 1 NA
"p" "ku" 1547 11 12 25 1 1
"p" "p" 5169 4 19 154 NA 1
"td" "kd" 41 NA 25 NA NA NA
"td" "ku" 16 NA 1 1 2 NA
"td" "p" 595 NA 12 8 12 NA
"td" "td" 158 NA NA NA 21 37
"tu" "kd" 136 NA NA 5 NA NA
"tu" "p" 465 NA 1 7 NA 4
"tu" "td" 113 NA NA NA NA 11
"tu" "tu" 3101 1 1 3 5 5
"kd" "kd" 60 17 18 29 NA NA
"ku" "kd" 252 9 25 11 NA NA
"ku" "ku" 1328 14 14 19 3 3
"p" "kd" 496 7 33 29 NA NA
"p" "ku" 1553 8 4 23 1 1
"p" "p" 5299 8 16 121 2 6
"td" "kd" 59 NA 6 1 3 NA
"td" "ku" 55 NA NA 1 4 NA
"td" "p" 679 NA 1 1 31 NA
"td" "td" 127 NA NA NA 4 NA
"tu" "kd" 133 NA 3 3 NA NA
"tu" "p" 470 NA 1 5 NA 1
"tu" "td" 108 NA NA NA NA 3
"tu" "tu" 3278 NA NA 13 NA 3
"kd" "kd" 22 5 5 NA NA NA
"ku" "kd" 196 5 19 4 NA NA
"ku" "ku" 1134 2 9 11 2 3
"p" "kd" 472 9 25 13 NA NA
"p" "ku" 1513 5 6 19 2 3
"p" "p" 5257 6 9 119 5 3
"td" "kd" 58 NA 3 5 NA NA
"td" "ku" 47 NA NA 1 3 NA
"td" "p" 716 NA 4 5 25 NA
"td" "td" 116 NA NA NA NA 8
"tu" "kd" 110 NA 3 2 NA NA
"tu" "p" 556 NA 2 3 NA NA
"tu" "td" 96 NA NA NA NA 3
"tu" "tu" 3187 1 NA 11 6 4
"kd" "kd" 59 22 27 NA NA NA
"ku" "kd" 229 12 14 7 NA NA
"ku" "ku" 1217 6 9 12 1 3
"p" "kd" 491 8 24 10 NA NA
"p" "ku" 1534 4 6 18 NA 1
"p" "p" 5558 4 9 125 1 1
"td" "kd" 63 NA 1 NA 3 NA
"td" "ku" 21 NA NA NA 1 NA
"td" "p" 678 NA NA 5 31 1
"td" "td" 118 NA NA NA 33 2
"tu" "kd" 94 NA 2 1 1 NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 449 NA NA 4 1 NA
"tu" "td" 136 NA NA NA NA 11
"tu" "tu" 3316 NA NA 7 2 5
"kd" "kd" 57 8 26 2 NA NA
"ku" "kd" 200 2 40 9 NA NA
"ku" "ku" 1376 14 20 9 NA 1
"p" "kd" 466 9 48 16 NA NA
"p" "ku" 1736 16 6 19 2 NA
"p" "p" 5469 6 23 110 2 1
"td" "kd" 50 NA NA NA NA NA
"td" "ku" 32 NA NA NA 1 NA
"td" "p" 711 NA NA 5 28 NA
"td" "td" 151 NA NA NA 8 1
"tu" "kd" 123 NA 4 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 461 NA NA 3 NA 1
"tu" "td" 89 NA NA NA NA 7
"tu" "tu" 3080 1 NA 10 1 3
"kd" "kd" 43 7 15 NA NA NA
"ku" "kd" 250 3 20 6 NA NA
"ku" "ku" 1276 5 16 10 1 3
"p" "kd" 464 1 21 13 NA NA
"p" "ku" 1572 3 5 6 1 3
"p" "p" 5284 8 4 124 4 4
"td" "kd" 70 NA 9 NA 1 NA
"td" "ku" 37 NA 1 NA 2 NA
"td" "p" 663 NA 2 2 35 NA
"td" "td" 164 NA NA NA 2 14
"tu" "kd" 109 NA 1 NA NA NA
"tu" "p" 503 2 NA 2 NA 1
"tu" "td" 85 NA NA NA NA 5
"tu" "tu" 3131 NA 1 10 3 4
"kd" "kd" 44 5 NA NA NA NA
"ku" "kd" 242 NA 22 6 NA NA
"ku" "ku" 1199 14 13 10 2 5
"p" "kd" 475 NA 16 17 1 NA
"p" "ku" 1519 4 3 13 NA 1
"p" "p" 5427 3 11 101 3 4
"td" "kd" 79 NA 11 2 3 NA
"td" "ku" 40 NA NA 1 1 NA
"td" "p" 650 NA 2 6 17 NA
"td" "td" 142 NA NA 1 1 23
"tu" "kd" 89 NA 1 3 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 470 NA NA 6 NA 1
"tu" "td" 125 NA NA NA NA 13
"tu" "tu" 3213 1 NA 11 3 1
"kd" "kd" 47 5 34 31 NA NA
"ku" "kd" 210 3 39 17 NA NA
"ku" "ku" 1156 12 19 20 NA 2
"p" "kd" 499 12 28 28 NA NA
"p" "ku" 1458 10 6 14 NA 1
"p" "p" 5157 5 16 145 4 NA
"td" "kd" 58 NA 5 7 NA NA
"td" "ku" 37 NA NA NA 1 1
"td" "p" 652 NA 1 8 17 1
"td" "td" 158 NA NA NA 3 25
"tu" "kd" 117 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 501 NA NA 7 NA NA
"tu" "td" 122 NA NA 2 NA 9
"tu" "tu" 3171 NA 1 3 2 4
"kd" "kd" 34 6 29 1 NA NA
"ku" "kd" 219 7 37 NA NA NA
"ku" "ku" 1172 14 26 10 2 NA
"p" "kd" 478 9 36 6 NA NA
"p" "ku" 1488 15 13 8 4 1
"p" "p" 5146 7 18 114 2 1
"td" "kd" 36 NA 4 NA 2 NA
"td" "ku" 44 NA 1 NA NA NA
"td" "p" 698 NA 4 4 19 NA
"td" "td" 167 NA NA NA NA 5
"tu" "kd" 101 NA 5 NA NA NA
"tu" "p" 552 NA 3 2 NA 1
"tu" "td" 114 NA NA NA NA 9
"tu" "tu" 3086 NA 2 13 NA 5
"kd" "kd" 59 12 25 6 NA NA
"ku" "kd" 116 8 30 6 NA NA
"ku" "ku" 1246 12 12 8 2 2
"p" "kd" 516 12 16 25 NA NA
"p" "ku" 1607 3 2 21 NA 6
"p" "p" 5227 2 12 126 1 2
"td" "kd" 49 NA 2 3 3 NA
"td" "ku" 52 NA NA 1 4 NA
"td" "p" 696 NA 2 7 22 1
"td" "td" 253 NA NA 13 NA 42
"tu" "kd" 86 1 NA 2 NA NA
"tu" "p" 550 NA NA 2 NA 1
"tu" "td" 146 NA NA NA NA 10
"tu" "tu" 3241 1 2 7 NA 3
"kd" "kd" 30 32 66 NA NA NA
"ku" "kd" 225 9 28 4 NA NA
"ku" "ku" 1288 6 10 9 NA 4
"p" "kd" 460 23 41 9 1 NA
"p" "ku" 1591 7 3 7 1 2
"p" "p" 5318 7 18 76 5 3
"td" "kd" 56 NA 1 NA 4 NA
"td" "ku" 44 NA NA NA 2 NA
"td" "p" 704 NA NA 1 29 NA
"td" "td" 152 NA NA NA 11 12
"tu" "kd" 79 NA 3 NA NA NA
"tu" "p" 510 NA NA 4 NA NA
"tu" "td" 125 NA NA NA NA 12
"tu" "tu" 3184 NA NA 7 2 4
"kd" "kd" 41 7 25 NA NA NA
"ku" "kd" 186 5 25 1 NA NA
"ku" "ku" 1171 9 8 3 1 3
"p" "kd" 473 13 22 13 NA NA
"p" "ku" 1490 4 7 16 1 NA
"p" "p" 5391 9 14 136 NA 5
"td" "kd" 47 NA 3 NA NA NA
"td" "ku" 22 NA NA NA 2 NA
"td" "p" 687 NA 1 7 23 1
"td" "td" 135 NA NA NA 13 NA
"tu" "kd" 119 1 4 4 NA NA
"tu" "p" 516 NA NA 3 1 NA
"tu" "td" 163 NA NA 1 NA 20
"tu" "tu" 3049 NA NA 10 4 7
"kd" "kd" 11 NA 1 NA NA NA
"ku" "kd" 214 2 10 1 NA NA
"ku" "ku" 1189 10 8 8 2 1
"p" "kd" 498 1 4 9 NA NA
"p" "ku" 1548 1 2 17 1 NA
"p" "p" 5328 6 6 114 2 2
"td" "kd" 63 NA NA NA NA NA
"td" "ku" 34 NA NA NA 2 NA
"td" "p" 604 NA NA 1 29 NA
"td" "td" 180 NA NA NA 17 3
"tu" "kd" 115 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 430 NA NA 6 NA NA
"tu" "td" 128 NA NA NA NA 3
"tu" "tu" 3199 NA NA 10 4 2
"kd" "kd" 29 1 18 1 NA NA
"ku" "kd" 207 4 15 9 NA NA
"ku" "ku" 1141 9 15 17 3 3
"p" "kd" 410 10 23 15 NA NA
"p" "ku" 1335 11 8 11 NA NA
"p" "p" 5169 2 21 137 NA NA
"td" "kd" 66 NA 1 NA 1 NA
"td" "ku" 47 NA NA 1 1 NA
"td" "p" 702 NA NA 5 25 NA
"td" "td" 152 NA NA NA 17 20
"tu" "kd" 115 NA 3 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 507 1 NA 1 NA 1
"tu" "td" 137 NA NA NA NA 10
"tu" "tu" 3133 NA NA 13 1 4
"kd" "kd" 31 8 9 NA NA NA
"ku" "kd" 201 2 15 1 NA NA
"ku" "ku" 1055 12 10 13 1 NA
"p" "kd" 497 5 19 24 NA NA
"p" "ku" 1454 8 5 18 NA 1
"p" "p" 5479 6 11 115 1 2
"td" "kd" 55 NA NA NA NA NA
"td" "ku" 39 NA NA NA NA NA
"td" "p" 735 NA NA 6 13 NA
"td" "td" 166 NA NA NA NA NA
"tu" "kd" 114 NA 1 1 NA NA
"tu" "p" 490 NA 1 3 NA NA
"tu" "td" 128 NA NA 1 NA 7
"tu" "tu" 3060 NA 1 6 4 3
"kd" "kd" 40 49 61 NA NA NA
"ku" "kd" 176 18 40 11 NA NA
"ku" "ku" 1194 11 26 7 2 1
"p" "kd" 464 23 36 55 NA NA
"p" "ku" 1515 16 11 7 NA 5
"p" "p" 5416 7 17 169 2 1
"td" "kd" 49 NA 7 1 1 NA
"td" "ku" 33 NA 1 NA 2 NA
"td" "p" 630 NA 2 2 33 NA
