"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"tu" "p" 505 NA 2 5 NA 1
"tu" "td" 96 NA NA NA NA 9
"tu" "tu" 2946 3 1 3 3 1
"kd" "kd" 24 2 9 12 NA NA
"ku" "kd" 206 4 21 5 NA NA
"ku" "ku" 1252 8 5 8 3 2
"p" "kd" 450 3 15 23 NA NA
"p" "ku" 1632 6 5 13 2 NA
"p" "p" 5325 1 9 81 3 8
"td" "kd" 71 NA 1 7 NA NA
"td" "ku" 40 NA NA 1 1 NA
"td" "p" 698 NA 2 29 39 1
"td" "td" 172 NA NA NA NA 13
"tu" "kd" 96 NA 3 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 530 1 1 NA 1 NA
"tu" "td" 136 NA NA 1 NA 4
"tu" "tu" 3219 NA 3 6 1 5
"kd" "kd" 69 31 28 NA NA NA
"ku" "kd" 221 4 24 2 NA NA
"ku" "ku" 1222 13 6 7 1 2
"p" "kd" 558 9 20 15 NA NA
"p" "ku" 1505 5 4 19 1 4
"p" "p" 5229 13 15 161 3 2
"td" "kd" 55 NA 11 3 1 NA
"td" "ku" 31 NA NA NA 1 NA
"td" "p" 662 NA 4 5 10 NA
"td" "td" 167 NA NA NA 1 NA
"tu" "kd" 107 NA 5 5 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 535 NA NA NA NA NA
"tu" "td" 112 1 NA 1 NA 7
"tu" "tu" 3119 NA NA 7 NA 2
"kd" "kd" 32 16 8 NA NA NA
"ku" "kd" 217 10 26 4 NA NA
"ku" "ku" 1221 20 10 10 NA 4
"p" "kd" 447 5 25 29 NA NA
"p" "ku" 1495 3 6 15 1 3
"p" "p" 5407 12 14 119 NA 5
"td" "kd" 50 NA 17 NA NA NA
"td" "ku" 40 NA NA NA 1 NA
"td" "p" 628 NA 6 6 23 NA
"td" "td" 148 NA NA NA 13 7
"tu" "kd" 103 NA 4 1 NA NA
"tu" "p" 462 NA 2 3 NA NA
"tu" "td" 112 NA NA NA NA 3
"tu" "tu" 3133 NA NA 5 5 7
"kd" "kd" 67 15 12 NA NA NA
"ku" "kd" 210 5 25 NA NA NA
"ku" "ku" 1331 13 12 8 1 1
"p" "kd" 481 6 13 17 NA NA
"p" "ku" 1496 7 5 16 1 1
"p" "p" 5444 4 7 118 NA 2
"td" "kd" 39 NA 3 1 NA NA
"td" "ku" 26 NA NA NA NA NA
"td" "p" 713 NA 1 7 15 1
"td" "td" 166 NA NA NA NA 13
"tu" "kd" 111 NA 2 NA NA NA
"tu" "ku" 6 NA NA NA NA NA
"tu" "p" 497 NA NA 3 NA NA
"tu" "td" 143 1 NA 1 NA 1
"tu" "tu" 3101 NA NA 5 1 2
"kd" "kd" 29 18 1 NA NA NA
"ku" "kd" 176 8 39 6 1 NA
"ku" "ku" 1222 24 13 9 1 1
"p" "kd" 514 4 47 25 NA NA
"p" "ku" 1645 9 11 19 NA 3
"p" "p" 5559 8 21 107 1 1
"td" "kd" 71 NA 8 NA NA NA
"td" "ku" 19 NA 2 NA 1 NA
"td" "p" 628 NA 11 NA 15 2
"td" "td" 181 NA NA NA 2 28
"tu" "kd" 115 NA 1 NA NA NA
"tu" "p" 493 NA NA 3 NA NA
"tu" "td" 116 NA NA 1 1 8
"tu" "tu" 3034 NA NA 5 1 3
"kd" "kd" 22 3 37 NA NA NA
"ku" "kd" 199 4 24 3 NA NA
"ku" "ku" 1289 8 12 8 NA 1
"p" "kd" 509 2 24 26 NA NA
"p" "ku" 1654 8 6 19 NA NA
"p" "p" 5380 1 9 137 1 4
"td" "kd" 111 NA 1 NA NA NA
"td" "ku" 31 NA NA NA 3 NA
"td" "p" 658 NA NA 17 43 1
"td" "td" 207 NA NA NA 8 8
"tu" "kd" 101 1 4 1 NA NA
"tu" "p" 495 NA 1 5 NA NA
"tu" "td" 149 NA NA NA NA 7
"tu" "tu" 3370 NA NA 12 3 7
"kd" "kd" 31 19 1 11 NA NA
"ku" "kd" 189 3 17 7 1 NA
"ku" "ku" 1275 17 10 27 2 3
"p" "kd" 444 2 34 21 1 NA
"p" "ku" 1527 1 5 21 1 3
"p" "p" 5217 7 12 112 6 4
"td" "kd" 37 NA 1 7 2 NA
"td" "ku" 35 NA NA 1 2 NA
"td" "p" 675 NA 1 7 58 NA
"td" "td" 173 NA NA NA 4 NA
"tu" "kd" 93 NA 6 2 NA NA
"tu" "p" 486 NA NA 2 NA NA
"tu" "td" 114 NA NA 1 NA 3
"tu" "tu" 3075 NA 2 7 1 2
"kd" "kd" 54 6 23 6 NA NA
"ku" "kd" 94 8 29 8 NA NA
"ku" "ku" 1256 18 19 17 2 3
"p" "kd" 446 8 29 8 NA NA
"p" "ku" 1559 1 8 13 3 4
"p" "p" 5437 3 16 92 NA 2
"td" "kd" 41 NA 5 NA NA NA
"td" "ku" 31 NA NA NA 2 1
"td" "p" 705 NA 2 4 27 NA
"td" "td" 240 NA NA NA 9 17
"tu" "kd" 95 NA 1 1 NA NA
"tu" "p" 461 1 3 1 NA NA
"tu" "td" 106 NA NA NA NA 3
"tu" "tu" 3252 NA NA 11 4 4
"kd" "kd" 44 9 11 NA NA NA
"ku" "kd" 179 5 12 1 NA NA
"ku" "ku" 1245 13 20 11 NA 1
"p" "kd" 466 5 25 9 NA NA
"p" "ku" 1573 10 4 20 1 1
"p" "p" 5274 7 21 146 1 1
"td" "kd" 30 NA 1 NA NA NA
"td" "ku" 22 NA NA NA 2 NA
"td" "p" 612 NA NA 8 33 3
"td" "td" 173 NA NA 13 1 113
"tu" "kd" 104 NA NA 2 NA NA
"tu" "p" 515 NA 1 6 2 2
"tu" "td" 138 NA NA 1 3 13
"tu" "tu" 3214 NA 1 10 5 6
"kd" "kd" 27 7 9 NA NA NA
"ku" "kd" 223 3 26 4 NA NA
"ku" "ku" 1195 12 14 7 1 1
"p" "kd" 496 3 19 12 NA NA
"p" "ku" 1452 2 7 13 1 2
"p" "p" 5281 5 6 87 4 NA
"td" "kd" 38 NA 3 3 NA NA
"td" "ku" 36 NA 1 NA 5 NA
"td" "p" 624 NA 2 5 45 NA
"td" "td" 151 NA NA NA 31 2
"tu" "kd" 96 NA 3 NA NA NA
"tu" "p" 514 NA 1 1 NA 1
"tu" "td" 112 NA NA 1 1 6
"tu" "tu" 3162 NA 1 7 4 4
"kd" "kd" 35 12 34 NA NA NA
"ku" "kd" 193 6 34 3 NA NA
"ku" "ku" 1221 11 18 5 2 2
"p" "kd" 469 19 16 23 NA NA
"p" "ku" 1658 2 6 26 2 NA
"p" "p" 5374 9 6 141 2 4
"td" "kd" 52 NA 1 5 2 NA
"td" "ku" 29 NA NA 1 2 NA
"td" "p" 630 NA 1 1 53 NA
"td" "td" 159 NA NA NA NA 1
"tu" "kd" 114 1 7 2 NA NA
"tu" "p" 525 NA 3 4 1 NA
"tu" "td" 146 NA NA NA NA 13
"tu" "tu" 3262 1 3 8 5 13
"kd" "kd" 19 3 5 NA NA NA
"ku" "kd" 208 4 18 3 NA NA
"ku" "ku" 1163 9 9 8 1 2
"p" "kd" 464 1 29 12 NA NA
"p" "ku" 1557 11 4 18 1 1
"p" "p" 5202 12 15 147 2 1
"td" "kd" 50 NA 2 NA NA NA
"td" "ku" 16 NA NA NA 3 1
"td" "p" 642 NA NA 4 9 1
"td" "td" 136 NA NA 4 37 22
"tu" "kd" 105 NA 7 NA NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 479 NA 2 2 1 NA
"tu" "td" 161 1 NA NA NA 6
"tu" "tu" 3164 NA NA 12 1 2
"kd" "kd" 37 7 4 NA NA NA
"ku" "kd" 189 5 15 1 2 NA
"ku" "ku" 1247 13 9 10 4 5
"p" "kd" 432 1 23 24 1 NA
"p" "ku" 1712 3 7 14 1 1
"p" "p" 5322 NA 9 154 NA 2
"td" "kd" 61 NA 17 NA 8 NA
"td" "ku" 33 NA 3 NA 1 NA
"td" "p" 673 NA 10 2 31 NA
"td" "td" 129 NA NA NA 24 2
"tu" "kd" 87 NA 4 NA NA NA
"tu" "ku" 6 NA NA NA NA NA
"tu" "p" 539 NA NA 2 NA NA
"tu" "td" 149 NA NA NA 1 9
"tu" "tu" 3207 1 1 4 5 2
"kd" "kd" 49 1 19 1 NA NA
"ku" "kd" 206 2 13 7 NA NA
"ku" "ku" 1266 16 8 14 3 NA
"p" "kd" 497 1 21 10 NA NA
"p" "ku" 1594 1 7 14 1 2
"p" "p" 5171 4 8 97 5 4
"td" "kd" 45 NA 5 NA 1 NA
"td" "ku" 19 NA NA NA NA NA
"td" "p" 658 NA 2 5 53 3
"td" "td" 96 NA NA NA 35 3
"tu" "kd" 128 NA 1 2 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 489 NA 1 4 1 1
"tu" "td" 130 NA NA NA NA 14
"tu" "tu" 3146 NA 1 10 4 4
"kd" "kd" 34 4 9 9 NA NA
"ku" "kd" 199 3 25 11 NA NA
"ku" "ku" 1147 2 14 16 1 NA
"p" "kd" 433 4 24 37 NA NA
"p" "ku" 1409 6 7 28 2 1
"p" "p" 5296 4 15 162 5 3
"td" "kd" 55 NA NA NA 2 NA
"td" "ku" 27 NA NA NA 4 NA
"td" "p" 641 NA NA 6 42 NA
"td" "td" 198 NA NA NA 1 6
"tu" "kd" 93 NA 1 1 NA NA
"tu" "p" 476 NA NA 2 NA 1
"tu" "td" 106 NA NA NA NA 10
"tu" "tu" 2873 NA 1 3 4 4
"kd" "kd" 26 12 15 NA NA NA
"ku" "kd" 206 3 27 1 NA NA
"ku" "ku" 1173 14 16 4 2 3
"p" "kd" 479 1 24 13 NA NA
"p" "ku" 1563 8 7 16 NA 1
"p" "p" 5435 5 17 130 1 1
"td" "kd" 59 NA NA NA NA NA
"td" "ku" 36 NA NA NA 3 NA
"td" "p" 632 NA NA 5 13 NA
"td" "td" 82 NA NA NA 6 9
"tu" "kd" 127 1 2 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 490 NA NA 5 1 NA
"tu" "td" 113 NA NA NA NA 13
"tu" "tu" 3057 NA 1 2 3 4
"kd" "kd" 71 7 16 2 NA NA
"ku" "kd" 217 6 26 2 NA NA
"ku" "ku" 1224 7 8 8 2 2
"p" "kd" 490 8 23 43 NA NA
"p" "ku" 1482 1 3 19 2 5
"p" "p" 5326 6 9 129 4 4
"td" "kd" 59 NA 1 NA 2 NA
"td" "ku" 45 NA NA NA 4 NA
"td" "p" 654 NA NA 1 19 1
"td" "td" 175 NA NA NA 22 NA
"tu" "kd" 104 NA 8 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 559 NA 2 6 1 NA
"tu" "td" 114 NA NA NA NA 3
"tu" "tu" 3262 NA NA 9 2 NA
"kd" "kd" 37 7 NA NA NA NA
"ku" "kd" 220 1 17 10 NA NA
"ku" "ku" 1354 13 5 14 NA NA
"p" "kd" 497 2 15 19 NA NA
"p" "ku" 1623 3 6 20 1 3
"p" "p" 5326 12 7 122 2 4
"td" "kd" 45 NA NA NA NA NA
"td" "ku" 51 NA NA NA 1 NA
"td" "p" 675 NA NA 6 35 NA
"td" "td" 201 NA NA NA NA NA
"tu" "kd" 93 1 1 4 NA NA
"tu" "p" 504 NA 1 2 3 NA
"tu" "td" 117 NA NA NA NA 5
"tu" "tu" 3129 NA NA 12 1 5
"kd" "kd" 45 34 33 NA NA NA
"ku" "kd" 271 10 22 11 NA NA
"ku" "ku" 1088 8 14 12 2 2
"p" "kd" 519 19 48 45 1 NA
"p" "ku" 1542 7 12 20 2 3
"p" "p" 5411 9 23 157 4 6
"td" "kd" 52 NA 13 3 NA NA
"td" "ku" 34 NA NA 1 1 NA
"td" "p" 652 NA 10 5 27 NA
"td" "td" 186 NA NA NA 4 2
"tu" "kd" 84 1 2 5 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 519 NA 2 8 NA 5
"tu" "td" 108 NA NA NA NA 8
"tu" "tu" 3026 NA 1 13 5 3
"kd" "kd" 41 1 18 1 NA NA
"ku" "kd" 175 1 36 1 1 NA
"ku" "ku" 1229 13 21 17 2 3
"p" "kd" 457 2 47 24 NA NA
"p" "ku" 1476 10 13 25 NA 5
"p" "p" 5267 10 11 95 1 NA
"td" "kd" 51 1 2 5 NA NA
"td" "ku" 29 NA NA NA 1 NA
"td" "p" 686 NA NA 1 27 1
"td" "td" 82 NA NA NA 2 59
"tu" "kd" 99 NA 8 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 479 NA 1 6 NA 1
"tu" "td" 122 NA NA NA NA 5
"tu" "tu" 2967 NA 1 8 3 5
"kd" "kd" 33 4 28 NA NA NA
"ku" "kd" 228 7 19 4 NA NA
"ku" "ku" 1185 13 12 9 2 1
"p" "kd" 488 11 27 16 NA NA
"p" "ku" 1524 3 7 22 2 NA
"p" "p" 5307 5 18 115 1 NA
"td" "kd" 61 NA 7 2 NA NA
"td" "ku" 17 NA NA NA 1 NA
"td" "p" 657 NA 5 3 21 2
"td" "td" 205 NA NA NA 11 12
"tu" "kd" 112 NA 2 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 481 NA 1 1 NA 1
"tu" "td" 132 NA NA NA NA 4
"tu" "tu" 2999 1 1 10 3 3
"kd" "kd" 50 2 34 NA NA NA
"ku" "kd" 239 3 13 3 NA NA
"ku" "ku" 1275 7 15 12 2 1
"p" "kd" 466 6 21 7 1 NA
"p" "ku" 1562 6 4 16 1 4
"p" "p" 5325 3 8 135 2 3
"td" "kd" 66 NA NA NA NA NA
"td" "ku" 48 NA NA NA 1 1
"td" "p" 679 NA NA 12 31 2
"td" "td" 132 NA NA NA 11 2
"tu" "kd" 96 NA 3 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 582 NA NA 4 NA NA
"tu" "td" 133 NA NA NA NA 8
"tu" "tu" 3163 NA NA 12 NA 8
"kd" "kd" 36 23 44 2 NA NA
"ku" "kd" 178 2 27 6 NA NA
"ku" "ku" 1225 17 11 13 1 1
"p" "kd" 476 11 18 10 NA NA
"p" "ku" 1505 8 8 17 1 NA
"p" "p" 5538 4 15 125 4 1
"td" "kd" 51 NA NA NA NA NA
"td" "ku" 28 NA NA NA 2 NA
"td" "p" 676 NA NA 2 32 3
"td" "td" 177 NA NA NA 59 59
"tu" "kd" 123 NA 4 2 NA NA
"tu" "p" 441 NA 1 2 NA NA
"tu" "td" 108 NA NA NA NA 10
"tu" "tu" 3136 NA 1 10 2 9
"kd" "kd" 45 16 26 NA NA NA
"ku" "kd" 213 10 28 5 NA NA
"ku" "ku" 1144 11 15 10 NA 1
"p" "kd" 449 18 32 29 NA NA
"p" "ku" 1496 5 4 15 NA 1
"p" "p" 5462 NA 21 107 3 1
"td" "kd" 84 NA 27 NA 1 NA
"td" "ku" 37 NA NA NA NA NA
"td" "p" 718 NA 20 2 35 NA
"td" "td" 106 NA NA NA 6 2
"tu" "kd" 87 NA 4 2 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 454 NA NA 7 NA 1
"tu" "td" 137 NA NA NA NA 15
"tu" "tu" 3057 NA 1 11 5 1
"kd" "kd" 31 NA NA 3 NA NA
"ku" "kd" 224 NA 9 5 1 NA
"ku" "ku" 1247 3 8 5 2 1
"p" "kd" 477 NA 17 21 1 NA
"p" "ku" 1805 NA 11 22 2 1
"p" "p" 5431 3 4 121 2 1
"td" "kd" 48 NA 3 NA 2 NA
"td" "ku" 36 NA NA 1 1 NA
"td" "p" 637 NA 1 NA 33 NA
"td" "td" 203 NA NA NA 28 NA
"tu" "kd" 98 NA 2 3 NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 466 NA 1 1 2 1
"tu" "td" 97 NA NA NA NA 8
"tu" "tu" 3026 NA 1 12 4 NA
"kd" "kd" 31 NA 13 3 NA NA
"ku" "kd" 104 5 7 3 1 NA
"ku" "ku" 1216 4 4 9 2 1
"p" "kd" 492 2 11 19 NA NA
"p" "ku" 1612 3 2 16 1 3
"p" "p" 5285 2 6 139 2 NA
"td" "kd" 53 NA 4 NA 1 NA
"td" "ku" 31 NA NA NA 1 NA
"td" "p" 563 NA 2 5 21 1
"td" "td" 122 NA NA NA 32 6
"tu" "kd" 92 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 541 NA NA 4 1 NA
"tu" "td" 121 NA NA 1 NA 6
"tu" "tu" 3082 NA 3 9 3 4
"kd" "kd" 38 14 8 NA NA NA
"ku" "kd" 202 8 11 NA 1 NA
"ku" "ku" 1187 11 17 9 1 2
"p" "kd" 427 4 9 8 1 NA
"p" "ku" 1633 4 9 10 NA 1
"p" "p" 5363 6 11 109 2 6
"td" "kd" 69 NA 1 NA 5 NA
"td" "ku" 50 NA NA NA 2 NA
"td" "p" 647 NA 2 5 9 NA
"td" "td" 145 NA NA NA NA 11
"tu" "kd" 80 NA 3 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 542 NA 2 6 1 NA
"tu" "td" 116 1 NA 1 NA 9
"tu" "tu" 3075 1 1 7 2 9
"kd" "kd" 63 12 32 NA NA NA
"ku" "kd" 171 3 19 1 NA 2
"ku" "ku" 1208 9 10 5 1 NA
"p" "kd" 522 11 24 3 NA NA
"p" "ku" 1480 5 3 8 NA 1
"p" "p" 5241 5 14 104 7 2
"td" "kd" 64 NA 8 NA NA NA
"td" "ku" 29 NA 1 NA 1 NA
"td" "p" 628 NA 3 2 35 NA
"td" "td" 136 NA NA NA 6 NA
"tu" "kd" 119 NA 4 1 NA NA
"tu" "ku" 7 NA 1 NA NA NA
"tu" "p" 475 NA NA 3 1 NA
"tu" "td" 129 NA NA NA NA 3
"tu" "tu" 3083 2 1 9 1 4
"kd" "kd" 24 3 5 NA NA NA
"ku" "kd" 190 1 18 1 1 NA
"ku" "ku" 1230 6 9 7 2 1
"p" "kd" 492 2 13 4 NA NA
"p" "ku" 1481 3 3 16 NA 2
"p" "p" 5420 1 2 111 3 3
"td" "kd" 48 NA 3 4 NA NA
"td" "ku" 38 NA NA 1 NA NA
"td" "p" 603 NA NA 7 20 NA
"td" "td" 125 NA NA NA 15 32
"tu" "kd" 118 NA 3 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 479 NA NA 7 NA 1
"tu" "td" 124 NA NA NA 1 10
"tu" "tu" 3277 NA 1 11 5 2
"kd" "kd" 27 18 5 NA NA NA
"ku" "kd" 198 11 11 7 NA NA
"ku" "ku" 1184 14 9 16 NA 1
"p" "kd" 476 6 31 8 NA NA
"p" "ku" 1523 2 9 18 1 1
"p" "p" 5412 3 22 108 1 2
"td" "kd" 67 NA 4 4 7 NA
"td" "ku" 43 NA NA NA 2 NA
"td" "p" 630 NA NA 15 29 1
"td" "td" 101 NA NA 1 3 5
"tu" "kd" 106 1 3 2 NA NA
"tu" "p" 405 NA 2 NA NA NA
"tu" "td" 93 NA NA 1 NA 4
"tu" "tu" 3039 1 2 11 NA NA
"kd" "kd" 73 7 26 11 NA NA
"ku" "kd" 265 1 22 3 NA NA
"ku" "ku" 1073 7 20 10 NA NA
"p" "kd" 516 10 24 26 NA NA
"p" "ku" 1465 7 8 16 NA 1
"p" "p" 5392 2 25 125 3 1
"td" "kd" 23 NA 10 NA 1 NA
"td" "ku" 46 NA NA NA 4 NA
"td" "p" 629 NA 2 5 14 NA
"td" "td" 150 NA NA NA 13 17
"tu" "kd" 107 NA 1 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 471 NA 1 2 NA NA
"tu" "td" 115 NA NA NA NA 7
"tu" "tu" 3176 NA 2 7 1 1
"kd" "kd" 22 27 52 NA NA NA
"ku" "kd" 251 15 25 4 NA NA
"ku" "ku" 1193 11 21 15 1 2
"p" "kd" 524 24 37 12 NA NA
"p" "ku" 1588 8 15 15 NA NA
"p" "p" 5360 3 9 134 NA 1
"td" "kd" 47 NA 1 NA NA NA
"td" "ku" 14 NA NA NA 2 NA
"td" "p" 606 NA NA 10 24 NA
"td" "td" 154 NA NA NA 13 5
"tu" "kd" 95 1 1 3 NA NA
"tu" "ku" 6 NA NA NA NA NA
"tu" "p" 542 NA NA 5 1 1
"tu" "td" 116 NA NA 2 NA 6
"tu" "tu" 3121 1 2 8 1 2
"kd" "kd" 44 7 19 NA NA NA
"ku" "kd" 197 4 23 3 NA NA
"ku" "ku" 1200 14 5 7 5 3
"p" "kd" 457 3 19 25 1 NA
"p" "ku" 1570 6 6 7 3 3
"p" "p" 5427 4 10 120 6 5
"td" "kd" 58 NA 5 NA 4 NA
"td" "ku" 34 NA NA NA 1 NA
"td" "p" 655 NA 1 2 35 1
"td" "td" 137 NA NA NA NA 23
"tu" "kd" 113 NA 3 2 1 NA
"tu" "p" 510 NA 1 6 1 1
"tu" "td" 88 NA NA NA NA 6
"tu" "tu" 3076 NA 2 8 5 3
"kd" "kd" 34 5 20 NA NA NA
"ku" "kd" 201 3 24 7 NA NA
"ku" "ku" 1202 5 12 23 NA 1
"p" "kd" 472 8 22 24 NA NA
"p" "ku" 1681 4 2 19 1 2
"p" "p" 5609 4 14 129 7 4
"td" "kd" 52 NA 10 12 NA NA
"td" "ku" 56 NA 1 1 1 NA
"td" "p" 716 NA 5 6 35 1
"td" "td" 178 NA NA NA 13 61
"tu" "kd" 118 NA 2 3 NA NA
"tu" "p" 484 NA 1 1 1 NA
"tu" "td" 90 NA NA NA NA 7
"tu" "tu" 3245 NA 1 9 2 2
"kd" "kd" 36 3 1 NA NA NA
"ku" "kd" 206 3 29 4 NA NA
"ku" "ku" 1286 13 16 4 4 6
"p" "kd" 478 2 31 8 NA NA
"p" "ku" 1556 12 10 22 2 6
"p" "p" 5251 1 11 125 5 4
"td" "kd" 72 NA 11 13 1 NA
"td" "ku" 29 NA 1 1 2 NA
"td" "p" 657 NA 8 10 24 NA
"td" "td" 251 NA NA 1 1 2
"tu" "kd" 101 NA 4 1 NA NA
"tu" "p" 481 NA 3 5 1 3
"tu" "td" 141 NA NA 1 NA 8
"tu" "tu" 3193 NA 1 9 3 2
"kd" "kd" 78 21 22 22 NA NA
"ku" "kd" 198 8 18 8 NA NA
"ku" "ku" 1225 12 9 14 NA 2
"p" "kd" 464 8 29 35 NA NA
"p" "ku" 1471 8 5 18 1 3
"p" "p" 5316 2 9 95 4 2
"td" "kd" 49 NA 1 NA NA NA
"td" "ku" 16 NA NA NA 1 NA
"td" "p" 662 NA NA 2 25 1
"td" "td" 113 NA NA NA 16 2
"tu" "kd" 111 1 3 2 NA NA
"tu" "p" 483 NA NA 7 NA 1
"tu" "td" 124 NA NA 1 NA 3
"tu" "tu" 3332 NA NA 17 1 4
"kd" "kd" 28 10 13 NA NA NA
"ku" "kd" 224 7 19 5 NA NA
"ku" "ku" 1227 11 12 11 2 NA
"p" "kd" 494 5 26 38 NA NA
"p" "ku" 1560 6 6 15 NA 1
"p" "p" 5480 8 8 178 1 1
"td" "kd" 59 NA 7 2 5 NA
"td" "ku" 41 NA NA 1 1 NA
"td" "p" 682 NA 1 23 36 NA
"td" "td" 131 NA NA NA 17 12
"tu" "kd" 112 NA 1 3 1 NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 537 1 1 6 NA NA
"tu" "td" 118 NA NA 1 NA 13
"tu" "tu" 3220 NA 1 15 NA 2
"kd" "kd" 26 3 6 1 NA NA
"ku" "kd" 200 5 16 5 NA NA
"ku" "ku" 1275 5 8 6 2 5
"p" "kd" 466 NA 34 12 NA NA
"p" "ku" 1529 2 5 19 NA 1
"p" "p" 5335 5 20 110 1 2
"td" "kd" 88 NA 2 2 NA NA
"td" "ku" 36 NA NA NA NA NA
"td" "p" 714 NA NA 6 20 2
"td" "td" 146 NA NA NA NA 59
"tu" "kd" 108 NA 1 1 NA 1
"tu" "p" 495 NA NA 8 1 NA
"tu" "td" 139 NA NA NA NA 7
"tu" "tu" 3030 NA 2 8 1 2
"kd" "kd" 40 5 21 NA NA NA
"ku" "kd" 195 1 16 7 NA NA
"ku" "ku" 1223 12 11 7 5 2
"p" "kd" 479 11 22 7 NA NA
"p" "ku" 1638 1 5 12 NA 2
"p" "p" 5298 NA 10 119 1 2
"td" "kd" 64 NA 4 4 NA NA
"td" "ku" 43 NA NA NA NA NA
"td" "p" 669 NA 1 3 36 1
"td" "td" 198 NA NA NA 4 14
"tu" "kd" 100 1 3 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 552 NA 1 4 NA NA
"tu" "td" 108 NA NA NA NA 4
"tu" "tu" 3130 NA 1 13 2 7
"kd" "kd" 40 7 6 NA NA NA
"ku" "kd" 244 8 30 3 NA NA
"ku" "ku" 1240 4 20 13 1 4
"p" "kd" 470 1 27 10 NA NA
"p" "ku" 1377 1 8 20 4 1
"p" "p" 5375 2 15 123 2 1
"td" "kd" 47 NA NA NA NA NA
"td" "ku" 44 NA NA 2 3 NA
"td" "p" 667 NA 1 13 11 NA
"td" "td" 159 NA NA 8 7 1
"tu" "kd" 81 NA 2 1 NA NA
"tu" "p" 485 NA 2 2 NA 1
"tu" "td" 129 NA NA NA NA 5
"tu" "tu" 2941 NA 1 5 NA 3
"kd" "kd" 46 22 13 2 NA NA
"ku" "kd" 215 14 17 3 NA NA
"ku" "ku" 1274 28 24 6 2 4
"p" "kd" 496 10 21 4 NA NA
"p" "ku" 1556 20 14 15 2 1
"p" "p" 5493 4 19 120 4 NA
"td" "kd" 49 NA NA NA NA NA
"td" "ku" 48 NA NA NA 3 NA
"td" "p" 636 NA NA 5 25 1
"td" "td" 142 NA NA NA 17 NA
"tu" "kd" 101 1 4 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 498 NA NA 5 NA 1
"tu" "td" 121 NA NA NA NA 7
"tu" "tu" 3345 NA NA 9 2 3
"kd" "kd" 56 3 9 NA NA NA
"ku" "kd" 255 4 25 NA NA NA
"ku" "ku" 1275 7 11 4 1 3
"p" "kd" 473 4 25 17 NA NA
"p" "ku" 1584 2 3 11 3 1
"p" "p" 5344 2 15 119 2 1
"td" "kd" 86 NA 17 NA NA NA
"td" "ku" 42 NA 1 NA 4 NA
"td" "p" 633 NA 7 NA 29 NA
"td" "td" 178 NA NA NA NA NA
"tu" "kd" 111 1 2 1 NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 514 NA 1 7 1 NA
"tu" "td" 101 NA NA NA NA 6
"tu" "tu" 3052 2 2 6 4 1
"kd" "kd" 44 1 16 NA NA NA
"ku" "kd" 225 1 12 5 1 NA
"ku" "ku" 1273 4 5 9 3 2
"p" "kd" 496 1 17 13 NA NA
"p" "ku" 1537 1 2 7 1 4
"p" "p" 5173 3 7 97 2 2
"td" "kd" 65 NA 4 NA NA NA
"td" "ku" 15 NA 1 1 NA NA
"td" "p" 675 NA 2 4 16 1
"td" "td" 172 NA NA NA 2 NA
"tu" "kd" 122 NA 2 5 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 449 NA NA 3 NA NA
"tu" "td" 114 NA NA 1 NA 9
"tu" "tu" 3011 1 NA 4 2 5
"kd" "kd" 22 32 2 NA NA NA
"ku" "kd" 217 5 25 2 NA NA
"ku" "ku" 1135 7 16 4 1 2
"p" "kd" 506 5 24 14 NA NA
"p" "ku" 1521 3 4 9 NA 2
"p" "p" 5373 8 10 113 2 3
"td" "kd" 81 NA 3 NA NA NA
"td" "ku" 38 NA 1 1 1 NA
"td" "p" 636 1 2 10 19 1
"td" "td" 137 NA NA NA 12 17
"tu" "kd" 103 1 3 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 494 NA NA 1 NA 1
"tu" "td" 108 NA NA 1 NA 3
"tu" "tu" 2917 NA NA 12 1 6
