"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"tu" "kd" 106 NA 1 NA NA NA
"tu" "ku" 8 NA NA NA NA NA
"tu" "p" 510 NA NA 4 1 2
"tu" "td" 112 NA NA NA NA 4
"tu" "tu" 2997 NA NA 9 1 2
"kd" "kd" 29 1 4 1 NA NA
"ku" "kd" 227 NA 10 7 1 NA
"ku" "ku" 1309 16 6 13 NA 1
"p" "kd" 448 2 22 16 NA NA
"p" "ku" 1524 5 3 18 1 NA
"p" "p" 5233 2 20 105 2 NA
"td" "kd" 86 NA 6 NA 4 NA
"td" "ku" 43 NA 2 NA 4 NA
"td" "p" 676 NA 3 2 46 NA
"td" "td" 147 NA NA NA NA 8
"tu" "kd" 110 NA 3 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 460 NA 1 5 1 NA
"tu" "td" 123 NA NA NA NA 10
"tu" "tu" 3248 NA NA 15 2 5
"kd" "kd" 49 7 33 33 NA NA
"ku" "kd" 235 3 14 10 NA NA
"ku" "ku" 1336 12 11 12 1 2
"p" "kd" 471 11 24 20 NA NA
"p" "ku" 1597 8 6 27 NA 2
"p" "p" 5189 3 13 102 1 2
"td" "kd" 37 NA 8 NA NA NA
"td" "ku" 37 NA NA NA 5 NA
"td" "p" 675 NA 4 5 19 NA
"td" "td" 161 NA NA NA 1 NA
"tu" "kd" 116 NA NA 1 NA NA
"tu" "p" 472 NA 1 4 NA 1
"tu" "td" 101 NA NA NA NA 6
"tu" "tu" 3130 NA NA 8 NA NA
"kd" "kd" 31 1 2 4 NA NA
"ku" "kd" 223 3 13 12 NA NA
"ku" "ku" 1187 4 11 19 NA 1
"p" "kd" 528 1 19 13 NA NA
"p" "ku" 1495 1 3 20 2 3
"p" "p" 5360 2 11 105 NA 2
"td" "kd" 21 NA 2 NA 1 NA
"td" "ku" 22 NA NA NA NA NA
"td" "p" 627 NA 1 2 36 NA
"td" "td" 168 NA NA NA 16 5
"tu" "kd" 108 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 430 NA 3 1 1 NA
"tu" "td" 139 NA NA 1 1 10
"tu" "tu" 3248 NA 1 9 1 2
"kd" "kd" 20 5 35 NA NA NA
"ku" "kd" 197 4 19 5 NA NA
"ku" "ku" 1197 14 6 10 4 NA
"p" "kd" 468 5 20 9 NA NA
"p" "ku" 1535 3 6 13 4 4
"p" "p" 5438 3 4 122 13 NA
"td" "kd" 61 NA 18 18 1 NA
"td" "ku" 53 NA 1 1 6 NA
"td" "p" 621 NA 5 13 32 NA
"td" "td" 182 NA NA NA 18 1
"tu" "kd" 122 NA 4 4 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 478 NA NA 4 1 3
"tu" "td" 122 1 NA 1 NA 12
"tu" "tu" 2962 1 NA 5 1 3
"kd" "kd" 24 3 19 9 NA NA
"ku" "kd" 219 3 6 11 1 NA
"ku" "ku" 1174 8 2 14 1 1
"p" "kd" 493 4 3 30 NA NA
"p" "ku" 1378 1 NA 16 1 1
"p" "p" 5179 1 4 119 1 1
"td" "kd" 45 NA NA 1 1 NA
"td" "ku" 31 NA NA 1 3 NA
"td" "p" 682 NA 1 1 14 1
"td" "td" 138 NA NA NA 2 NA
"tu" "kd" 117 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 430 NA 1 4 NA NA
"tu" "td" 103 NA NA NA 1 8
"tu" "tu" 2980 1 1 14 1 3
"kd" "kd" 23 27 13 12 NA NA
"ku" "kd" 198 8 18 13 NA NA
"ku" "ku" 1255 18 10 18 2 5
"p" "kd" 496 1 31 32 NA NA
"p" "ku" 1684 5 8 19 NA 6
"p" "p" 5372 4 23 111 1 1
"td" "kd" 47 NA 11 3 NA NA
"td" "ku" 31 NA 1 NA 1 NA
"td" "p" 671 NA 8 16 39 1
"td" "td" 246 NA NA NA NA 12
"tu" "kd" 76 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 497 NA NA 5 1 1
"tu" "td" 103 NA NA 1 NA 8
"tu" "tu" 3333 1 1 14 2 7
"kd" "kd" 44 2 9 NA NA NA
"ku" "kd" 217 3 21 2 1 NA
"ku" "ku" 1265 12 16 14 2 2
"p" "kd" 511 4 32 11 NA NA
"p" "ku" 1684 7 2 11 4 2
"p" "p" 5251 2 14 130 3 4
"td" "kd" 49 NA 13 NA NA NA
"td" "ku" 28 NA NA NA 1 NA
"td" "p" 593 NA 13 8 39 NA
"td" "td" 222 NA NA NA 2 42
"tu" "kd" 127 NA 2 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 454 NA NA 5 1 2
"tu" "td" 89 NA NA NA NA 8
"tu" "tu" 3379 NA 1 11 NA 3
"kd" "kd" 40 25 21 7 NA NA
"ku" "kd" 235 12 41 3 NA NA
"ku" "ku" 1327 19 14 8 1 1
"p" "kd" 510 3 46 6 NA NA
"p" "ku" 1634 17 9 11 NA 1
"p" "p" 5192 3 18 93 2 2
"td" "kd" 47 NA 8 NA 17 NA
"td" "ku" 30 NA NA 1 1 NA
"td" "p" 721 NA 1 2 30 NA
"td" "td" 152 NA NA 9 NA 11
"tu" "kd" 111 NA 4 NA NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 510 1 1 1 NA NA
"tu" "td" 117 NA NA 1 NA 10
"tu" "tu" 2964 1 1 8 2 2
"kd" "kd" 34 21 16 2 NA NA
"ku" "kd" 203 8 25 5 NA NA
"ku" "ku" 1195 15 11 17 NA 2
"p" "kd" 428 8 25 23 NA NA
"p" "ku" 1494 5 9 9 1 NA
"p" "p" 5228 7 7 121 1 NA
"td" "kd" 44 NA 6 NA NA NA
"td" "ku" 25 NA NA NA NA 1
"td" "p" 645 NA 8 5 35 NA
"td" "td" 142 NA NA NA 7 27
"tu" "kd" 95 1 3 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 467 1 1 5 1 1
"tu" "td" 146 NA NA 1 NA 13
"tu" "tu" 3222 NA NA 9 2 12
"kd" "kd" 39 11 21 6 NA NA
"ku" "kd" 226 8 29 4 1 NA
"ku" "ku" 1159 17 17 16 NA 4
"p" "kd" 505 5 26 9 NA NA
"p" "ku" 1561 5 12 15 NA NA
"p" "p" 5445 4 13 159 5 2
"td" "kd" 68 NA 1 NA NA NA
"td" "ku" 47 NA NA NA 1 NA
"td" "p" 640 NA NA 5 28 NA
"td" "td" 286 NA NA NA 1 66
"tu" "kd" 117 1 3 1 NA NA
"tu" "p" 468 NA NA 4 NA NA
"tu" "td" 135 NA NA NA NA 1
"tu" "tu" 2997 3 1 9 2 3
"kd" "kd" 24 NA 22 NA NA NA
"ku" "kd" 159 3 15 1 NA NA
"ku" "ku" 1104 8 4 10 2 2
"p" "kd" 458 9 23 6 NA NA
"p" "ku" 1417 7 4 8 2 6
"p" "p" 5316 7 8 107 3 3
"td" "kd" 82 NA 2 NA 2 NA
"td" "ku" 55 NA NA NA 5 NA
"td" "p" 696 NA NA 8 40 NA
"td" "td" 244 NA NA NA 23 14
"tu" "kd" 97 NA 1 NA NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 479 NA NA 3 1 NA
"tu" "td" 106 NA NA 1 NA 3
"tu" "tu" 3280 NA 1 8 1 2
"kd" "kd" 31 8 NA NA NA NA
"ku" "kd" 187 1 32 11 2 NA
"ku" "ku" 1184 11 13 14 2 3
"p" "kd" 495 2 17 12 1 NA
"p" "ku" 1432 2 6 17 2 NA
"p" "p" 5066 4 7 117 2 1
"td" "kd" 64 NA 2 2 1 NA
"td" "ku" 36 NA 2 NA 1 NA
"td" "p" 662 NA NA 1 28 NA
"td" "td" 125 NA NA NA 1 20
"tu" "kd" 124 NA 3 1 NA NA
"tu" "p" 496 NA 1 5 NA NA
"tu" "td" 142 NA NA NA NA 6
"tu" "tu" 3088 NA NA 5 4 5
"kd" "kd" 31 11 16 3 NA NA
"ku" "kd" 232 10 32 8 NA NA
"ku" "ku" 1209 6 9 15 1 NA
"p" "kd" 527 1 31 22 NA NA
"p" "ku" 1536 7 4 24 NA 1
"p" "p" 5317 3 32 132 4 NA
"td" "kd" 74 NA 6 2 1 NA
"td" "ku" 39 NA NA NA NA NA
"td" "p" 703 NA 3 6 22 NA
"td" "td" 103 NA NA NA 3 2
"tu" "kd" 79 NA 1 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 375 NA NA 2 NA 1
"tu" "td" 97 NA NA NA NA 2
"tu" "tu" 3105 NA 3 6 4 4
"kd" "kd" 58 17 17 3 NA NA
"ku" "kd" 217 4 32 9 1 NA
"ku" "ku" 1243 16 14 15 2 4
"p" "kd" 472 4 33 12 NA NA
"p" "ku" 1630 6 5 19 3 1
"p" "p" 5407 6 16 109 2 1
"td" "kd" 51 NA 4 NA NA NA
"td" "ku" 29 NA NA NA 1 NA
"td" "p" 670 NA NA 1 26 1
"td" "td" 152 NA NA NA 11 3
"tu" "kd" 114 NA 2 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 532 1 2 7 1 NA
"tu" "td" 129 NA NA 1 NA 12
"tu" "tu" 3135 NA NA 7 1 4
"kd" "kd" 25 NA 8 7 NA NA
"ku" "kd" 210 1 31 6 1 NA
"ku" "ku" 1216 7 10 12 2 5
"p" "kd" 482 4 30 20 1 NA
"p" "ku" 1468 8 2 16 1 1
"p" "p" 5184 11 10 128 2 4
"td" "kd" 83 NA 3 NA 6 NA
"td" "ku" 56 NA 1 1 3 NA
"td" "p" 637 NA 2 1 28 NA
"td" "td" 171 NA NA NA 4 13
"tu" "kd" 112 NA 2 NA NA NA
"tu" "p" 502 NA NA 2 NA 1
"tu" "td" 144 NA NA NA NA 12
"tu" "tu" 3130 NA NA 6 4 1
"kd" "kd" 40 2 13 NA NA NA
"ku" "kd" 206 7 24 6 NA NA
"ku" "ku" 1147 7 11 9 NA NA
"p" "kd" 474 5 19 17 NA NA
"p" "ku" 1443 5 7 11 NA 1
"p" "p" 5441 3 19 140 1 3
"td" "kd" 43 NA 2 NA NA NA
"td" "ku" 43 NA NA NA 1 NA
"td" "p" 653 NA 1 2 13 NA
"td" "td" 160 NA NA NA NA 14
"tu" "kd" 104 1 7 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 461 1 1 9 NA NA
"tu" "td" 82 NA NA 1 NA 1
"tu" "tu" 3184 NA NA 11 NA 3
"kd" "kd" 45 10 13 NA NA NA
"ku" "kd" 191 8 22 2 2 NA
"ku" "ku" 1284 12 12 7 NA 3
"p" "kd" 476 5 6 3 2 1
"p" "ku" 1491 1 2 13 3 2
"p" "p" 5438 3 1 90 NA 7
"td" "kd" 44 NA 11 2 NA NA
"td" "ku" 32 NA 1 1 NA NA
"td" "p" 676 NA 6 10 13 1
"td" "td" 240 NA NA NA 8 7
"tu" "kd" 108 NA NA 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 476 NA NA 5 2 NA
"tu" "td" 130 NA NA 1 NA 9
"tu" "tu" 3060 NA NA 12 4 2
"kd" "kd" 20 2 5 NA NA NA
"ku" "kd" 201 3 21 NA NA NA
"ku" "ku" 1314 10 12 15 1 2
"p" "kd" 430 NA 21 9 NA NA
"p" "ku" 1667 4 1 14 NA 3
"p" "p" 5263 1 13 115 1 1
"td" "kd" 57 NA NA NA NA NA
"td" "ku" 24 NA NA NA 2 NA
"td" "p" 619 NA NA 7 26 NA
"td" "td" 121 NA NA 1 NA 15
"tu" "kd" 94 NA 4 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 488 NA NA 7 NA NA
"tu" "td" 108 NA NA NA NA 5
"tu" "tu" 3108 NA NA 13 3 5
"kd" "kd" 70 2 5 1 NA NA
"ku" "kd" 187 NA 16 8 NA NA
"ku" "ku" 1176 7 7 11 1 NA
"p" "kd" 499 2 19 8 NA NA
"p" "ku" 1453 5 1 24 NA 1
"p" "p" 5385 3 21 153 1 NA
"td" "kd" 51 NA 1 3 NA NA
"td" "ku" 29 NA NA NA 1 NA
"td" "p" 609 NA NA NA 29 NA
"td" "td" 137 NA NA 2 1 1
"tu" "kd" 92 NA NA NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 426 NA NA 4 NA 2
"tu" "td" 138 NA NA 1 NA 9
"tu" "tu" 3280 NA 1 13 6 4
"kd" "kd" 39 6 2 NA NA NA
"ku" "kd" 241 NA 14 NA 1 NA
"ku" "ku" 1222 8 7 9 2 NA
"p" "kd" 524 2 14 23 NA NA
"p" "ku" 1583 3 3 17 1 1
"p" "p" 5320 3 6 114 2 4
"td" "kd" 28 NA 4 NA 2 NA
"td" "ku" 35 NA 1 NA NA 1
"td" "p" 635 NA NA 11 15 NA
"td" "td" 166 NA NA NA 18 4
"tu" "kd" 86 NA 1 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 511 NA NA 2 NA NA
"tu" "td" 133 NA NA NA NA 10
"tu" "tu" 3122 2 NA 9 4 6
"kd" "kd" 20 NA 21 1 NA NA
"ku" "kd" 180 2 26 7 NA NA
"ku" "ku" 1191 9 12 8 1 2
"p" "kd" 469 7 27 37 NA NA
"p" "ku" 1454 10 7 25 NA 1
"p" "p" 5357 4 18 106 4 NA
"td" "kd" 49 NA 1 1 NA NA
"td" "ku" 39 NA 1 NA 1 NA
"td" "p" 616 NA NA 1 21 1
"td" "td" 139 NA NA NA 14 27
"tu" "kd" 113 NA 1 3 NA NA
"tu" "p" 451 NA 1 2 NA 1
"tu" "td" 97 NA NA NA 1 3
"tu" "tu" 3020 NA 1 14 2 4
"kd" "kd" 65 1 39 36 NA NA
"ku" "kd" 225 5 35 16 NA NA
"ku" "ku" 1149 9 16 10 NA 2
"p" "kd" 492 18 25 41 NA NA
"p" "ku" 1483 6 2 26 3 3
"p" "p" 5251 NA 23 153 1 1
"td" "kd" 60 NA 3 2 NA NA
"td" "ku" 32 NA NA NA 1 NA
"td" "p" 734 NA NA 11 19 NA
"td" "td" 204 NA NA NA NA 3
"tu" "kd" 118 NA 4 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 516 NA 2 2 1 1
"tu" "td" 108 NA NA 3 NA 10
"tu" "tu" 3423 1 NA 15 NA 6
"kd" "kd" 49 NA 12 NA NA NA
"ku" "kd" 243 5 30 3 NA NA
"ku" "ku" 1213 20 13 16 2 4
"p" "kd" 498 2 19 14 NA NA
"p" "ku" 1634 2 5 13 1 2
"p" "p" 5369 10 2 100 3 2
"td" "kd" 52 NA 3 6 6 NA
"td" "ku" 32 NA NA NA 2 NA
"td" "p" 676 NA 1 5 16 NA
"td" "td" 206 NA NA NA 38 5
"tu" "kd" 102 NA 1 1 NA NA
"tu" "p" 496 NA 1 5 1 1
"tu" "td" 98 NA NA NA NA 3
"tu" "tu" 3198 NA NA 7 1 4
"kd" "kd" 35 3 12 NA NA NA
"ku" "kd" 198 4 21 3 NA NA
"ku" "ku" 1284 13 16 12 NA 1
"p" "kd" 487 2 27 16 NA NA
"p" "ku" 1708 8 3 22 3 1
"p" "p" 5358 12 9 130 3 NA
"td" "kd" 43 NA 4 NA NA NA
"td" "ku" 43 NA 2 2 4 NA
"td" "p" 671 NA 1 3 30 NA
"td" "td" 157 NA NA NA 64 2
"tu" "kd" 96 NA 3 2 1 NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 563 NA 5 6 NA 1
"tu" "td" 118 NA NA 1 2 8
"tu" "tu" 3115 1 NA 18 5 1
"kd" "kd" 30 NA 32 11 NA NA
"ku" "kd" 182 6 32 9 NA NA
"ku" "ku" 1222 7 17 18 2 1
"p" "kd" 465 8 22 13 NA NA
"p" "ku" 1522 4 3 23 1 5
"p" "p" 5239 6 15 108 2 2
"td" "kd" 69 NA 1 NA 1 NA
"td" "ku" 59 NA 1 NA 1 NA
"td" "p" 629 NA 1 1 23 2
"td" "td" 152 NA NA NA 8 25
"tu" "kd" 121 NA 7 1 NA NA
"tu" "p" 440 NA 3 4 NA 1
"tu" "td" 154 NA NA 1 NA 16
"tu" "tu" 3240 1 NA 8 3 3
"kd" "kd" 20 10 14 NA NA NA
"ku" "kd" 212 3 19 10 NA NA
"ku" "ku" 1285 7 15 13 2 NA
"p" "kd" 482 6 29 11 NA NA
"p" "ku" 1626 3 7 28 2 NA
"p" "p" 5293 8 12 120 4 2
"td" "kd" 24 NA NA NA 1 NA
"td" "ku" 44 NA NA NA 1 NA
"td" "p" 601 NA NA 2 28 NA
"td" "td" 183 NA NA NA 8 NA
"tu" "kd" 111 NA 10 6 NA NA
"tu" "p" 462 1 1 3 NA NA
"tu" "td" 127 NA NA NA NA 7
"tu" "tu" 3242 NA 1 11 1 1
"kd" "kd" 31 NA 13 NA NA NA
"ku" "kd" 230 2 30 3 NA NA
"ku" "ku" 1259 12 15 13 5 1
"p" "kd" 427 NA 44 2 NA NA
"p" "ku" 1552 5 8 21 3 1
"p" "p" 5187 4 19 85 6 2
"td" "kd" 47 NA 19 1 NA NA
"td" "ku" 46 NA 2 NA 1 NA
"td" "p" 606 NA 9 9 11 NA
"td" "td" 222 NA NA NA 10 NA
"tu" "kd" 105 NA 4 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 499 NA NA 5 NA NA
"tu" "td" 82 NA NA NA NA 8
"tu" "tu" 3096 NA NA 8 1 4
"kd" "kd" 49 NA 30 NA NA NA
"ku" "kd" 231 6 31 12 1 NA
"ku" "ku" 1291 7 16 10 5 3
"p" "kd" 512 12 32 12 NA NA
"p" "ku" 1572 12 5 16 NA 6
"p" "p" 5337 8 22 86 NA 1
"td" "kd" 46 NA 6 8 2 NA
"td" "ku" 34 NA NA NA 1 NA
"td" "p" 609 NA 1 1 13 NA
"td" "td" 141 NA NA 1 6 9
"tu" "kd" 97 NA 1 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 475 NA NA 1 NA NA
"tu" "td" 128 NA NA NA NA 4
"tu" "tu" 3018 NA NA 7 4 4
"kd" "kd" 29 NA 31 NA NA NA
"ku" "kd" 202 5 17 1 NA NA
"ku" "ku" 1078 7 12 12 NA 2
"p" "kd" 449 10 19 10 NA NA
"p" "ku" 1348 8 1 9 1 3
"p" "p" 5419 3 15 106 2 4
"td" "kd" 54 NA 3 NA 1 NA
"td" "ku" 50 NA 1 1 NA NA
"td" "p" 736 NA NA 3 32 1
"td" "td" 198 NA NA NA 2 39
"tu" "kd" 103 1 5 2 NA NA
"tu" "p" 469 NA NA 5 1 NA
"tu" "td" 148 NA NA NA 1 19
"tu" "tu" 3039 NA NA 8 3 7
"kd" "kd" 31 NA 2 NA NA NA
"ku" "kd" 268 NA 17 9 NA NA
"ku" "ku" 1133 10 13 22 1 2
"p" "kd" 495 NA 19 24 NA NA
"p" "ku" 1374 7 3 25 NA NA
"p" "p" 5134 4 20 155 4 4
"td" "kd" 74 NA 2 NA NA NA
"td" "ku" 54 NA NA NA 2 NA
"td" "p" 679 NA NA 6 32 NA
"td" "td" 133 NA NA NA NA 4
"tu" "kd" 93 NA 1 4 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 526 NA NA 5 NA NA
"tu" "td" 108 NA NA NA NA 8
"tu" "tu" 3368 NA 1 12 NA 4
"kd" "kd" 36 19 38 1 NA NA
"ku" "kd" 243 6 33 11 NA NA
"ku" "ku" 1240 8 18 11 2 1
"p" "kd" 466 8 27 30 NA NA
"p" "ku" 1521 9 4 14 NA 1
"p" "p" 5347 1 16 115 2 2
"td" "kd" 77 NA NA NA NA NA
"td" "ku" 23 NA NA 1 1 NA
"td" "p" 702 NA NA 1 51 NA
"td" "td" 185 NA NA 7 1 3
"tu" "kd" 93 NA 3 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 469 NA 1 2 NA 1
"tu" "td" 112 NA NA 1 NA 5
"tu" "tu" 2951 NA 1 10 1 7
"kd" "kd" 47 NA 4 NA NA NA
"ku" "kd" 198 1 25 NA NA NA
"ku" "ku" 1291 12 16 11 3 3
"p" "kd" 482 1 29 8 NA NA
"p" "ku" 1532 10 1 26 NA 9
"p" "p" 5285 6 11 109 1 7
"td" "kd" 54 NA 4 NA NA NA
"td" "ku" 38 NA NA NA 1 NA
"td" "p" 642 NA 1 13 30 NA
"td" "td" 124 NA NA NA NA 108
"tu" "kd" 124 NA 6 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 553 NA 1 4 NA NA
"tu" "td" 108 NA NA 1 NA 8
"tu" "tu" 3301 NA 2 10 2 5
"kd" "kd" 24 1 18 27 NA NA
"ku" "kd" 195 NA 22 13 NA NA
"ku" "ku" 1218 10 13 14 1 NA
"p" "kd" 458 6 47 21 NA NA
"p" "ku" 1567 8 7 10 1 3
"p" "p" 5192 4 16 115 3 4
"td" "kd" 50 NA 3 1 13 NA
"td" "ku" 43 NA NA NA 4 NA
"td" "p" 692 NA NA 6 35 NA
"td" "td" 157 NA NA NA 2 4
"tu" "kd" 113 NA 5 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 472 NA 1 9 NA NA
"tu" "td" 115 NA NA NA NA 3
"tu" "tu" 3092 1 NA 6 3 4
"kd" "kd" 41 9 11 NA NA NA
"ku" "kd" 181 8 20 6 NA NA
"ku" "ku" 1044 17 7 9 1 1
"p" "kd" 452 4 22 20 NA NA
"p" "ku" 1443 6 3 12 1 2
"p" "p" 5389 5 1 101 2 1
"td" "kd" 62 NA 1 NA NA NA
"td" "ku" 30 NA NA NA NA NA
"td" "p" 688 NA 2 6 23 1
"td" "td" 132 NA NA NA 5 NA
"tu" "kd" 122 NA 5 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 548 NA NA 2 1 1
"tu" "td" 143 NA NA NA NA 7
"tu" "tu" 3047 NA NA 7 5 8
"kd" "kd" 42 NA 6 NA NA NA
"ku" "kd" 211 2 16 4 NA NA
"ku" "ku" 1170 3 14 17 1 6
"p" "kd" 498 1 14 11 NA NA
"p" "ku" 1740 3 8 22 1 3
"p" "p" 5335 7 5 100 NA 6
"td" "kd" 46 NA 4 NA NA NA
"td" "ku" 47 NA NA NA NA NA
"td" "p" 659 NA 1 9 37 1
"td" "td" 136 NA NA NA NA 6
"tu" "kd" 125 NA 1 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 508 NA NA 3 1 1
"tu" "td" 57 NA NA 2 NA 13
"tu" "tu" 3073 NA 1 14 NA 6
"kd" "kd" 40 3 NA NA NA NA
"ku" "kd" 238 1 13 4 NA NA
"ku" "ku" 1288 6 4 7 1 3
"p" "kd" 465 NA 9 15 NA NA
"p" "ku" 1653 2 1 10 NA 3
"p" "p" 5353 5 15 90 1 2
"td" "kd" 43 NA 7 NA NA NA
"td" "ku" 41 NA NA NA 1 NA
"td" "p" 595 NA 1 1 25 1
"td" "td" 212 NA NA NA 17 22
"tu" "kd" 106 NA 1 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 470 NA 1 6 1 3
"tu" "td" 132 NA NA NA NA 6
"tu" "tu" 3228 NA NA 10 NA 2
"kd" "kd" 32 4 14 4 NA NA
"ku" "kd" 231 2 19 6 1 NA
"ku" "ku" 1278 12 4 6 1 4
"p" "kd" 478 6 30 14 NA NA
"p" "ku" 1639 3 3 19 1 2
"p" "p" 5357 3 19 114 1 NA
"td" "kd" 81 NA 5 NA NA NA
"td" "ku" 42 NA NA NA NA NA
"td" "p" 661 NA 1 6 27 NA
"td" "td" 138 NA NA NA 6 NA
"tu" "kd" 122 NA 3 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 520 NA 1 5 NA 3
"tu" "td" 135 NA NA NA NA 7
"tu" "tu" 3064 NA 2 5 1 2
"kd" "kd" 31 5 4 NA NA NA
"ku" "kd" 201 1 18 5 NA NA
"ku" "ku" 1142 10 9 10 2 NA
"p" "kd" 477 2 21 10 NA NA
"p" "ku" 1468 7 2 20 3 NA
"p" "p" 5395 4 21 119 2 NA
"td" "kd" 59 NA 7 NA NA NA
"td" "ku" 40 NA 2 NA 1 NA
"td" "p" 641 NA 1 4 29 3
"td" "td" 194 NA NA NA 16 9
"tu" "kd" 99 NA 5 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 499 1 1 5 1 NA
"tu" "td" 139 NA NA 1 NA 6
"tu" "tu" 3000 NA NA 11 3 5
"kd" "kd" 38 8 11 NA NA NA
"ku" "kd" 211 11 27 5 NA NA
"ku" "ku" 1214 18 9 8 1 3
"p" "kd" 482 1 21 13 NA NA
"p" "ku" 1449 5 5 16 NA 1
"p" "p" 5276 5 9 127 2 1
"td" "kd" 60 NA 5 NA 1 NA
"td" "ku" 26 NA NA NA NA NA
"td" "p" 659 NA 8 1 22 NA
"td" "td" 153 NA NA NA NA 2
"tu" "kd" 136 2 8 8 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 510 NA NA 5 NA NA
"tu" "td" 102 NA NA NA 1 7
"tu" "tu" 3385 1 NA 11 1 12
"kd" "kd" 55 14 16 7 NA NA
"ku" "kd" 239 5 23 9 1 NA
"ku" "ku" 1199 14 12 12 1 5
"p" "kd" 483 5 16 12 NA NA
"p" "ku" 1523 7 4 19 2 1
"p" "p" 5342 3 12 106 1 3
"td" "kd" 54 NA NA NA 1 NA
"td" "ku" 41 NA NA NA NA NA
"td" "p" 607 NA 1 2 43 NA
"td" "td" 234 NA NA NA NA NA
"tu" "kd" 87 NA 4 5 NA NA
"tu" "ku" 1 NA NA 1 NA NA
"tu" "p" 463 NA 1 3 2 NA
"tu" "td" 90 NA NA NA NA 3
"tu" "tu" 3173 1 1 11 3 2
"kd" "kd" 38 3 15 NA NA NA
"ku" "kd" 208 5 23 4 NA NA
"ku" "ku" 1235 5 16 9 3 NA
"p" "kd" 459 3 15 6 NA NA
"p" "ku" 1530 8 3 17 1 2
"p" "p" 5274 3 4 119 2 1
"td" "kd" 42 NA 1 NA NA NA
"td" "ku" 34 NA 2 NA 2 NA
"td" "p" 656 NA NA 14 31 NA
"td" "td" 231 NA NA 5 23 3
"tu" "kd" 103 NA 1 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 494 NA 1 2 1 NA
"tu" "td" 105 NA NA 1 NA 11
"tu" "tu" 2913 NA 1 9 NA 3
"kd" "kd" 48 16 14 NA NA NA
"ku" "kd" 231 7 21 6 NA NA
"ku" "ku" 1271 6 9 14 1 4
"p" "kd" 493 7 41 20 NA NA
"p" "ku" 1526 7 3 21 1 2
"p" "p" 5215 9 22 131 2 1
"td" "kd" 63 NA 2 NA 4 NA
"td" "ku" 39 NA NA NA 3 NA
"td" "p" 667 NA 2 17 24 NA
"td" "td" 208 NA NA NA NA 12
"tu" "kd" 98 NA 3 1 NA NA
"tu" "p" 486 NA 1 3 1 NA
"tu" "td" 154 NA NA 1 NA 11
"tu" "tu" 3089 NA NA 9 1 4
"kd" "kd" 36 12 13 NA NA NA
"ku" "kd" 243 3 8 3 NA NA
"ku" "ku" 1280 6 13 8 NA 1
"p" "kd" 449 3 15 12 NA NA
"p" "ku" 1539 3 6 17 NA 1
"p" "p" 5207 7 10 115 2 2
"td" "kd" 65 NA 5 1 NA NA
"td" "ku" 37 NA NA 1 3 NA
"td" "p" 645 NA 4 1 23 NA
"td" "td" 207 NA NA NA 3 NA
"tu" "kd" 92 NA 1 2 NA NA
"tu" "p" 498 NA 1 2 NA 4
"tu" "td" 132 NA NA NA NA 7
"tu" "tu" 3087 NA NA 7 4 3
"kd" "kd" 47 6 17 NA NA NA
"ku" "kd" 240 3 22 1 NA NA
"ku" "ku" 1263 10 9 13 NA 2
