oln_id_a	oln_id_b	oln_id_c	type_ac	type_bc	K1	K2	P	T1	T2
YOR174W	YER022W	YPL042C	ku	p	0	0	1	0	0
YOR174W	YER022W	YPR070W	p	p	0	0	1	0	0
YOR174W	YNL236W	YBR193C	p	p	0	0	1	0	0
YOR174W	YNL236W	YDL005C	p	p	0	0	1	0	0
YOR174W	YNL236W	YDR145W	p	p	0	0	1	0	0
YOR174W	YNL236W	YDR308C	p	p	0	0	1	0	0
YOR174W	YNL236W	YER022W	p	p	0	0	1	0	0
YOR174W	YNL236W	YGL025C	p	p	0	0	1	0	0
YOR174W	YNL236W	YGL127C	p	p	0	0	1	0	0
YOR174W	YNL236W	YGR104C	p	p	0	0	1	0	0
YOR174W	YNL236W	YLR071C	p	p	0	0	1	0	0
YOR174W	YNL236W	YNR010W	p	p	0	0	1	0	0
YOR174W	YNL236W	YOL051W	p	p	0	0	1	0	0
YOR174W	YNL236W	YOL135C	p	p	0	0	1	0	0
YOR174W	YNL236W	YPR070W	p	p	0	0	1	0	0
YOR174W	YNL236W	YPR168W	p	p	0	0	1	0	0
YOR174W	YNR010W	YBR193C	p	p	0	0	1	0	0
YOR174W	YNR010W	YDL005C	p	p	0	0	1	0	0
YOR174W	YNR010W	YER022W	p	p	0	0	1	0	0
YOR174W	YNR010W	YGL025C	p	p	0	0	1	0	0
YOR174W	YNR010W	YGL127C	p	p	0	0	1	0	0
YOR174W	YNR010W	YGR104C	p	p	0	0	1	0	0
YOR174W	YNR010W	YHR058C	p	p	0	0	1	0	0
YOR174W	YNR010W	YIL021W	p	p	0	0	1	0	0
YOR174W	YNR010W	YLR071C	p	p	0	0	1	0	0
YOR174W	YNR010W	YNL236W	p	p	0	0	1	0	0
YOR174W	YNR010W	YOL051W	p	p	0	0	1	0	0
YOR174W	YNR010W	YOL135C	p	p	0	0	1	0	0
YOR174W	YNR010W	YPL042C	ku	ku	0	0	1	0	0
YOR174W	YNR010W	YPL042C	ku	p	0	0	1	0	0
YOR174W	YNR010W	YPR070W	p	p	0	0	1	0	0
YOR174W	YNR010W	YPR168W	p	p	0	0	1	0	0
YOR174W	YOL135C	YBR193C	p	p	0	0	1	0	0
YOR174W	YOL135C	YDL005C	p	p	0	0	1	0	0
YOR174W	YOL135C	YDR308C	p	p	0	0	1	0	0
YOR174W	YOL135C	YER022W	p	p	0	0	1	0	0
YOR174W	YOL135C	YGL025C	p	p	0	0	1	0	0
YOR174W	YOL135C	YGL127C	p	p	0	0	1	0	0
YOR174W	YOL135C	YGR104C	p	p	0	0	1	0	0
YOR174W	YOL135C	YHR058C	p	p	0	0	1	0	0
YOR174W	YOL135C	YIL021W	p	p	0	0	1	0	0
YOR174W	YOL135C	YLR071C	p	p	0	0	1	0	0
YOR174W	YOL135C	YNL236W	p	p	0	0	1	0	0
YOR174W	YOL135C	YNR010W	p	p	0	0	1	0	0
YOR174W	YOL135C	YOL051W	p	p	0	0	1	0	0
YOR174W	YOL135C	YPR070W	p	p	0	0	1	0	0
YOR174W	YOL135C	YPR168W	p	p	0	0	1	0	0
YOR179C	YNL222W	YAL043C	p	p	0	0	1	0	0
YOR179C	YNL222W	YDR195W	p	p	0	0	1	0	0
YOR179C	YNL222W	YER133W	p	p	0	0	1	0	0
YOR179C	YNL222W	YGR156W	p	p	0	0	1	0	0
YOR179C	YNL222W	YKL018W	p	p	0	0	1	0	0
YOR181W	YBR234C	YDL029W	p	p	0	0	1	0	0
YOR181W	YBR234C	YDR129C	p	p	0	0	1	0	0
YOR181W	YBR234C	YIL062C	p	p	0	0	1	0	0
YOR181W	YBR234C	YIL095W	ku	ku	0	0	1	0	0
YOR181W	YBR234C	YIL095W	p	ku	0	0	1	0	0
YOR181W	YBR234C	YJR065C	p	p	0	0	1	0	0
YOR181W	YBR234C	YKL013C	p	p	0	0	1	0	0
YOR181W	YBR234C	YKL129C	p	p	0	0	1	0	0
YOR181W	YBR234C	YLR337C	p	p	0	0	1	0	0
YOR181W	YBR234C	YLR370C	p	p	0	0	1	0	0
YOR181W	YBR234C	YMR109W	p	p	0	0	1	0	0
YOR181W	YBR234C	YNR035C	p	p	0	0	1	0	0
YOR181W	YCR009C	YDR388W	p	p	0	0	1	0	0
YOR181W	YDL029W	YBR234C	p	p	0	0	1	0	0
YOR181W	YDL029W	YCR088W	p	p	0	0	1	0	0
YOR181W	YDL029W	YDR388W	p	p	0	0	1	0	0
YOR181W	YDL029W	YER125W	p	p	0	0	1	0	0
YOR181W	YDL029W	YFL039C	p	p	0	0	1	0	0
YOR181W	YDL029W	YIL062C	p	p	0	0	1	0	0
YOR181W	YDL029W	YIL095W	ku	ku	0	0	1	0	0
YOR181W	YDL029W	YIL095W	ku	p	0	0	1	0	0
YOR181W	YDL029W	YIL095W	p	ku	0	0	1	0	0
YOR181W	YDL029W	YIL095W	p	p	0	0	1	0	0
YOR181W	YDL029W	YJR065C	p	p	0	0	1	0	0
YOR181W	YDL029W	YKL013C	p	p	0	0	1	0	0
YOR181W	YDL029W	YKL129C	p	p	0	0	1	0	0
YOR181W	YDL029W	YLR337C	p	p	0	0	1	0	0
YOR181W	YDL029W	YLR370C	p	p	0	0	1	0	0
YOR181W	YDL029W	YMR109W	p	p	0	0	1	0	0
YOR181W	YDL029W	YNR035C	p	p	0	0	1	0	0
YOR181W	YIL062C	YBR234C	p	p	0	0	1	0	0
YOR181W	YIL062C	YDL029W	p	p	0	0	1	0	0
YOR181W	YIL062C	YDR129C	p	p	0	0	1	0	0
YOR181W	YIL062C	YJR065C	p	p	0	0	1	0	0
YOR181W	YIL062C	YKL013C	p	p	0	0	1	0	0
YOR181W	YIL062C	YLR370C	p	p	0	0	1	0	0
YOR181W	YIL062C	YMR109W	p	p	0	0	1	0	0
YOR181W	YIL062C	YNR035C	p	p	0	0	1	0	0
YOR181W	YJL020C	YBL007C	p	p	0	0	1	0	0
YOR181W	YJL020C	YHR114W	p	p	0	0	1	0	0
YOR181W	YJL020C	YKL129C	p	p	0	0	1	0	0
YOR181W	YJL020C	YLR191W	p	p	0	0	1	0	0
YOR181W	YJL020C	YMR109W	p	p	0	0	1	0	0
YOR189W	YFL013C	YBR049C	tu	tu	0	0	1	0	0
YOR189W	YFL013C	YER092W	p	p	0	0	1	0	0
YOR189W	YFL013C	YGL150C	p	p	0	0	1	0	0
YOR189W	YFL013C	YJL081C	p	p	0	0	1	0	0
YOR191W	YDR510W	YDL013W	p	p	0	0	1	0	0
YOR191W	YDR510W	YLR314C	p	p	0	0	1	0	0
YOR194C	YGL016W	YKL058W	p	p	0	0	1	0	0
YOR207C	YDR045C	YDL150W	p	p	0	0	1	0	0
YOR207C	YDR045C	YJL011C	p	p	0	0	1	0	0
YOR207C	YDR045C	YNR003C	p	p	0	0	1	0	0
YOR207C	YDR045C	YOR116C	p	p	0	0	1	0	0
YOR207C	YNR003C	YDL150W	p	p	0	0	1	0	0
YOR207C	YNR003C	YDR005C	p	p	0	0	1	0	0
YOR207C	YNR003C	YDR045C	p	p	0	0	1	0	0
YOR207C	YNR003C	YJL011C	p	p	0	0	1	0	0
YOR207C	YNR003C	YKR025W	p	p	0	0	1	0	0
YOR207C	YNR003C	YNL151C	p	p	0	0	1	0	0
YOR207C	YNR003C	YOR116C	p	p	0	0	1	0	0
YOR207C	YNR003C	YOR224C	p	p	0	0	1	0	0
YOR207C	YNR003C	YPR190C	p	p	0	0	1	0	0
YOR210W	YDL140C	YBR010W	p	p	0	0	1	0	0
YOR210W	YDL140C	YDR404C	p	p	0	0	1	0	0
YOR210W	YDL140C	YER139C	p	p	0	0	1	0	0
YOR210W	YDL140C	YGL070C	p	p	0	0	1	0	0
YOR210W	YDL140C	YGR063C	p	p	0	0	1	0	0
YOR210W	YDL140C	YGR186W	p	p	0	0	1	0	0
YOR210W	YDL140C	YHR143W-A	p	p	0	0	1	0	0
YOR210W	YDL140C	YIL021W	p	p	0	0	1	0	0
YOR210W	YDL140C	YJL140W	p	p	0	0	1	0	0
YOR210W	YDL140C	YOL005C	p	p	0	0	1	0	0
YOR210W	YDL140C	YOR151C	p	p	0	0	1	0	0
YOR210W	YDL140C	YOR224C	p	p	0	0	1	0	0
YOR210W	YDL140C	YPR093C	p	p	0	0	1	0	0
YOR210W	YDL140C	YPR187W	p	p	0	0	1	0	0
YOR217W	YBL035C	YBR087W	p	p	0	0	1	0	0
YOR217W	YBL035C	YNL290W	p	p	0	0	1	0	0
YOR217W	YJR068W	YBR087W	p	p	0	0	1	0	0
YOR217W	YJR068W	YBR088C	p	p	0	0	1	0	0
YOR217W	YJR068W	YFR027W	p	p	0	0	1	0	0
YOR217W	YJR068W	YNL290W	p	p	0	0	1	0	0
YOR217W	YJR068W	YOL094C	p	p	0	0	1	0	0
YOR217W	YOL094C	YBR088C	p	p	0	0	1	0	0
YOR217W	YOL094C	YFR027W	p	p	0	0	1	0	0
YOR217W	YOL094C	YJR068W	p	p	0	0	1	0	0
YOR217W	YOL094C	YNL290W	p	p	0	0	1	0	0
YOR224C	YBR154C	YDL140C	p	p	0	0	1	0	0
YOR224C	YBR154C	YDR404C	p	p	0	0	1	0	0
YOR224C	YBR154C	YER139C	p	p	0	0	1	0	0
YOR224C	YBR154C	YGL070C	p	p	0	0	1	0	0
YOR224C	YBR154C	YGR063C	p	p	0	0	1	0	0
YOR224C	YBR154C	YHR143W-A	p	p	0	0	1	0	0
YOR224C	YBR154C	YIL021W	p	p	0	0	1	0	0
YOR224C	YBR154C	YJL140W	p	p	0	0	1	0	0
YOR224C	YBR154C	YJL168C	p	p	0	0	1	0	0
YOR224C	YBR154C	YJR063W	p	p	0	0	1	0	0
YOR224C	YBR154C	YJR072C	p	p	0	0	1	0	0
YOR224C	YBR154C	YOL005C	p	p	0	0	1	0	0
YOR224C	YBR154C	YOR116C	p	p	0	0	1	0	0
YOR224C	YBR154C	YOR151C	p	p	0	0	1	0	0
YOR224C	YBR154C	YOR207C	p	p	0	0	1	0	0
YOR224C	YBR154C	YOR340C	p	p	0	0	1	0	0
YOR224C	YBR154C	YOR341W	p	p	0	0	1	0	0
YOR224C	YBR154C	YPR093C	p	p	0	0	1	0	0
YOR224C	YBR154C	YPR187W	p	p	0	0	1	0	0
YOR224C	YER139C	YBR154C	p	p	0	0	1	0	0
YOR224C	YER139C	YDL140C	p	p	0	0	1	0	0
YOR224C	YER139C	YDR404C	p	p	0	0	1	0	0
YOR224C	YER139C	YGL070C	p	p	0	0	1	0	0
YOR224C	YER139C	YHR143W-A	p	p	0	0	1	0	0
YOR224C	YER139C	YIL021W	p	p	0	0	1	0	0
YOR224C	YER139C	YJL140W	p	p	0	0	1	0	0
YOR224C	YER139C	YJR072C	p	p	0	0	1	0	0
YOR224C	YER139C	YOL005C	p	p	0	0	1	0	0
YOR224C	YER139C	YOR151C	p	p	0	0	1	0	0
YOR224C	YER139C	YOR210W	p	p	0	0	1	0	0
YOR224C	YER139C	YPR093C	p	p	0	0	1	0	0
YOR224C	YER139C	YPR187W	p	p	0	0	1	0	0
YOR229W	YGR180C	YOR230W	p	p	0	0	1	0	0
YOR232W	YJR045C	YFL016C	p	p	0	0	1	0	0
YOR232W	YJR045C	YIL022W	p	p	0	0	1	0	0
YOR244W	YJL115W	YBR009C	p	p	0	0	1	0	0
YOR244W	YJL115W	YBR010W	p	p	0	0	1	0	0
YOR244W	YJL115W	YLR399C	p	p	0	0	1	0	0
YOR244W	YJL115W	YNL030W	p	p	0	0	1	0	0
YOR244W	YJL115W	YNL031C	p	p	0	0	1	0	0
YOR244W	YJR082C	YBL003C	p	p	0	0	1	0	0
YOR244W	YJR082C	YBR010W	p	p	0	0	1	0	0
YOR244W	YJR082C	YDR359C	p	p	0	0	1	0	0
YOR244W	YJR082C	YEL018W	p	p	0	0	1	0	0
YOR244W	YJR082C	YFL024C	p	p	0	0	1	0	0
YOR244W	YJR082C	YGR002C	p	p	0	0	1	0	0
YOR244W	YJR082C	YJL081C	p	p	0	0	1	0	0
YOR244W	YJR082C	YNL031C	p	p	0	0	1	0	0
YOR244W	YJR082C	YNL107W	p	p	0	0	1	0	0
YOR244W	YJR082C	YNL136W	p	p	0	0	1	0	0
YOR244W	YJR082C	YPR023C	p	p	0	0	1	0	0
YOR249C	YBL084C	YDL008W	p	p	0	0	1	0	0
YOR249C	YBL084C	YDR118W	p	p	0	0	1	0	0
YOR249C	YBL084C	YDR260C	p	p	0	0	1	0	0
YOR249C	YBL084C	YFR036W	p	p	0	0	1	0	0
YOR249C	YBL084C	YGL240W	p	p	0	0	1	0	0
YOR249C	YBL084C	YHR166C	p	p	0	0	1	0	0
YOR249C	YBL084C	YIR025W	p	p	0	0	1	0	0
YOR249C	YBL084C	YKL022C	p	p	0	0	1	0	0
YOR249C	YBL084C	YLR102C	p	p	0	0	1	0	0
YOR249C	YBL084C	YLR127C	p	p	0	0	1	0	0
YOR249C	YBL084C	YMR001C	ku	ku	0	0	1	0	0
YOR249C	YBL084C	YNL172W	p	p	0	0	1	0	0
YOR249C	YDR260C	YBL084C	p	p	0	0	1	0	0
YOR249C	YDR260C	YDL008W	p	p	0	0	1	0	0
YOR249C	YDR260C	YDR118W	p	p	0	0	1	0	0
YOR249C	YDR260C	YFR036W	p	p	0	0	1	0	0
YOR249C	YDR260C	YGL240W	p	p	0	0	1	0	0
YOR249C	YDR260C	YHR166C	p	p	0	0	1	0	0
YOR249C	YDR260C	YIR025W	p	p	0	0	1	0	0
YOR249C	YDR260C	YKL022C	p	p	0	0	1	0	0
YOR249C	YDR260C	YLR102C	p	p	0	0	1	0	0
YOR249C	YDR260C	YLR127C	p	p	0	0	1	0	0
YOR249C	YDR260C	YNL172W	p	p	0	0	1	0	0
YOR249C	YIR025W	YBL084C	p	p	0	0	1	0	0
YOR249C	YIR025W	YDR118W	p	p	0	0	1	0	0
YOR249C	YIR025W	YDR260C	p	p	0	0	1	0	0
YOR249C	YIR025W	YFR036W	p	p	0	0	1	0	0
YOR249C	YIR025W	YGL240W	p	p	0	0	1	0	0
YOR249C	YIR025W	YHR166C	p	p	0	0	1	0	0
YOR249C	YIR025W	YKL022C	p	p	0	0	1	0	0
YOR249C	YIR025W	YLR102C	p	p	0	0	1	0	0
YOR249C	YIR025W	YLR127C	p	p	0	0	1	0	0
YOR249C	YIR025W	YNL172W	p	p	0	0	1	0	0
YOR249C	YNL172W	YBL084C	p	p	0	0	1	0	0
YOR249C	YNL172W	YDL008W	p	p	0	0	1	0	0
YOR249C	YNL172W	YDR118W	p	p	0	0	1	0	0
YOR249C	YNL172W	YDR260C	p	p	0	0	1	0	0
YOR249C	YNL172W	YFR036W	p	p	0	0	1	0	0
YOR249C	YNL172W	YGL240W	p	p	0	0	1	0	0
YOR249C	YNL172W	YHR166C	p	p	0	0	1	0	0
YOR249C	YNL172W	YIR025W	p	p	0	0	1	0	0
YOR249C	YNL172W	YKL022C	p	p	0	0	1	0	0
YOR249C	YNL172W	YLR102C	p	p	0	0	1	0	0
YOR249C	YNL172W	YLR127C	p	p	0	0	1	0	0
YOR249C	YNL172W	YMR001C	ku	ku	0	0	1	0	0
YOR250C	YAL043C	YDR228C	p	p	0	0	1	0	0
YOR250C	YAL043C	YDR301W	p	p	0	0	1	0	0
YOR250C	YAL043C	YLR277C	p	p	0	0	1	0	0
YOR250C	YAL043C	YMR061W	p	p	0	0	1	0	0
YOR250C	YDR228C	YAL043C	p	p	0	0	1	0	0
YOR250C	YDR228C	YDR301W	p	p	0	0	1	0	0
YOR250C	YDR228C	YGL044C	p	p	0	0	1	0	0
YOR250C	YDR228C	YLR277C	p	p	0	0	1	0	0
YOR250C	YDR228C	YMR061W	p	p	0	0	1	0	0
YOR250C	YDR301W	YAL043C	p	p	0	0	1	0	0
YOR250C	YDR301W	YDR228C	p	p	0	0	1	0	0
YOR250C	YDR301W	YGL044C	p	p	0	0	1	0	0
YOR250C	YDR301W	YGR047C	p	p	0	0	1	0	0
YOR250C	YDR301W	YLR277C	p	p	0	0	1	0	0
YOR250C	YDR301W	YMR061W	p	p	0	0	1	0	0
YOR250C	YGL044C	YDR228C	p	p	0	0	1	0	0
YOR250C	YGL044C	YDR301W	p	p	0	0	1	0	0
YOR250C	YGL044C	YGR047C	p	p	0	0	1	0	0
YOR250C	YGL044C	YMR061W	p	p	0	0	1	0	0
YOR250C	YLR277C	YAL043C	p	p	0	0	1	0	0
YOR250C	YLR277C	YDR228C	p	p	0	0	1	0	0
YOR250C	YLR277C	YDR301W	p	p	0	0	1	0	0
YOR250C	YLR277C	YGR047C	p	p	0	0	1	0	0
YOR250C	YMR061W	YAL043C	p	p	0	0	1	0	0
YOR250C	YMR061W	YDR228C	p	p	0	0	1	0	0
YOR250C	YMR061W	YDR301W	p	p	0	0	1	0	0
YOR250C	YMR061W	YGL044C	p	p	0	0	1	0	0
YOR254C	YBR171W	YLR292C	p	p	0	0	1	0	0
YOR254C	YBR171W	YLR378C	p	p	0	0	1	0	0
YOR254C	YBR171W	YPL094C	p	p	0	0	1	0	0
YOR254C	YKL065C	YDL072C	p	p	0	0	1	0	0
YOR259C	YDL020C	YDL147W	p	td	0	0	0	1	0
YOR259C	YDL020C	YDR394W	p	td	0	0	0	1	0
YOR259C	YDL020C	YEL037C	p	td	0	0	0	1	0
YOR259C	YDL020C	YER012W	p	td	0	0	0	1	0
YOR259C	YDL020C	YFR004W	p	td	0	0	0	1	0
YOR259C	YDL020C	YGL048C	p	td	0	0	0	1	0
YOR259C	YDL020C	YHR027C	p	td	0	0	0	1	0
YOR259C	YDL020C	YHR200W	p	p	0	0	0	1	0
YOR259C	YDL020C	YHR200W	p	td	0	0	0	1	0
YOR259C	YDL020C	YKL145W	p	td	0	0	0	1	0
YOR259C	YDR394W	YBR272C	p	p	0	0	1	0	0
YOR259C	YDR394W	YDL020C	tu	tu	0	0	1	0	0
YOR259C	YDR394W	YDL147W	p	p	0	0	1	0	0
YOR259C	YDR394W	YDR363W-A	p	p	0	0	1	0	0
YOR259C	YDR394W	YEL037C	p	p	0	0	1	0	0
YOR259C	YDR394W	YER012W	p	p	0	0	1	0	0
YOR259C	YDR394W	YFR004W	p	p	0	0	1	0	0
YOR259C	YDR394W	YGL004C	p	p	0	0	1	0	0
YOR259C	YDR394W	YGL048C	p	p	0	0	1	0	0
YOR259C	YDR394W	YGR232W	p	p	0	0	1	0	0
YOR259C	YDR394W	YHL030W	p	p	0	0	1	0	0
YOR259C	YDR394W	YHR027C	p	p	0	0	1	0	0
YOR259C	YDR394W	YHR200W	p	p	0	0	1	0	0
YOR259C	YDR394W	YIL007C	p	p	0	0	1	0	0
YOR259C	YDR394W	YKL145W	p	p	0	0	1	0	0
YOR259C	YDR394W	YOR117W	p	p	0	0	1	0	0
YOR259C	YDR394W	YPR108W	p	p	0	0	1	0	0
YOR259C	YFR004W	YBR272C	p	p	0	0	1	0	0
YOR259C	YFR004W	YDL020C	tu	tu	0	0	1	0	0
YOR259C	YFR004W	YDL147W	p	p	0	0	1	0	0
YOR259C	YFR004W	YDR363W-A	p	p	0	0	1	0	0
YOR259C	YFR004W	YDR394W	p	p	0	0	1	0	0
YOR259C	YFR004W	YEL037C	p	p	0	0	1	0	0
YOR259C	YFR004W	YER012W	p	p	0	0	1	0	0
YOR259C	YFR004W	YGL004C	p	p	0	0	1	0	0
YOR259C	YFR004W	YGL048C	p	p	0	0	1	0	0
YOR259C	YFR004W	YGR232W	p	p	0	0	1	0	0
YOR259C	YFR004W	YHL030W	p	p	0	0	1	0	0
YOR259C	YFR004W	YHR027C	p	p	0	0	1	0	0
YOR259C	YFR004W	YHR200W	p	p	0	0	1	0	0
YOR259C	YFR004W	YKL145W	p	p	0	0	1	0	0
YOR259C	YFR004W	YOR117W	p	p	0	0	1	0	0
YOR259C	YFR004W	YPR108W	p	p	0	0	1	0	0
YOR259C	YGL048C	YBR272C	p	p	0	0	1	0	0
YOR259C	YGL048C	YDL020C	tu	tu	0	0	1	0	0
YOR259C	YGL048C	YDL147W	p	p	0	0	1	0	0
YOR259C	YGL048C	YDR363W-A	p	p	0	0	1	0	0
YOR259C	YGL048C	YDR394W	p	p	0	0	1	0	0
YOR259C	YGL048C	YEL037C	p	p	0	0	1	0	0
YOR259C	YGL048C	YER012W	p	p	0	0	1	0	0
YOR259C	YGL048C	YFR004W	p	p	0	0	1	0	0
YOR259C	YGL048C	YFR034C	p	p	0	0	1	0	0
YOR259C	YGL048C	YGL004C	p	p	0	0	1	0	0
YOR259C	YGL048C	YGR232W	p	p	0	0	1	0	0
YOR259C	YGL048C	YHL030W	p	p	0	0	1	0	0
YOR259C	YGL048C	YHR027C	p	p	0	0	1	0	0
YOR259C	YGL048C	YHR200W	p	p	0	0	1	0	0
YOR259C	YGL048C	YIL007C	p	p	0	0	1	0	0
YOR259C	YGL048C	YKL010C	p	p	0	0	1	0	0
YOR259C	YGL048C	YKL145W	p	p	0	0	1	0	0
YOR259C	YGL048C	YOR117W	p	p	0	0	1	0	0
YOR259C	YGL048C	YPL248C	p	p	0	0	1	0	0
YOR259C	YGL048C	YPR108W	p	p	0	0	1	0	0
YOR259C	YGR232W	YBR049C	tu	tu	0	0	1	0	0
YOR259C	YGR232W	YBR272C	p	p	0	0	1	0	0
YOR259C	YGR232W	YDL147W	p	p	0	0	1	0	0
YOR259C	YGR232W	YDR363W-A	p	p	0	0	1	0	0
YOR259C	YGR232W	YDR394W	p	p	0	0	1	0	0
YOR259C	YGR232W	YFR004W	p	p	0	0	1	0	0
YOR259C	YGR232W	YGL004C	p	p	0	0	1	0	0
YOR259C	YGR232W	YGL048C	p	p	0	0	1	0	0
YOR259C	YGR232W	YHR200W	p	p	0	0	1	0	0
YOR259C	YGR232W	YIL007C	p	p	0	0	1	0	0
YOR259C	YGR232W	YKL145W	p	p	0	0	1	0	0
YOR259C	YGR232W	YOR117W	p	p	0	0	1	0	0
YOR259C	YGR232W	YPR108W	p	p	0	0	1	0	0
YOR259C	YHR200W	YBR272C	p	p	0	0	1	0	0
YOR259C	YHR200W	YDL020C	tu	p	0	0	1	0	0
YOR259C	YHR200W	YDL020C	tu	tu	0	0	1	0	0
YOR259C	YHR200W	YDL147W	p	p	0	0	1	0	0
YOR259C	YHR200W	YDR363W-A	p	p	0	0	1	0	0
YOR259C	YHR200W	YDR394W	p	p	0	0	1	0	0
YOR259C	YHR200W	YEL037C	p	p	0	0	1	0	0
YOR259C	YHR200W	YER012W	p	p	0	0	1	0	0
YOR259C	YHR200W	YFR004W	p	p	0	0	1	0	0
YOR259C	YHR200W	YGL004C	p	p	0	0	1	0	0
YOR259C	YHR200W	YGL048C	p	p	0	0	1	0	0
YOR259C	YHR200W	YGR232W	p	p	0	0	1	0	0
YOR259C	YHR200W	YHL030W	p	p	0	0	1	0	0
YOR259C	YHR200W	YHR027C	p	p	0	0	1	0	0
YOR259C	YHR200W	YKL145W	p	p	0	0	1	0	0
YOR259C	YHR200W	YOR117W	p	p	0	0	1	0	0
YOR259C	YHR200W	YPR108W	p	p	0	0	1	0	0
YOR259C	YIL007C	YDR394W	p	p	0	0	1	0	0
YOR259C	YIL007C	YGL004C	p	p	0	0	1	0	0
YOR259C	YIL007C	YGL048C	p	p	0	0	1	0	0
YOR259C	YIL007C	YGR232W	p	p	0	0	1	0	0
YOR259C	YIL007C	YOR117W	p	p	0	0	1	0	0
YOR259C	YKL145W	YBR272C	p	p	0	0	1	0	0
YOR259C	YKL145W	YDL020C	tu	tu	0	0	1	0	0
YOR259C	YKL145W	YDL147W	p	p	0	0	1	0	0
YOR259C	YKL145W	YDR363W-A	p	p	0	0	1	0	0
YOR259C	YKL145W	YDR394W	p	p	0	0	1	0	0
YOR259C	YKL145W	YEL037C	p	p	0	0	1	0	0
YOR259C	YKL145W	YER012W	p	p	0	0	1	0	0
YOR259C	YKL145W	YFR004W	p	p	0	0	1	0	0
YOR259C	YKL145W	YFR034C	p	p	0	0	1	0	0
YOR259C	YKL145W	YGL048C	p	p	0	0	1	0	0
YOR259C	YKL145W	YGR232W	p	p	0	0	1	0	0
YOR259C	YKL145W	YHR027C	p	p	0	0	1	0	0
YOR259C	YKL145W	YHR200W	p	p	0	0	1	0	0
YOR259C	YKL145W	YOR117W	p	p	0	0	1	0	0
YOR260W	YER025W	YBR049C	tu	tu	0	0	1	0	0
YOR260W	YER025W	YDR211W	p	p	0	0	1	0	0
YOR260W	YER025W	YGR083C	p	p	0	0	1	0	0
YOR260W	YER025W	YJR007W	p	p	0	0	1	0	0
YOR260W	YER025W	YLR291C	p	p	0	0	1	0	0
YOR260W	YER025W	YPL237W	p	p	0	0	1	0	0
YOR260W	YGR083C	YBR159W	p	p	0	0	1	0	0
YOR260W	YGR083C	YDR211W	p	p	0	0	1	0	0
YOR260W	YGR083C	YER025W	p	p	0	0	1	0	0
YOR260W	YGR083C	YJR007W	p	p	0	0	1	0	0
YOR260W	YGR083C	YKR026C	p	p	0	0	1	0	0
YOR260W	YGR083C	YLR291C	p	p	0	0	1	0	0
YOR260W	YGR083C	YPL237W	p	p	0	0	1	0	0
YOR260W	YJR007W	YBR049C	tu	tu	0	0	1	0	0
YOR260W	YJR007W	YDR211W	p	p	0	0	1	0	0
YOR260W	YJR007W	YER025W	p	p	0	0	1	0	0
YOR260W	YJR007W	YGR083C	p	p	0	0	1	0	0
YOR260W	YJR007W	YKR026C	p	p	0	0	1	0	0
YOR260W	YJR007W	YLR291C	p	p	0	0	1	0	0
YOR260W	YJR007W	YPL237W	p	p	0	0	1	0	0
YOR260W	YKR026C	YBR159W	p	p	0	0	1	0	0
YOR260W	YKR026C	YDR211W	p	p	0	0	1	0	0
YOR260W	YKR026C	YGR083C	p	p	0	0	1	0	0
YOR260W	YKR026C	YJR007W	p	p	0	0	1	0	0
YOR260W	YKR026C	YLR291C	p	p	0	0	1	0	0
YOR260W	YKR026C	YPL237W	p	p	0	0	1	0	0
YOR261C	YDL020C	YDL097C	p	td	0	0	0	1	0
YOR261C	YDL020C	YDL147W	p	td	0	0	0	1	0
YOR261C	YDL020C	YDR394W	p	td	0	0	0	1	0
YOR261C	YDL020C	YDR427W	p	td	0	0	0	1	0
YOR261C	YDL020C	YER012W	p	td	0	0	0	1	0
YOR261C	YDL020C	YER021W	p	td	0	0	0	1	0
YOR261C	YDL020C	YFR004W	p	td	0	0	0	1	0
YOR261C	YDL020C	YFR050C	p	td	0	0	0	1	0
YOR261C	YDL020C	YFR052W	p	p	0	0	0	1	0
YOR261C	YDL020C	YFR052W	p	td	0	0	0	1	0
YOR261C	YDL020C	YGR135W	p	td	0	0	0	1	0
YOR261C	YDL020C	YHR027C	p	td	0	0	0	1	0
YOR261C	YDL020C	YHR200W	p	p	0	0	0	1	0
YOR261C	YDL020C	YHR200W	p	td	0	0	0	1	0
YOR261C	YDL020C	YMR314W	p	td	0	0	0	1	0
YOR261C	YDL020C	YOL038W	p	td	0	0	0	1	0
YOR261C	YDL097C	YBR272C	p	p	0	0	1	0	0
YOR261C	YDL097C	YDL020C	tu	tu	0	0	1	0	0
YOR261C	YDL097C	YDL147W	p	p	0	0	1	0	0
YOR261C	YDL097C	YDR363W-A	p	p	0	0	1	0	0
YOR261C	YDL097C	YDR394W	p	p	0	0	1	0	0
YOR261C	YDL097C	YDR427W	p	p	0	0	1	0	0
YOR261C	YDL097C	YER012W	p	p	0	0	1	0	0
YOR261C	YDL097C	YER021W	p	p	0	0	1	0	0
YOR261C	YDL097C	YFR004W	p	p	0	0	1	0	0
YOR261C	YDL097C	YFR052W	p	p	0	0	1	0	0
YOR261C	YDL097C	YGL004C	p	p	0	0	1	0	0
YOR261C	YDL097C	YGR232W	p	p	0	0	1	0	0
YOR261C	YDL097C	YHL030W	p	p	0	0	1	0	0
YOR261C	YDL097C	YHR027C	p	p	0	0	1	0	0
