"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"ku" "kd" 213 6 27 7 NA NA
"ku" "ku" 1189 15 7 9 1 5
"p" "kd" 482 8 29 12 NA NA
"p" "ku" 1499 5 5 13 1 1
"p" "p" 5289 1 11 85 4 2
"td" "kd" 43 NA 1 NA NA NA
"td" "ku" 35 NA NA NA 1 NA
"td" "p" 692 NA NA 8 26 NA
"td" "td" 169 NA NA NA 2 1
"tu" "kd" 118 NA 5 1 NA NA
"tu" "ku" 6 NA NA NA NA NA
"tu" "p" 433 NA NA 5 NA NA
"tu" "td" 103 NA NA NA NA 11
"tu" "tu" 3240 NA 1 14 1 NA
"kd" "kd" 30 7 5 NA NA NA
"ku" "kd" 201 4 17 1 NA NA
"ku" "ku" 1179 10 8 7 1 1
"p" "kd" 443 3 20 15 NA NA
"p" "ku" 1624 8 10 10 NA 1
"p" "p" 5387 4 1 111 1 3
"td" "kd" 69 NA NA NA NA NA
"td" "ku" 38 NA NA NA 1 NA
"td" "p" 645 NA NA 5 30 NA
"td" "td" 196 NA NA NA NA 1
"tu" "kd" 107 NA 2 1 NA NA
"tu" "p" 544 NA NA 2 NA 1
"tu" "td" 103 NA NA NA NA 7
"tu" "tu" 3157 NA 1 7 2 6
"kd" "kd" 42 8 2 NA NA NA
"ku" "kd" 194 4 19 1 NA NA
"ku" "ku" 1262 17 11 17 1 NA
"p" "kd" 461 3 12 8 NA NA
"p" "ku" 1554 3 3 17 NA 2
"p" "p" 5172 4 14 116 3 3
"td" "kd" 50 NA 1 NA 7 NA
"td" "ku" 17 NA NA NA 1 NA
"td" "p" 625 NA 1 1 30 NA
"td" "td" 112 NA NA NA NA 7
"tu" "kd" 91 1 5 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 493 NA 1 5 NA NA
"tu" "td" 122 NA NA NA NA 9
"tu" "tu" 3093 1 1 11 3 4
"kd" "kd" 35 12 15 NA NA NA
"ku" "kd" 202 3 18 2 NA NA
"ku" "ku" 1182 8 6 21 NA NA
"p" "kd" 494 9 19 18 NA NA
"p" "ku" 1573 3 6 22 1 3
"p" "p" 5195 6 6 141 NA 2
"td" "kd" 33 NA NA NA 9 NA
"td" "ku" 32 NA NA NA 1 NA
"td" "p" 680 NA NA 3 17 1
"td" "td" 179 NA NA 2 3 4
"tu" "kd" 116 NA 2 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 467 NA NA 3 NA 2
"tu" "td" 118 1 NA 1 NA 14
"tu" "tu" 3090 NA NA 13 1 4
"kd" "kd" 57 1 NA NA NA NA
"ku" "kd" 235 1 25 5 NA NA
"ku" "ku" 1197 8 15 12 1 1
"p" "kd" 514 NA 25 14 1 NA
"p" "ku" 1515 3 2 6 1 1
"p" "p" 5405 6 9 120 3 1
"td" "kd" 68 NA 5 1 36 NA
"td" "ku" 52 NA 2 NA 2 NA
"td" "p" 669 NA 4 4 37 NA
"td" "td" 157 NA NA NA NA NA
"tu" "kd" 114 NA 6 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 460 NA NA 1 1 1
"tu" "td" 105 NA NA NA NA 6
"tu" "tu" 3130 NA NA 11 NA 3
"kd" "kd" 39 8 3 NA NA NA
"ku" "kd" 278 6 21 2 NA NA
"ku" "ku" 1319 9 7 7 4 2
"p" "kd" 241 1 19 10 NA NA
"p" "ku" 1534 3 1 16 1 1
"p" "p" 5379 2 6 112 5 1
"td" "kd" 87 NA 1 1 1 NA
"td" "ku" 33 NA NA NA 1 NA
"td" "p" 739 NA 2 2 24 NA
"td" "td" 142 NA NA NA NA 10
"tu" "kd" 95 1 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 462 NA NA 9 NA 1
"tu" "td" 114 NA NA 1 NA 12
"tu" "tu" 3247 1 1 10 5 5
"kd" "kd" 46 2 27 NA NA NA
"ku" "kd" 202 7 19 1 NA NA
"ku" "ku" 1189 9 14 9 NA 1
"p" "kd" 429 10 20 10 NA NA
"p" "ku" 1499 2 5 15 2 3
"p" "p" 5359 1 8 127 5 4
"td" "kd" 49 NA 1 1 2 NA
"td" "ku" 35 NA NA NA 5 NA
"td" "p" 626 NA NA 5 9 NA
"td" "td" 212 NA NA NA 6 NA
"tu" "kd" 104 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 514 NA 1 1 NA NA
"tu" "td" 93 NA NA NA NA 5
"tu" "tu" 3089 NA 1 10 2 5
"kd" "kd" 73 10 26 NA NA NA
"ku" "kd" 230 5 24 4 NA NA
"ku" "ku" 1255 13 7 6 2 2
"p" "kd" 504 13 26 19 NA NA
"p" "ku" 1606 8 7 18 1 1
"p" "p" 5545 2 11 112 1 1
"td" "kd" 41 NA 8 NA 11 NA
"td" "ku" 32 NA NA NA 1 NA
"td" "p" 634 NA 1 2 21 4
"td" "td" 136 NA NA NA 66 75
"tu" "kd" 99 NA 1 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 477 NA NA 3 2 NA
"tu" "td" 127 NA NA NA NA 10
"tu" "tu" 2922 NA 1 11 2 1
"kd" "kd" 64 34 13 NA NA NA
"ku" "kd" 232 12 54 3 1 NA
"ku" "ku" 1201 17 15 6 1 2
"p" "kd" 443 4 23 16 2 NA
"p" "ku" 1613 4 5 24 2 NA
"p" "p" 5377 11 7 128 9 2
"td" "kd" 93 NA 4 NA 4 NA
"td" "ku" 40 NA NA NA NA NA
"td" "p" 627 NA 5 1 45 1
"td" "td" 197 NA NA NA 15 9
"tu" "kd" 98 NA 5 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 534 NA 1 5 1 3
"tu" "td" 133 NA NA NA NA 6
"tu" "tu" 3187 NA NA 13 2 4
"kd" "kd" 53 26 34 4 NA NA
"ku" "kd" 256 7 24 10 NA NA
"ku" "ku" 1156 13 10 19 NA 2
"p" "kd" 465 12 30 22 NA NA
"p" "ku" 1553 4 9 25 NA 1
"p" "p" 5325 29 13 118 3 4
"td" "kd" 55 NA 5 NA NA NA
"td" "ku" 39 NA NA 1 NA NA
"td" "p" 666 NA 4 6 19 NA
"td" "td" 221 NA NA NA 13 4
"tu" "kd" 102 NA 5 4 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 479 NA 1 1 NA 9
"tu" "td" 117 NA NA 1 NA 18
"tu" "tu" 3146 NA 1 20 5 2
"kd" "kd" 40 25 31 26 NA NA
"ku" "kd" 204 11 32 15 NA NA
"ku" "ku" 1214 7 13 10 2 NA
"p" "kd" 474 10 22 25 NA NA
"p" "ku" 1490 12 2 11 1 NA
"p" "p" 5134 4 9 144 NA 4
"td" "kd" 25 NA 2 NA NA NA
"td" "ku" 46 NA 1 NA 1 NA
"td" "p" 642 NA 1 2 28 3
"td" "td" 140 NA NA NA 5 50
"tu" "kd" 109 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 471 NA 1 9 NA 1
"tu" "td" 114 NA NA NA NA 5
"tu" "tu" 3344 NA NA 12 6 6
"kd" "kd" 26 37 43 NA NA NA
"ku" "kd" 227 16 38 4 NA NA
"ku" "ku" 1193 11 16 17 1 NA
"p" "kd" 515 15 32 17 NA NA
"p" "ku" 1536 9 11 24 1 1
"p" "p" 5306 7 9 91 NA 2
"td" "kd" 42 NA 3 1 NA NA
"td" "ku" 26 NA NA NA 1 NA
"td" "p" 621 NA 1 3 21 NA
"td" "td" 193 NA NA NA NA 8
"tu" "kd" 112 NA 3 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 499 NA 1 1 NA NA
"tu" "td" 115 NA NA NA NA 7
"tu" "tu" 3191 NA 2 6 NA 3
"kd" "kd" 56 11 1 NA NA NA
"ku" "kd" 233 3 10 6 NA NA
"ku" "ku" 1246 16 8 9 1 1
"p" "kd" 500 1 21 10 NA NA
"p" "ku" 1519 5 9 10 NA NA
"p" "p" 5248 4 18 94 3 NA
"td" "kd" 55 NA 3 5 1 NA
"td" "ku" 27 NA 1 NA 3 NA
"td" "p" 608 NA NA 17 15 NA
"td" "td" 221 NA NA NA 8 NA
"tu" "kd" 95 NA 6 NA NA NA
"tu" "p" 497 NA NA 6 NA NA
"tu" "td" 119 1 NA NA NA 3
"tu" "tu" 3013 NA NA 6 3 1
"kd" "kd" 42 22 14 5 NA NA
"ku" "kd" 213 7 23 2 1 NA
"ku" "ku" 1169 11 10 8 1 4
"p" "kd" 422 3 25 20 NA NA
"p" "ku" 1497 4 10 23 NA 1
"p" "p" 5355 5 11 132 3 2
"td" "kd" 48 NA 4 1 4 NA
"td" "ku" 37 NA NA NA 1 NA
"td" "p" 660 NA 1 2 46 NA
"td" "td" 177 NA NA NA NA NA
"tu" "kd" 100 NA 4 NA NA NA
"tu" "p" 508 NA 2 3 2 2
"tu" "td" 115 1 NA NA NA 9
"tu" "tu" 3111 1 2 14 6 NA
"kd" "kd" 16 13 30 NA NA NA
"ku" "kd" 214 9 25 4 NA NA
"ku" "ku" 1205 6 7 18 2 1
"p" "kd" 495 11 28 9 NA NA
"p" "ku" 1622 9 5 19 NA 2
"p" "p" 5352 4 12 125 NA 2
"td" "kd" 51 NA 12 NA 5 NA
"td" "ku" 26 NA NA 1 1 NA
"td" "p" 613 NA 7 18 23 NA
"td" "td" 223 NA NA NA NA NA
"tu" "kd" 113 NA 5 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 487 1 1 12 1 NA
"tu" "td" 91 NA NA 1 NA 6
"tu" "tu" 3260 NA 2 5 4 5
"kd" "kd" 47 13 20 12 NA NA
"ku" "kd" 211 2 20 13 1 NA
"ku" "ku" 1177 11 8 15 5 3
"p" "kd" 506 3 39 17 1 NA
"p" "ku" 1555 8 8 19 1 NA
"p" "p" 5494 10 22 170 2 2
"td" "kd" 49 NA 1 NA NA NA
"td" "ku" 40 NA NA 1 2 NA
"td" "p" 649 NA NA 3 11 NA
"td" "td" 144 NA NA NA NA 1
"tu" "kd" 110 NA 3 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 467 NA NA 4 NA 6
"tu" "td" 124 NA NA NA NA 4
"tu" "tu" 3104 1 NA 7 1 NA
"kd" "kd" 73 13 4 16 NA NA
"ku" "kd" 218 3 18 8 1 NA
"ku" "ku" 1187 7 12 14 2 1
"p" "kd" 507 7 49 59 2 NA
"p" "ku" 1471 4 4 19 1 1
"p" "p" 5350 21 24 131 6 2
"td" "kd" 30 NA 9 NA 1 NA
"td" "ku" 28 NA 1 NA NA NA
"td" "p" 613 NA 3 1 23 NA
"td" "td" 148 NA NA NA 28 34
"tu" "kd" 84 NA 1 3 NA NA
"tu" "p" 486 NA NA 5 NA NA
"tu" "td" 120 NA NA NA NA 3
"tu" "tu" 3079 NA NA 14 NA 4
"kd" "kd" 47 15 14 NA NA NA
"ku" "kd" 226 7 21 15 NA NA
"ku" "ku" 1264 20 11 12 3 NA
"p" "kd" 488 3 30 28 NA NA
"p" "ku" 1583 4 12 19 3 2
"p" "p" 5471 16 7 128 4 5
"td" "kd" 47 NA 1 NA 13 NA
"td" "ku" 41 NA NA NA 5 NA
"td" "p" 670 NA 2 34 59 1
"td" "td" 117 NA NA NA 1 NA
"tu" "kd" 46 NA 8 3 NA NA
"tu" "p" 487 NA 2 6 NA 1
"tu" "td" 102 NA NA NA NA 4
"tu" "tu" 3189 2 2 8 4 NA
"kd" "kd" 28 52 46 4 NA NA
"ku" "kd" 222 19 27 2 NA NA
"ku" "ku" 1190 17 17 9 1 1
"p" "kd" 510 17 31 15 NA NA
"p" "ku" 1368 9 7 16 1 NA
"p" "p" 5308 10 4 151 4 4
"td" "kd" 37 NA NA NA NA NA
"td" "ku" 44 NA NA 1 3 NA
"td" "p" 685 NA NA 4 29 NA
"td" "td" 197 NA NA NA NA 12
"tu" "kd" 141 NA 1 3 NA NA
"tu" "p" 489 NA NA 7 NA NA
"tu" "td" 138 NA NA NA NA 9
"tu" "tu" 3192 NA 1 12 2 2
"kd" "kd" 38 2 12 NA NA NA
"ku" "kd" 224 3 22 6 1 NA
"ku" "ku" 1155 3 11 8 2 3
"p" "kd" 502 1 29 10 NA NA
"p" "ku" 1614 1 7 19 1 1
"p" "p" 5414 2 11 105 1 NA
"td" "kd" 63 NA 19 2 NA NA
"td" "ku" 35 NA 1 NA NA NA
"td" "p" 636 NA 3 1 11 NA
"td" "td" 183 NA NA NA 9 3
"tu" "kd" 118 NA 3 3 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 496 NA 1 3 NA NA
"tu" "td" 97 NA NA NA 1 5
"tu" "tu" 3137 NA 2 9 1 1
"kd" "kd" 42 8 2 1 NA NA
"ku" "kd" 215 2 24 8 2 NA
"ku" "ku" 1194 16 3 6 NA NA
"p" "kd" 467 3 25 27 NA NA
"p" "ku" 1654 3 5 20 1 NA
"p" "p" 5360 5 11 106 7 1
"td" "kd" 60 NA NA NA 2 NA
"td" "ku" 41 NA NA NA 2 NA
"td" "p" 669 NA NA 7 53 NA
"td" "td" 263 NA NA NA 5 NA
"tu" "kd" 97 NA 4 5 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 518 NA NA 2 NA 1
"tu" "td" 101 1 NA NA NA 9
"tu" "tu" 3050 NA 1 7 2 2
"kd" "kd" 42 16 21 NA NA NA
"ku" "kd" 233 9 32 1 NA NA
"ku" "ku" 1160 15 16 12 3 1
"p" "kd" 529 14 37 10 1 NA
"p" "ku" 1443 3 8 10 NA 4
"p" "p" 5417 14 13 114 1 4
"td" "kd" 65 NA 4 NA 2 NA
"td" "ku" 45 NA NA NA 3 NA
"td" "p" 641 NA 2 5 39 NA
"td" "td" 255 NA NA NA 2 2
"tu" "kd" 79 NA 3 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 570 NA NA 7 NA 1
"tu" "td" 121 NA NA NA NA 13
"tu" "tu" 3148 NA NA 4 4 4
"kd" "kd" 37 NA 23 NA NA NA
"ku" "kd" 212 3 22 3 NA NA
"ku" "ku" 1427 11 15 14 5 1
"p" "kd" 453 8 24 18 1 NA
"p" "ku" 1657 5 3 25 1 6
"p" "p" 5520 6 10 118 2 4
"td" "kd" 56 NA 5 NA 8 NA
"td" "ku" 44 NA NA NA 2 NA
"td" "p" 665 NA NA 6 24 NA
"td" "td" 143 NA NA 47 20 9
"tu" "kd" 109 1 2 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 524 NA NA 4 NA 4
"tu" "td" 110 NA NA NA NA 7
"tu" "tu" 3302 NA 1 14 1 4
"kd" "kd" 51 12 19 3 NA NA
"ku" "kd" 209 4 18 NA NA NA
"ku" "ku" 1206 11 12 11 1 NA
"p" "kd" 478 6 17 11 NA NA
"p" "ku" 1503 5 3 8 NA NA
"p" "p" 5238 4 5 111 2 NA
"td" "kd" 45 NA NA NA NA NA
"td" "ku" 44 NA NA NA NA NA
"td" "p" 685 NA NA 2 31 1
"td" "td" 192 NA NA NA NA 1
"tu" "kd" 90 NA 2 2 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 587 NA NA 4 NA 1
"tu" "td" 101 NA NA NA NA 8
"tu" "tu" 3436 NA NA 7 3 5
"kd" "kd" 37 NA 1 2 NA NA
"ku" "kd" 224 4 19 3 NA NA
"ku" "ku" 1164 9 7 11 1 2
"p" "kd" 454 1 23 31 NA NA
"p" "ku" 1586 7 4 22 1 1
"p" "p" 5138 8 11 123 1 NA
"td" "kd" 74 NA NA NA NA NA
"td" "ku" 31 NA NA NA 1 NA
"td" "p" 665 NA NA 5 28 NA
"td" "td" 186 NA NA NA 2 NA
"tu" "kd" 99 NA 3 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 546 NA 2 5 NA 1
"tu" "td" 121 NA NA NA NA 9
"tu" "tu" 3242 NA 1 12 3 4
"kd" "kd" 34 18 17 NA NA NA
"ku" "kd" 195 5 25 2 NA NA
"ku" "ku" 1229 9 11 5 2 6
"p" "kd" 461 8 31 34 NA NA
"p" "ku" 1498 8 8 22 1 1
"p" "p" 5226 7 22 136 5 8
"td" "kd" 41 NA 2 NA NA NA
"td" "ku" 26 NA NA 1 1 NA
"td" "p" 663 NA 2 14 25 1
"td" "td" 154 NA NA NA 11 104
"tu" "kd" 118 NA 2 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 488 NA NA 3 NA NA
"tu" "td" 123 NA NA 1 NA 7
"tu" "tu" 3307 NA NA 4 3 5
"kd" "kd" 18 2 NA NA NA NA
"ku" "kd" 190 2 24 4 NA NA
"ku" "ku" 1124 17 8 10 2 2
"p" "kd" 455 3 10 20 NA NA
"p" "ku" 1438 5 3 13 NA 2
"p" "p" 5420 4 3 126 1 2
"td" "kd" 46 NA 1 NA 2 NA
"td" "ku" 32 NA NA NA NA NA
"td" "p" 704 NA 2 5 70 NA
"td" "td" 165 NA NA NA NA 1
"tu" "kd" 115 NA 3 5 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 469 1 NA 5 NA 1
"tu" "td" 138 NA NA NA NA 13
"tu" "tu" 3258 NA NA 7 4 5
"kd" "kd" 28 8 10 4 NA NA
"ku" "kd" 88 2 13 6 NA NA
"ku" "ku" 1093 2 7 7 3 1
"p" "kd" 430 5 13 26 NA NA
"p" "ku" 1513 4 4 12 2 2
"p" "p" 5299 5 7 85 1 2
"td" "kd" 49 NA 4 NA NA NA
"td" "ku" 34 NA NA NA 3 NA
"td" "p" 692 NA 1 3 31 2
"td" "td" 167 NA NA NA 27 NA
"tu" "kd" 122 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 546 NA NA 2 NA NA
"tu" "td" 108 NA NA NA NA 6
"tu" "tu" 2958 NA 1 7 NA 2
"kd" "kd" 29 NA 7 1 NA NA
"ku" "kd" 214 NA 13 3 NA NA
"ku" "ku" 1216 7 8 9 3 2
"p" "kd" 488 2 21 11 NA NA
"p" "ku" 1472 1 3 15 1 2
"p" "p" 5343 3 13 110 1 4
"td" "kd" 51 NA 5 2 NA NA
"td" "ku" 33 NA NA NA NA NA
"td" "p" 745 NA 2 3 24 1
"td" "td" 167 NA NA NA NA 3
"tu" "kd" 113 NA 5 6 NA NA
"tu" "p" 461 NA NA 2 NA 1
"tu" "td" 121 NA NA NA NA 10
"tu" "tu" 3116 NA NA 13 5 3
"kd" "kd" 41 1 4 NA NA NA
"ku" "kd" 190 3 12 4 NA NA
"ku" "ku" 1155 8 5 9 NA 1
"p" "kd" 484 1 14 16 NA NA
"p" "ku" 1494 3 1 11 NA 1
"p" "p" 5447 3 7 114 2 1
"td" "kd" 30 NA 4 11 2 NA
"td" "ku" 26 NA NA 2 NA NA
"td" "p" 580 NA 5 13 29 NA
"td" "td" 218 NA NA NA 3 NA
"tu" "kd" 110 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 517 NA 4 2 1 1
"tu" "td" 90 NA NA NA NA 1
"tu" "tu" 3074 NA NA 7 2 6
"kd" "kd" 46 14 1 NA NA NA
"ku" "kd" 196 7 27 8 NA NA
"ku" "ku" 1262 7 14 16 3 NA
"p" "kd" 455 1 30 26 NA NA
"p" "ku" 1653 2 3 9 1 3
"p" "p" 5437 6 23 101 2 3
"td" "kd" 68 NA 11 6 NA NA
"td" "ku" 32 NA 1 1 1 NA
"td" "p" 659 NA 4 1 35 2
"td" "td" 206 NA NA NA 20 NA
"tu" "kd" 112 NA 1 1 NA NA
"tu" "p" 471 NA NA 1 1 2
"tu" "td" 116 NA NA NA NA 3
"tu" "tu" 3042 NA NA 9 4 7
"kd" "kd" 49 10 12 NA NA NA
"ku" "kd" 211 4 10 8 NA NA
"ku" "ku" 1170 11 10 11 2 2
"p" "kd" 482 3 14 20 NA NA
"p" "ku" 1410 3 3 7 1 3
"p" "p" 5271 1 9 102 4 6
"td" "kd" 66 NA 4 NA NA NA
"td" "ku" 45 NA 1 NA 4 NA
"td" "p" 682 NA 1 7 30 2
"td" "td" 141 NA NA NA 11 19
"tu" "kd" 108 NA 1 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 470 NA NA 1 1 NA
"tu" "td" 112 NA NA 1 NA 10
"tu" "tu" 2998 NA NA 7 3 3
"kd" "kd" 34 34 56 NA NA NA
"ku" "kd" 228 13 24 1 NA NA
"ku" "ku" 1263 8 16 15 1 NA
"p" "kd" 475 19 31 11 NA NA
"p" "ku" 1484 5 5 17 NA 2
"p" "p" 5146 10 6 156 NA 2
"td" "kd" 67 NA NA NA 3 NA
"td" "ku" 21 NA NA NA NA NA
"td" "p" 608 NA 1 6 22 1
"td" "td" 179 NA NA 1 52 12
"tu" "kd" 135 NA 1 2 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 521 1 2 6 NA NA
"tu" "td" 122 NA NA NA NA 9
"tu" "tu" 3187 NA NA 13 6 4
"kd" "kd" 39 13 22 1 NA NA
"ku" "kd" 258 2 21 2 1 NA
"ku" "ku" 1274 11 14 10 NA 9
"p" "kd" 449 5 23 5 NA NA
"p" "ku" 1595 7 7 9 2 1
"p" "p" 5360 5 12 82 1 4
"td" "kd" 73 NA 1 NA 3 NA
"td" "ku" 39 NA NA NA NA NA
"td" "p" 706 NA NA 3 12 NA
"td" "td" 156 NA NA NA NA 5
"tu" "kd" 132 NA 3 1 NA NA
"tu" "p" 434 NA NA 2 NA NA
"tu" "td" 126 NA NA NA NA 6
"tu" "tu" 3199 2 2 6 4 6
"kd" "kd" 61 16 24 10 NA NA
"ku" "kd" 129 11 32 5 NA NA
"ku" "ku" 1203 11 16 14 3 1
"p" "kd" 483 9 21 17 NA NA
"p" "ku" 1485 9 8 18 NA 1
"p" "p" 5302 1 15 115 1 9
"td" "kd" 57 NA 4 NA 7 NA
"td" "ku" 36 NA NA NA 3 NA
"td" "p" 710 NA 5 1 33 NA
"td" "td" 122 1 NA NA NA 15
"tu" "kd" 111 NA 4 1 NA NA
"tu" "p" 522 NA NA 9 NA NA
"tu" "td" 118 NA NA NA NA 12
"tu" "tu" 3075 NA NA 9 1 3
"kd" "kd" 44 9 6 NA NA NA
"ku" "kd" 185 4 20 3 1 NA
"ku" "ku" 1202 15 13 11 NA 2
"p" "kd" 506 3 40 15 NA NA
"p" "ku" 1517 7 3 8 NA 2
"p" "p" 5342 7 20 115 2 2
"td" "kd" 92 NA NA NA NA NA
"td" "ku" 57 NA NA NA 2 NA
"td" "p" 710 1 NA 2 17 NA
"td" "td" 156 NA NA NA 8 1
"tu" "kd" 114 NA 4 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 563 NA NA 3 NA 1
"tu" "td" 118 NA NA NA NA 5
"tu" "tu" 3147 NA NA 7 4 1
"kd" "kd" 26 31 10 NA NA NA
"ku" "kd" 206 10 24 3 NA NA
"ku" "ku" 1253 13 9 12 4 2
"p" "kd" 503 15 26 4 NA NA
"p" "ku" 1561 6 4 15 2 NA
"p" "p" 5297 3 8 127 1 1
"td" "kd" 49 NA NA NA 1 NA
"td" "ku" 60 NA NA 1 1 1
"td" "p" 659 NA NA 10 32 2
"td" "td" 300 NA NA NA 29 30
"tu" "kd" 103 NA 4 1 NA NA
"tu" "p" 475 NA NA 1 1 NA
"tu" "td" 121 NA NA 1 NA 17
"tu" "tu" 3097 NA 1 12 2 5
"kd" "kd" 15 41 29 1 NA NA
"ku" "kd" 112 7 27 7 NA NA
"ku" "ku" 1160 13 15 14 1 1
"p" "kd" 453 24 32 12 NA NA
"p" "ku" 1462 5 5 24 1 NA
"p" "p" 5326 9 12 90 4 3
"td" "kd" 42 NA 1 13 NA NA
"td" "ku" 39 NA NA NA NA NA
"td" "p" 614 NA NA 9 35 NA
"td" "td" 171 NA NA NA 3 6
"tu" "kd" 103 2 6 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 493 NA NA 4 NA NA
"tu" "td" 129 NA NA NA NA 7
"tu" "tu" 3029 2 1 10 2 6
"kd" "kd" 48 2 NA 2 NA NA
"ku" "kd" 241 1 6 3 NA NA
"ku" "ku" 1286 11 7 11 NA NA
"p" "kd" 460 NA 7 16 1 2
"p" "ku" 1603 2 5 16 1 NA
"p" "p" 5125 2 NA 122 3 7
"td" "kd" 62 NA 1 3 2 NA
"td" "ku" 40 NA NA 1 3 NA
"td" "p" 689 NA NA 5 55 NA
"td" "td" 140 NA NA 1 NA NA
"tu" "kd" 103 NA 3 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 495 1 NA 9 NA NA
"tu" "td" 127 NA NA NA NA 7
"tu" "tu" 3309 NA 1 16 4 2
"kd" "kd" 70 2 4 1 NA NA
"ku" "kd" 172 1 18 1 NA NA
"ku" "ku" 1159 6 15 13 NA 2
"p" "kd" 471 1 19 26 NA NA
"p" "ku" 1528 4 6 15 2 1
"p" "p" 5369 1 1 145 2 1
"td" "kd" 48 NA 2 NA NA NA
"td" "ku" 64 NA NA NA 1 NA
"td" "p" 701 NA 2 5 26 5
"td" "td" 174 NA NA NA 26 11
"tu" "kd" 108 NA NA 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 457 NA NA 3 NA NA
"tu" "td" 131 NA NA 1 1 1
"tu" "tu" 3094 NA NA 5 2 7
"kd" "kd" 67 NA 14 NA NA NA
"ku" "kd" 242 1 27 2 NA NA
"ku" "ku" 1292 7 11 6 1 1
"p" "kd" 481 1 26 1 NA NA
"p" "ku" 1719 5 6 26 NA 1
"p" "p" 5593 3 10 104 5 3
"td" "kd" 51 NA 5 NA NA NA
"td" "ku" 35 NA NA NA 1 NA
"td" "p" 659 1 1 3 21 NA
"td" "td" 176 NA NA NA 20 NA
"tu" "kd" 138 NA 7 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 519 NA NA 2 NA 1
"tu" "td" 104 NA NA 1 NA 5
"tu" "tu" 2990 NA 1 10 1 2
"kd" "kd" 28 23 1 NA NA NA
"ku" "kd" 225 6 29 2 NA NA
"ku" "ku" 1327 20 15 12 2 4
"p" "kd" 471 2 29 12 NA NA
"p" "ku" 1554 5 5 14 2 1
"p" "p" 5233 11 13 113 NA 1
"td" "kd" 48 NA 4 NA NA NA
"td" "ku" 42 NA NA NA NA NA
"td" "p" 629 NA 3 3 25 NA
"td" "td" 127 NA NA 6 2 28
"tu" "kd" 100 NA 3 1 NA NA
"tu" "p" 494 1 NA 3 1 1
"tu" "td" 106 NA NA NA NA 13
"tu" "tu" 3153 NA NA 9 3 3
"kd" "kd" 62 1 15 NA NA NA
"ku" "kd" 260 6 10 2 NA NA
"ku" "ku" 1235 13 11 11 6 3
"p" "kd" 496 2 20 19 NA NA
"p" "ku" 1751 7 6 7 3 3
"p" "p" 5410 14 24 107 1 4
"td" "kd" 71 NA 3 25 NA NA
"td" "ku" 39 NA NA NA 2 1
"td" "p" 619 NA 1 22 17 2
"td" "td" 169 NA NA NA 14 3
"tu" "kd" 109 NA 8 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 473 1 2 4 NA 1
"tu" "td" 112 NA NA NA NA 11
"tu" "tu" 3185 1 NA 7 3 1
"kd" "kd" 36 7 8 NA NA NA
"ku" "kd" 200 2 32 NA NA NA
"ku" "ku" 1198 18 13 6 NA NA
"p" "kd" 494 3 10 2 NA NA
"p" "ku" 1485 6 5 12 NA 1
"p" "p" 5317 5 10 110 3 1
"td" "kd" 71 NA 7 3 NA NA
"td" "ku" 43 NA 1 NA NA NA
"td" "p" 639 NA 2 5 49 NA
"td" "td" 131 NA NA NA 11 2
"tu" "kd" 92 NA 1 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
