interaction_id	target_gene_name	kinase_gene_name	target_oln_id	kinase_oln_id	score
29378	TEL1	YMR291W	YBL088C	YMR291W	-0.217601
29379	TEP1	CLA4	YNL128W	YNL298W	-0.217601
29380	TEP1	STE20	YNL128W	YHL007C	-0.217601
29381	TEP1	SSK2	YNL128W	YNR031C	-0.217601
29382	TEP1	PTK2	YNL128W	YJR059W	-0.217601
29383	TEX1	KIC1	YNL253W	YHR102W	-0.217601
29384	TEX1	MEK1	YNL253W	YOR351C	-0.217601
29385	TEX1	RIM15	YNL253W	YFL033C	-0.217601
29386	TFA2	PBS2	YKR062W	YJL128C	-0.217601
29387	TFA2	ELM1	YKR062W	YKL048C	-0.217601
29388	TFB2	MCK1	YPL122C	YNL307C	-0.217601
29389	TFC1	RIM15	YBR123C	YFL033C	-0.217601
29390	TFP1	VHS1	YDL185W	YDR247W	-0.217601
29391	TFP1	TPK1	YDL185W	YJL164C	-0.217601
29392	TFP1	PSK2	YDL185W	YOL045W	-0.217601
29393	TFP1	HRK1	YDL185W	YOR267C	-0.217601
29394	TFP3	TOR1	YPL234C	YJR066W	-0.217601
29395	TFP3	TOR2	YPL234C	YKL203C	-0.217601
29396	TFP3	CBK1	YPL234C	YNL161W	-0.217601
29397	TFP3	KIC1	YPL234C	YHR102W	-0.217601
29398	TFS1	RIM15	YLR178C	YFL033C	-0.217601
29399	TGL2	SLT2	YDR058C	YHR030C	-0.217601
29400	TGL2	PBS2	YDR058C	YJL128C	-0.217601
29401	TGL2	MEK1	YDR058C	YOR351C	-0.217601
29402	TGS1	KIC1	YPL157W	YHR102W	-0.217601
29403	TGS1	DUN1	YPL157W	YDL101C	-0.217601
29404	TGS1	GCN2	YPL157W	YDR283C	-0.217601
29405	TGS1	YCK3	YPL157W	YER123W	-0.217601
29406	TGS1	KSP1	YPL157W	YHR082C	-0.217601
29407	THI21	PTK1	YPL258C	YKL198C	-0.217601
29408	THI22	SNF1	YPR121W	YDR477W	-0.217601
29409	THI3	PBS2	YDL080C	YJL128C	-0.217601
29410	THI7	PBS2	YLR237W	YJL128C	-0.217601
29411	THI7	PTK2	YLR237W	YJR059W	-0.217601
29412	THP1	BUB1	YOL072W	YGR188C	-0.217601
29413	THP1	CDC5	YOL072W	YMR001C	-0.217601
29414	THP1	RAD53	YOL072W	YPL153C	-0.217601
29415	THP2	FUS3	YHR167W	YBL016W	-0.217601
29416	THP2	CTK1	YHR167W	YKL139W	-0.217601
29417	THP2	KSS1	YHR167W	YGR040W	-0.217601
29418	THP2	MEK1	YHR167W	YOR351C	-0.217601
29419	THR1	PKH3	YHR025W	YDR466W	-0.217601
29420	THR1	YDL025C	YHR025W	YDL025C	-0.217601
29421	THR1	YGK3	YHR025W	YOL128C	-0.217601
29422	THR1	CDC28	YHR025W	YBR160W	-0.217601
29423	THR4	GIN4	YCR053W	YDR507C	-0.217601
29424	THR4	HAL5	YCR053W	YJL165C	-0.217601
29425	THR4	IME2	YCR053W	YJL106W	-0.217601
29426	THR4	KDX1	YCR053W	YKL161C	-0.217601
29427	THR4	SKY1	YCR053W	YMR216C	-0.217601
29428	TIF1	CDC7	YKR059W	YDL017W	-0.217601
29429	TIF2	YPL150W	YJL138C	YPL150W	-0.217601
29430	TIF2	PTK1	YJL138C	YKL198C	-0.217601
29431	TIF5	RCK1	YPR041W	YGL158W	-0.217601
29432	TIM18	KIC1	YOR297C	YHR102W	-0.217601
29433	TIM18	MCK1	YOR297C	YNL307C	-0.217601
29434	TIP41	SAT4	YPR040W	YCR008W	-0.217601
29435	TIR4	RIM15	YOR009W	YFL033C	-0.217601
29436	TIR4	IME2	YOR009W	YJL106W	-0.217601
29437	TKL1	CBK1	YPR074C	YNL161W	-0.217601
29438	TKL1	KIC1	YPR074C	YHR102W	-0.217601
29439	TKL1	SNF1	YPR074C	YDR477W	-0.217601
29440	TKL1	PBS2	YPR074C	YJL128C	-0.217601
29441	TKL1	MCK1	YPR074C	YNL307C	-0.217601
29442	TKL1	HOG1	YPR074C	YLR113W	-0.217601
29443	TKL1	NPR1	YPR074C	YNL183C	-0.217601
29444	TLG2	CBK1	YOL018C	YNL161W	-0.217601
29445	TLG2	KIC1	YOL018C	YHR102W	-0.217601
29446	TLG2	ALK2	YOL018C	YBL009W	-0.217601
29447	TLG2	KSP1	YOL018C	YHR082C	-0.217601
29448	TLG2	SKY1	YOL018C	YMR216C	-0.217601
29449	TMA10	SLT2	YLR327C	YHR030C	-0.217601
29450	TMA108	PBS2	YIL137C	YJL128C	-0.217601
29451	TMA108	PTK2	YIL137C	YJR059W	-0.217601
29452	TMA19	CDC7	YKL056C	YDL017W	-0.217601
29453	TMA19	YCK2	YKL056C	YNL154C	-0.217601
29454	TMA22	YPL150W	YJR014W	YPL150W	-0.217601
29455	TMA23	CBK1	YMR269W	YNL161W	-0.217601
29456	TMA23	CLA4	YMR269W	YNL298W	-0.217601
29457	TMA23	MCK1	YMR269W	YNL307C	-0.217601
29458	TOF1	KIC1	YNL273W	YHR102W	-0.217601
29459	TOF1	CLA4	YNL273W	YNL298W	-0.217601
29460	TOF1	BUB1	YNL273W	YGR188C	-0.217601
29461	TOF1	ELM1	YNL273W	YKL048C	-0.217601
29462	TOK1	CBK1	YJL093C	YNL161W	-0.217601
29463	TOM1	CBK1	YDR457W	YNL161W	-0.217601
29464	TOM70	MCK1	YNL121C	YNL307C	-0.217601
29465	TOM70	PKH3	YNL121C	YDR466W	-0.217601
29466	TOP1	GCN2	YOL006C	YDR283C	-0.217601
29467	TOP1	PBS2	YOL006C	YJL128C	-0.217601
29468	TOP1	ELM1	YOL006C	YKL048C	-0.217601
29469	TOP1	SKY1	YOL006C	YMR216C	-0.217601
29470	TOP3	CBK1	YLR234W	YNL161W	-0.217601
29471	TOP3	KIC1	YLR234W	YHR102W	-0.217601
29472	TOP3	CDC7	YLR234W	YDL017W	-0.217601
29473	TOR1	YCK3	YJR066W	YER123W	-0.217601
29474	TOR1	ELM1	YJR066W	YKL048C	-0.217601
29475	TOR2	PBS2	YKL203C	YJL128C	-0.217601
29476	TOS1	PBS2	YBR162C	YJL128C	-0.217601
29477	TOS1	HOG1	YBR162C	YLR113W	-0.217601
29478	TOS3	SKM1	YGL179C	YOL113W	-0.217601
29479	TOS4	BUB1	YLR183C	YGR188C	-0.217601
29480	TOS4	STE20	YLR183C	YHL007C	-0.217601
29481	TPA1	CKA1	YER049W	YIL035C	-0.217601
29482	TPK1	SSN3	YJL164C	YPL042C	-0.217601
29483	TPK1	DBF2	YJL164C	YGR092W	-0.217601
29484	TPM1	GIN4	YNL079C	YDR507C	-0.217601
29485	TPM1	BCK1	YNL079C	YJL095W	-0.217601
29486	TPM1	HAL5	YNL079C	YJL165C	-0.217601
29487	TPM1	PSK2	YNL079C	YOL045W	-0.217601
29488	TPM1	ALK2	YNL079C	YBL009W	-0.217601
29489	TPO5	RIM11	YKL174C	YMR139W	-0.217601
29490	TPO5	SKM1	YKL174C	YOL113W	-0.217601
29491	TPS1	FUS3	YBR126C	YBL016W	-0.217601
29492	TPS1	KCC4	YBR126C	YCL024W	-0.217601
29493	TPS1	PBS2	YBR126C	YJL128C	-0.217601
29494	TPS1	SCH9	YBR126C	YHR205W	-0.217601
29495	TPS1	SNF1	YBR126C	YDR477W	-0.217601
29496	TPS1	SSK2	YBR126C	YNR031C	-0.217601
29497	TPS1	TOR1	YBR126C	YJR066W	-0.217601
29498	TPS1	CDC28	YBR126C	YBR160W	-0.217601
29499	TPS1	NPR1	YBR126C	YNL183C	-0.217601
29500	TPS1	MKK2	YBR126C	YPL140C	-0.217601
29501	TPS1	YPL236C	YBR126C	YPL236C	-0.217601
29502	TPS2	CAK1	YDR074W	YFL029C	-0.217601
29503	TPS2	CMK2	YDR074W	YOL016C	-0.217601
29504	TPS2	SKM1	YDR074W	YOL113W	-0.217601
29505	TPS2	SLT2	YDR074W	YHR030C	-0.217601
29506	TPS2	SNF1	YDR074W	YDR477W	-0.217601
29507	TPS2	VHS1	YDR074W	YDR247W	-0.217601
29508	TPS2	KIN4	YDR074W	YOR233W	-0.217601
29509	TPS2	YPL141C	YDR074W	YPL141C	-0.217601
29510	TPS2	YPL150W	YDR074W	YPL150W	-0.217601
29511	TPS2	PTK1	YDR074W	YKL198C	-0.217601
29512	TPS2	SKY1	YDR074W	YMR216C	-0.217601
29513	TPS3	YMR291W	YMR261C	YMR291W	-0.217601
29514	TPS3	RIM15	YMR261C	YFL033C	-0.217601
29515	TPS3	ALK2	YMR261C	YBL009W	-0.217601
29516	TRK1	CBK1	YJL129C	YNL161W	-0.217601
29517	TRK2	BUD32	YKR050W	YGR262C	-0.217601
29518	TRK2	YPL150W	YKR050W	YPL150W	-0.217601
29519	TRK2	SAT4	YKR050W	YCR008W	-0.217601
29520	TRM10	HAL5	YOL093W	YJL165C	-0.217601
29521	TRM2	TPK1	YKR056W	YJL164C	-0.217601
29522	TRM8	SAT4	YDL201W	YCR008W	-0.217601
29523	TRM82	IME2	YDR165W	YJL106W	-0.217601
29524	TRM9	CBK1	YML014W	YNL161W	-0.217601
29525	TRM9	KIC1	YML014W	YHR102W	-0.217601
29526	TRP2	MCK1	YER090W	YNL307C	-0.217601
29527	TRP4	BUD32	YDR354W	YGR262C	-0.217601
29528	TRP4	ALK2	YDR354W	YBL009W	-0.217601
29529	TRR2	KIC1	YHR106W	YHR102W	-0.217601
29530	TRS31	MKK1	YDR472W	YOR231W	-0.217601
29531	TSA1	PBS2	YML028W	YJL128C	-0.217601
29532	TSA1	HSL1	YML028W	YKL101W	-0.217601
29533	TSA1	SSK2	YML028W	YNR031C	-0.217601
29534	TSA1	AKL1	YML028W	YBR059C	-0.217601
29535	TSC11	RIM11	YER093C	YMR139W	-0.217601
29536	TSC13	ATG1	YDL015C	YGL180W	-0.217601
29537	TSC13	ELM1	YDL015C	YKL048C	-0.217601
29538	TSR2	CDC7	YLR435W	YDL017W	-0.217601
29539	TUB2	ELM1	YFL037W	YKL048C	-0.217601
29540	TUB3	CKA1	YML124C	YIL035C	-0.217601
29541	TUB3	CAK1	YML124C	YFL029C	-0.217601
29542	TUB3	CTK1	YML124C	YKL139W	-0.217601
29543	TUB3	DUN1	YML124C	YDL101C	-0.217601
29544	TUB3	PSK1	YML124C	YAL017W	-0.217601
29545	TUB3	ELM1	YML124C	YKL048C	-0.217601
29546	TUB3	CDC28	YML124C	YBR160W	-0.217601
29547	TUF1	CBK1	YOR187W	YNL161W	-0.217601
29548	TUM1	CBK1	YOR251C	YNL161W	-0.217601
29549	TUM1	KIC1	YOR251C	YHR102W	-0.217601
29550	TUP1	CDC28	YCR084C	YBR160W	-0.217601
29551	TVP38	SSK2	YKR088C	YNR031C	-0.217601
29552	TYE7	MCK1	YOR344C	YNL307C	-0.217601
29553	UAF30	CBK1	YOR295W	YNL161W	-0.217601
29554	UBA3	ELM1	YPR066W	YKL048C	-0.217601
29555	UBA3	MCK1	YPR066W	YNL307C	-0.217601
29556	UBA4	TOR2	YHR111W	YKL203C	-0.217601
29557	UBA4	BCK1	YHR111W	YJL095W	-0.217601
29558	UBA4	KKQ8	YHR111W	YKL168C	-0.217601
29559	UBC13	RIM15	YDR092W	YFL033C	-0.217601
29560	UBC13	ATG1	YDR092W	YGL180W	-0.217601
29561	UBC13	TOR1	YDR092W	YJR066W	-0.217601
29562	UBC13	ELM1	YDR092W	YKL048C	-0.217601
29563	UBC13	AKL1	YDR092W	YBR059C	-0.217601
29564	UBC4	KIC1	YBR082C	YHR102W	-0.217601
29565	UBC4	BUB1	YBR082C	YGR188C	-0.217601
29566	UBC4	YPL150W	YBR082C	YPL150W	-0.217601
29567	UBC4	HSL1	YBR082C	YKL101W	-0.217601
29568	UBC4	TOR1	YBR082C	YJR066W	-0.217601
29569	UBC5	SSN3	YDR059C	YPL042C	-0.217601
29570	UBI4	CBK1	YLL039C	YNL161W	-0.217601
29571	UBI4	CAK1	YLL039C	YFL029C	-0.217601
29572	UBI4	ELM1	YLL039C	YKL048C	-0.217601
29573	UBI4	PTK1	YLL039C	YKL198C	-0.217601
29574	UBI4	YPL236C	YLL039C	YPL236C	-0.217601
29575	UBP1	ATG1	YDL122W	YGL180W	-0.217601
29576	UBP12	YPL236C	YJL197W	YPL236C	-0.217601
29577	UBP13	SNF1	YBL067C	YDR477W	-0.217601
29578	UBP13	FPK1	YBL067C	YNR047W	-0.217601
29579	UBP14	SLT2	YBR058C	YHR030C	-0.217601
29580	UBP14	ELM1	YBR058C	YKL048C	-0.217601
29581	UBP15	MEK1	YMR304W	YOR351C	-0.217601
29582	UBP2	CBK1	YOR124C	YNL161W	-0.217601
29583	UBP2	KIC1	YOR124C	YHR102W	-0.217601
29584	UBP2	KSP1	YOR124C	YHR082C	-0.217601
29585	UBP3	RAD53	YER151C	YPL153C	-0.217601
29586	UBP3	MCK1	YER151C	YNL307C	-0.217601
29587	UBP3	YCK3	YER151C	YER123W	-0.217601
29588	UBP3	PHO85	YER151C	YPL031C	-0.217601
29589	UBP3	CKA2	YER151C	YOR061W	-0.217601
29590	UBP3	HAL5	YER151C	YJL165C	-0.217601
29591	UBP3	PBS2	YER151C	YJL128C	-0.217601
29592	UBP3	PTK2	YER151C	YJR059W	-0.217601
29593	UBP3	SCH9	YER151C	YHR205W	-0.217601
29594	UBP3	SCY1	YER151C	YGL083W	-0.217601
29595	UBP3	ELM1	YER151C	YKL048C	-0.217601
29596	UBP3	SSK2	YER151C	YNR031C	-0.217601
29597	UBP3	KIN3	YER151C	YAR018C	-0.217601
29598	UBP3	SKY1	YER151C	YMR216C	-0.217601
29599	UBP3	CTK1	YER151C	YKL139W	-0.217601
29600	UBP3	TOR1	YER151C	YJR066W	-0.217601
29601	UBP3	KIN4	YER151C	YOR233W	-0.217601
29602	UBP3	PRK1	YER151C	YIL095W	-0.217601
29603	UBP3	KDX1	YER151C	YKL161C	-0.217601
29604	UBP3	NPR1	YER151C	YNL183C	-0.217601
29605	UBP3	SKM1	YER151C	YOL113W	-0.217601
29606	UBP3	YPL236C	YER151C	YPL236C	-0.217601
29607	UBP3	DBF20	YER151C	YPR111W	-0.217601
29608	UBP5	TOS3	YER144C	YGL179C	-0.217601
29609	UBP6	KIC1	YFR010W	YHR102W	-0.217601
29610	UBP6	BUB1	YFR010W	YGR188C	-0.217601
29611	UBP6	SSN3	YFR010W	YPL042C	-0.217601
29612	UBP6	CTK1	YFR010W	YKL139W	-0.217601
29613	UBP7	MKK1	YIL156W	YOR231W	-0.217601
29614	UBP8	KIC1	YMR223W	YHR102W	-0.217601
29615	UBP8	CLA4	YMR223W	YNL298W	-0.217601
29616	UBP8	RAD53	YMR223W	YPL153C	-0.217601
29617	UBP8	SSN3	YMR223W	YPL042C	-0.217601
29618	UBP8	SKM1	YMR223W	YOL113W	-0.217601
29619	UBP8	CDC28	YMR223W	YBR160W	-0.217601
29620	UBP9	KIN82	YER098W	YCR091W	-0.217601
29621	UBR2	TOR1	YLR024C	YJR066W	-0.217601
29622	UBR2	AKL1	YLR024C	YBR059C	-0.217601
29623	UBX7	DUN1	YBR273C	YDL101C	-0.217601
29624	UFD2	MEK1	YDL190C	YOR351C	-0.217601
29625	UFD2	CDC28	YDL190C	YBR160W	-0.217601
29626	UGA2	PBS2	YBR006W	YJL128C	-0.217601
29627	UGA2	KIN4	YBR006W	YOR233W	-0.217601
29628	UGA3	AKL1	YDL170W	YBR059C	-0.217601
29629	UIP3	FPK1	YAR027W	YNR047W	-0.217601
29630	ULS1	YPL150W	YOR191W	YPL150W	-0.217601
29631	UME1	CDC28	YPL139C	YBR160W	-0.217601
29632	UME1	PTK1	YPL139C	YKL198C	-0.217601
29633	UME6	SKY1	YDR207C	YMR216C	-0.217601
29634	UME6	PBS2	YDR207C	YJL128C	-0.217601
29635	UME6	ELM1	YDR207C	YKL048C	-0.217601
29636	UME6	HSL1	YDR207C	YKL101W	-0.217601
29637	UME6	SKS1	YDR207C	YPL026C	-0.217601
29638	UMP1	KIC1	YBR173C	YHR102W	-0.217601
29639	UMP1	TEL1	YBR173C	YBL088C	-0.217601
29640	UNG1	PTK2	YML021C	YJR059W	-0.217601
29641	UPF3	MCK1	YGR072W	YNL307C	-0.217601
29642	UPS1	KIC1	YLR193C	YHR102W	-0.217601
29643	UPS1	DUN1	YLR193C	YDL101C	-0.217601
29644	UPS1	SLT2	YLR193C	YHR030C	-0.217601
29645	UPS1	SSK2	YLR193C	YNR031C	-0.217601
29646	UPS1	MEK1	YLR193C	YOR351C	-0.217601
29647	UPS1	CMK1	YLR193C	YFR014C	-0.217601
29648	UPS1	NPR1	YLR193C	YNL183C	-0.217601
29649	UPS1	FPK1	YLR193C	YNR047W	-0.217601
29650	UPS2	KSS1	YLR168C	YGR040W	-0.217601
29651	UPS2	MCK1	YLR168C	YNL307C	-0.217601
29652	URA2	CBK1	YJL130C	YNL161W	-0.217601
29653	URA5	CBK1	YML106W	YNL161W	-0.217601
29654	URA5	KIC1	YML106W	YHR102W	-0.217601
29655	URA5	SNF1	YML106W	YDR477W	-0.217601
29656	URA6	DBF2	YKL024C	YGR092W	-0.217601
29657	URA6	PTK2	YKL024C	YJR059W	-0.217601
29658	URA6	STE20	YKL024C	YHL007C	-0.217601
29659	URA7	DUN1	YBL039C	YDL101C	-0.217601
29660	URC2	DUN1	YDR520C	YDL101C	-0.217601
29661	URM1	SLT2	YIL008W	YHR030C	-0.217601
29662	URM1	VHS1	YIL008W	YDR247W	-0.217601
29663	URM1	BCK1	YIL008W	YJL095W	-0.217601
29664	URM1	PBS2	YIL008W	YJL128C	-0.217601
29665	URM1	ELM1	YIL008W	YKL048C	-0.217601
29666	UTH1	CBK1	YKR042W	YNL161W	-0.217601
29667	UTH1	KIN4	YKR042W	YOR233W	-0.217601
29668	UTH1	SKY1	YKR042W	YMR216C	-0.217601
29669	UTP22	YKL171W	YGR090W	YKL171W	-0.217601
29670	UTP30	GCN2	YKR060W	YDR283C	-0.217601
29671	UTP30	PBS2	YKR060W	YJL128C	-0.217601
29672	UTP4	CTK1	YDR324C	YKL139W	-0.217601
29673	UTP9	TOR1	YHR196W	YJR066W	-0.217601
29674	UTP9	TOR2	YHR196W	YKL203C	-0.217601
29675	VAC14	CLA4	YLR386W	YNL298W	-0.217601
29676	VAC14	PHO85	YLR386W	YPL031C	-0.217601
29677	VAC14	BCK1	YLR386W	YJL095W	-0.217601
29678	VAC14	SLT2	YLR386W	YHR030C	-0.217601
29679	VAC14	TOR1	YLR386W	YJR066W	-0.217601
29680	VAC14	CDC28	YLR386W	YBR160W	-0.217601
29681	VAC14	BUB1	YLR386W	YGR188C	-0.217601
29682	VAC14	CHK1	YLR386W	YBR274W	-0.217601
29683	VAC7	KIC1	YNL054W	YHR102W	-0.217601
29684	VAM10	KIC1	YOR068C	YHR102W	-0.217601
29685	VAM10	ELM1	YOR068C	YKL048C	-0.217601
29686	VAM10	KSP1	YOR068C	YHR082C	-0.217601
29687	VAM10	PTK2	YOR068C	YJR059W	-0.217601
29688	VAM3	TOR1	YOR106W	YJR066W	-0.217601
29689	VAM3	TOR2	YOR106W	YKL203C	-0.217601
29690	VAM3	KIC1	YOR106W	YHR102W	-0.217601
29691	VAM3	ELM1	YOR106W	YKL048C	-0.217601
29692	VAM3	KIN4	YOR106W	YOR233W	-0.217601
29693	VAM3	SKS1	YOR106W	YPL026C	-0.217601
29694	VAM6	KIN4	YDL077C	YOR233W	-0.217601
29695	VAM6	PTK2	YDL077C	YJR059W	-0.217601
29696	VAM7	TOR1	YGL212W	YJR066W	-0.217601
29697	VAM7	TOR2	YGL212W	YKL203C	-0.217601
29698	VAM7	CBK1	YGL212W	YNL161W	-0.217601
29699	VAM7	KIC1	YGL212W	YHR102W	-0.217601
29700	VAM7	GIN4	YGL212W	YDR507C	-0.217601
29701	VAM7	RIM15	YGL212W	YFL033C	-0.217601
29702	VAM7	BUD32	YGL212W	YGR262C	-0.217601
29703	VAM7	ELM1	YGL212W	YKL048C	-0.217601
29704	VAM7	KIN4	YGL212W	YOR233W	-0.217601
29705	VAM7	KIN3	YGL212W	YAR018C	-0.217601
29706	VAM7	SKS1	YGL212W	YPL026C	-0.217601
29707	VAN1	KIC1	YML115C	YHR102W	-0.217601
29708	VBA2	RIM11	YBR293W	YMR139W	-0.217601
29709	VBA3	SSK2	YCL069W	YNR031C	-0.217601
29710	VHR1	PTK2	YIL056W	YJR059W	-0.217601
29711	VHS1	SNF1	YDR247W	YDR477W	-0.217601
29712	VHS1	RIM15	YDR247W	YFL033C	-0.217601
29713	VHS1	DBF2	YDR247W	YGR092W	-0.217601
29714	VHS2	PKH3	YIL135C	YDR466W	-0.217601
29715	VHS3	YPL150W	YOR054C	YPL150W	-0.217601
29716	VID22	DUN1	YLR373C	YDL101C	-0.217601
29717	VID22	BUB1	YLR373C	YGR188C	-0.217601
29718	VID22	SNF1	YLR373C	YDR477W	-0.217601
29719	VID22	MCK1	YLR373C	YNL307C	-0.217601
29720	VID22	PTK2	YLR373C	YJR059W	-0.217601
29721	VID22	PTK1	YLR373C	YKL198C	-0.217601
29722	VID28	ATG1	YIL017C	YGL180W	-0.217601
29723	VID28	BCK1	YIL017C	YJL095W	-0.217601
29724	VID28	HSL1	YIL017C	YKL101W	-0.217601
29725	VID28	MEK1	YIL017C	YOR351C	-0.217601
29726	VID28	ALK2	YIL017C	YBL009W	-0.217601
29727	VID30	VHS1	YGL227W	YDR247W	-0.217601
29728	VIK1	BUB1	YPL253C	YGR188C	-0.217601
29729	VIP1	SAT4	YLR410W	YCR008W	-0.217601
29730	VIP1	SCH9	YLR410W	YHR205W	-0.217601
29731	VIP1	YPD1	YLR410W	YDL235C	-0.217601
29732	VIP1	GCN2	YLR410W	YDR283C	-0.217601
29733	VIP1	HSL1	YLR410W	YKL101W	-0.217601
29734	VIP1	YPL150W	YLR410W	YPL150W	-0.217601
29735	VMA13	CBK1	YPR036W	YNL161W	-0.217601
29736	VMA13	KIC1	YPR036W	YHR102W	-0.217601
29737	VMA13	ATG1	YPR036W	YGL180W	-0.217601
29738	VMA13	TPK1	YPR036W	YJL164C	-0.217601
29739	VMA21	KKQ8	YGR105W	YKL168C	-0.217601
29740	VMA21	PTK1	YGR105W	YKL198C	-0.217601
29741	VMA22	CBK1	YHR060W	YNL161W	-0.217601
29742	VMA4	KIC1	YOR332W	YHR102W	-0.217601
29743	VMA5	KIC1	YKL080W	YHR102W	-0.217601
29744	VMA7	CBK1	YGR020C	YNL161W	-0.217601
29745	VMA8	CHK1	YEL051W	YBR274W	-0.217601
29746	VMA9	TPK1	YCL005W-A	YJL164C	-0.217601
29747	VMA9	YKL171W	YCL005W-A	YKL171W	-0.217601
29748	VMR1	KIC1	YHL035C	YHR102W	-0.217601
29749	VPH1	KSS1	YOR270C	YGR040W	-0.217601
29750	VPH1	PRR1	YOR270C	YKL116C	-0.217601
29751	VPH1	CHK1	YOR270C	YBR274W	-0.217601
29752	VPH2	CKA2	YKL119C	YOR061W	-0.217601
29753	VPS1	CBK1	YKR001C	YNL161W	-0.217601
29754	VPS1	KIC1	YKR001C	YHR102W	-0.217601
29755	VPS1	RAD53	YKR001C	YPL153C	-0.217601
29756	VPS13	PKH1	YLL040C	YDR490C	-0.217601
29757	VPS13	PTK2	YLL040C	YJR059W	-0.217601
29758	VPS17	PHO85	YOR132W	YPL031C	-0.217601
29759	VPS17	DUN1	YOR132W	YDL101C	-0.217601
29760	VPS17	SNF1	YOR132W	YDR477W	-0.217601
29761	VPS17	PRR1	YOR132W	YKL116C	-0.217601
29762	VPS17	ALK2	YOR132W	YBL009W	-0.217601
29763	VPS17	KKQ8	YOR132W	YKL168C	-0.217601
29764	VPS20	SLT2	YMR077C	YHR030C	-0.217601
29765	VPS21	KIC1	YOR089C	YHR102W	-0.217601
29766	VPS21	RIM15	YOR089C	YFL033C	-0.217601
29767	VPS21	PBS2	YOR089C	YJL128C	-0.217601
29768	VPS21	KIN3	YOR089C	YAR018C	-0.217601
29769	VPS21	AKL1	YOR089C	YBR059C	-0.217601
29770	VPS24	TOR1	YKL041W	YJR066W	-0.217601
29771	VPS24	TOR2	YKL041W	YKL203C	-0.217601
29772	VPS24	HOG1	YKL041W	YLR113W	-0.217601
29773	VPS24	PHO85	YKL041W	YPL031C	-0.217601
29774	VPS24	GCN2	YKL041W	YDR283C	-0.217601
29775	VPS24	BUD32	YKL041W	YGR262C	-0.217601
29776	VPS24	SLT2	YKL041W	YHR030C	-0.217601
29777	VPS24	BCK1	YKL041W	YJL095W	-0.217601
29778	VPS24	KIN4	YKL041W	YOR233W	-0.217601
29779	VPS24	CDC28	YKL041W	YBR160W	-0.217601
29780	VPS24	BUB1	YKL041W	YGR188C	-0.217601
29781	VPS25	PBS2	YJR102C	YJL128C	-0.217601
29782	VPS25	ELM1	YJR102C	YKL048C	-0.217601
29783	VPS27	SLT2	YNR006W	YHR030C	-0.217601
29784	VPS27	GCN2	YNR006W	YDR283C	-0.217601
29785	VPS27	CHK1	YNR006W	YBR274W	-0.217601
29786	VPS27	PTK1	YNR006W	YKL198C	-0.217601
29787	VPS27	HOG1	YNR006W	YLR113W	-0.217601
29788	VPS27	DBF20	YNR006W	YPR111W	-0.217601
29789	VPS28	RIM15	YPL065W	YFL033C	-0.217601
29790	VPS28	ELM1	YPL065W	YKL048C	-0.217601
29791	VPS29	CBK1	YHR012W	YNL161W	-0.217601
29792	VPS29	KIC1	YHR012W	YHR102W	-0.217601
29793	VPS29	RIM15	YHR012W	YFL033C	-0.217601
29794	VPS29	KDX1	YHR012W	YKL161C	-0.217601
29795	VPS3	RAD53	YDR495C	YPL153C	-0.217601
29796	VPS3	SLT2	YDR495C	YHR030C	-0.217601
29797	VPS3	BCK1	YDR495C	YJL095W	-0.217601
29798	VPS3	ELM1	YDR495C	YKL048C	-0.217601
29799	VPS30	KIC1	YPL120W	YHR102W	-0.217601
29800	VPS33	CBK1	YLR396C	YNL161W	-0.217601
29801	VPS33	RAD53	YLR396C	YPL153C	-0.217601
29802	VPS34	CBK1	YLR240W	YNL161W	-0.217601
29803	VPS34	RAD53	YLR240W	YPL153C	-0.217601
29804	VPS35	VHS1	YJL154C	YDR247W	-0.217601
29805	VPS36	CBK1	YLR417W	YNL161W	-0.217601
29806	VPS36	KIC1	YLR417W	YHR102W	-0.217601
29807	VPS38	BCK1	YLR360W	YJL095W	-0.217601
29808	VPS38	SSK2	YLR360W	YNR031C	-0.217601
29809	VPS4	TOR1	YPR173C	YJR066W	-0.217601
29810	VPS4	TOR2	YPR173C	YKL203C	-0.217601
29811	VPS4	CBK1	YPR173C	YNL161W	-0.217601
29812	VPS4	SLT2	YPR173C	YHR030C	-0.217601
29813	VPS4	YCK3	YPR173C	YER123W	-0.217601
29814	VPS4	ATG1	YPR173C	YGL180W	-0.217601
29815	VPS4	ELM1	YPR173C	YKL048C	-0.217601
29816	VPS41	KIC1	YDR080W	YHR102W	-0.217601
29817	VPS41	KIN82	YDR080W	YCR091W	-0.217601
29818	VPS41	VHS1	YDR080W	YDR247W	-0.217601
29819	VPS41	RIM15	YDR080W	YFL033C	-0.217601
29820	VPS41	KIN4	YDR080W	YOR233W	-0.217601
29821	VPS41	SAT4	YDR080W	YCR008W	-0.217601
29822	VPS5	RAD53	YOR069W	YPL153C	-0.217601
29823	VPS5	KIN82	YOR069W	YCR091W	-0.217601
29824	VPS5	SLT2	YOR069W	YHR030C	-0.217601
29825	VPS5	BCK1	YOR069W	YJL095W	-0.217601
29826	VPS5	SSK2	YOR069W	YNR031C	-0.217601
29827	VPS5	FPK1	YOR069W	YNR047W	-0.217601
29828	VPS5	SKM1	YOR069W	YOL113W	-0.217601
29829	VPS51	KIC1	YKR020W	YHR102W	-0.217601
29830	VPS51	GIN4	YKR020W	YDR507C	-0.217601
